s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
9.850398,286.888500,687.250500,0.000000,-2.421569,0.000000,-0.157100,0.000000,0.000000,0.000000,-7.814332,7.812105,0.000000,-0.000000,0.000000
10.102596,286.698900,687.084200,0.000000,-2.421569,0.000000,-0.157100,0.003400,0.000000,0.000000,-7.814434,7.812307,0.000000,-0.000532,0.003358
10.354794,286.509300,686.917900,0.000000,-2.420712,0.000000,-0.157100,0.003398,0.000000,0.000000,-7.814332,7.812409,0.000000,-0.000532,0.003356
10.607049,286.319800,686.751400,0.000000,-2.419854,0.000000,-0.157100,0.001179,0.000000,0.000000,-7.814434,7.812409,0.000000,-0.000184,0.001164
10.859361,286.130400,686.584700,0.000000,-2.419557,0.000000,-0.157100,0.001178,0.000000,0.000000,-7.814231,7.812409,0.000000,-0.000184,0.001163
11.111738,285.941000,686.417900,0.000000,-2.419260,0.000000,-0.157100,0.002215,0.000000,0.000000,-7.814130,7.812307,0.000000,-0.000347,0.002188
11.364182,285.751600,686.251000,0.000000,-2.418701,0.000000,-0.157100,0.003391,0.000000,0.000000,-7.813927,7.812105,0.000000,-0.000531,0.003349
11.616618,285.562300,686.084000,0.000000,-2.417845,0.000000,-0.157100,-0.000000,0.000000,0.000000,-7.813725,7.811902,0.000000,0.000000,-0.000000
11.869110,285.373100,685.916800,0.000000,-2.417845,0.000000,-0.157100,0.003523,0.000000,0.000000,-7.813421,7.811599,0.000000,-0.000551,0.003480
12.121603,285.183900,685.749600,0.000000,-2.416955,0.000000,-0.157100,0.002077,0.000000,0.000000,-7.813219,7.811497,0.000000,-0.000325,0.002052
12.374294,284.994700,685.582100,0.000000,-2.416430,0.000000,-0.157100,0.001173,0.000000,0.000000,-7.813016,7.811396,0.000000,-0.000184,0.001159
12.626836,284.805700,685.414600,0.000000,-2.416134,0.000000,-0.157100,0.003384,0.000000,0.000000,-7.813016,7.811295,0.000000,-0.000529,0.003342
12.879443,284.616700,685.247000,0.000000,-2.415279,0.000000,-0.157100,0.001041,0.000000,0.000000,-7.812712,7.810991,0.000000,-0.000163,0.001028
13.132109,284.427800,685.079200,0.000000,-2.415016,0.000000,-0.157100,0.002213,0.000000,0.000000,-7.812611,7.810586,0.000000,-0.000346,0.002186
13.384700,284.239000,684.911400,0.000000,-2.414457,0.000000,-0.157100,0.001042,0.000000,0.000000,-7.812307,7.810181,0.000000,-0.000163,0.001029
13.637283,284.050300,684.743500,0.000000,-2.414194,0.000000,-0.157100,0.003258,0.000000,0.000000,-7.812004,7.809776,0.000000,-0.000510,0.003218
13.889791,283.861700,684.575600,0.000000,-2.413371,0.000000,-0.157100,0.001171,0.000000,0.000000,-7.811599,7.809371,0.000000,-0.000183,0.001157
14.142217,283.673300,684.407600,0.000000,-2.413076,0.000000,-0.157100,0.002090,0.000000,0.000000,-7.811194,7.808865,0.000000,-0.000327,0.002064
14.394709,283.484900,684.239500,0.000000,-2.412548,0.000000,-0.157100,0.001046,0.000000,0.000000,-7.810586,7.808359,0.000000,-0.000164,0.001034
14.647051,283.296700,684.071400,0.000000,-2.412284,0.000000,-0.157100,0.002219,0.000000,0.000000,-7.810181,7.807852,0.000000,-0.000347,0.002191
14.899320,283.108600,683.903300,0.000000,-2.411724,0.000000,-0.157100,-0.000123,0.000000,0.000000,-7.809472,7.807245,0.000000,0.000019,-0.000122
15.151580,282.920600,683.735100,0.000000,-2.411755,0.000000,-0.157100,0.003393,0.000000,0.000000,-7.808865,7.806739,0.000000,-0.000531,0.003351
15.403699,282.732700,683.567000,0.000000,-2.410900,0.000000,-0.157100,-0.000122,0.000000,0.000000,-7.808055,7.806030,0.000000,0.000019,-0.000120
15.655877,282.544900,683.398700,0.000000,-2.410930,0.000000,-0.157100,0.001172,0.000000,0.000000,-7.807245,7.805220,0.000000,-0.000183,0.001158
15.907914,282.357200,683.230500,0.000000,-2.410635,0.000000,-0.157100,0.002102,0.000000,0.000000,-7.806334,7.804410,0.000000,-0.000329,0.002076
16.160017,282.169500,683.062200,0.000000,-2.410105,0.000000,-0.157100,0.000120,0.000000,0.000000,-7.805423,7.803499,0.000000,-0.000019,0.000118
16.411972,281.982000,682.893900,0.000000,-2.410075,0.000000,-0.157100,0.003274,0.000000,0.000000,-7.804309,7.802486,0.000000,-0.000512,0.003234
16.664068,281.794400,682.725500,0.000000,-2.409249,0.000000,-0.157100,-0.001171,0.000000,0.000000,-7.803296,7.801373,0.000000,0.000183,-0.001157
16.916082,281.607000,682.557000,0.000000,-2.409545,0.000000,-0.157100,0.002225,0.000000,0.000000,-7.802081,7.800259,0.000000,-0.000348,0.002197
17.168029,281.419600,682.388600,0.000000,-2.408984,0.000000,-0.157100,0.001054,0.000000,0.000000,-7.800968,7.799145,0.000000,-0.000165,0.001041
17.419968,281.232300,682.220100,0.000000,-2.408719,0.000000,-0.157100,0.000000,0.000000,0.000000,-7.799753,7.797930,0.000000,0.000000,0.000000
17.671833,281.045100,682.051600,0.000000,-2.408719,0.000000,-0.157100,0.004338,0.000000,0.000000,-7.798437,7.796715,0.000000,-0.000679,0.004285
17.923699,280.857900,681.883100,0.000000,-2.407626,0.000000,-0.157100,-0.001172,0.000000,0.000000,-7.797120,7.795500,0.000000,0.000183,-0.001158
18.175408,280.671000,681.714500,0.000000,-2.407921,0.000000,-0.157100,-0.000116,0.000000,0.000000,-7.795804,7.794285,0.000000,0.000018,-0.000114
18.427050,280.484100,681.546000,0.000000,-2.407950,0.000000,-0.157100,0.003292,0.000000,0.000000,-7.794488,7.792969,0.000000,-0.000515,0.003252
18.678551,280.297300,681.377600,0.000000,-2.407122,0.000000,-0.157100,0.001061,0.000000,0.000000,-7.793172,7.791754,0.000000,-0.000166,0.001047
18.929971,280.110700,681.209100,0.000000,-2.406855,0.000000,-0.157100,-0.001175,0.000000,0.000000,-7.791754,7.790539,0.000000,0.000184,-0.001160
19.181316,279.924200,681.040600,0.000000,-2.407151,0.000000,-0.157100,0.002237,0.000000,0.000000,-7.790438,7.789324,0.000000,-0.000350,0.002209
19.432595,279.737700,680.872200,0.000000,-2.406589,0.000000,-0.157100,-0.000000,0.000000,0.000000,-7.789021,7.788211,0.000000,0.000000,-0.000000
19.683866,279.551300,680.703700,0.000000,-2.406589,0.000000,-0.157100,0.002237,0.000000,0.000000,-7.787806,7.787097,0.000000,-0.000350,0.002210
19.935137,279.364900,680.535200,0.000000,-2.406026,0.000000,-0.157100,0.000112,0.000000,0.000000,-7.786692,7.785983,0.000000,-0.000017,0.000110
20.186401,279.178600,680.366600,0.000000,-2.405998,0.000000,-0.157100,0.000000,0.000000,0.000000,-7.785578,7.784971,0.000000,-0.000000,0.000000
20.437807,278.992200,680.197900,0.000000,-2.405998,0.000000,-0.157100,-0.000000,0.000000,0.000000,-7.784667,7.783958,0.000000,0.000000,-0.000000
20.689212,278.805800,680.029200,0.000000,-2.405998,0.000000,-0.157100,0.002345,0.000000,0.000000,-7.783756,7.783148,0.000000,-0.000367,0.002316
20.940617,278.619400,679.860500,0.000000,-2.405409,0.000000,-0.157100,0.000000,0.000000,0.000000,-7.783047,7.782338,0.000000,0.000000,0.000000
21.192157,278.433000,679.691600,0.000000,-2.405409,0.000000,-0.157100,0.000000,0.000000,0.000000,-7.782338,7.781630,0.000000,0.000000,0.000000
21.443696,278.246600,679.522700,0.000000,-2.405409,0.000000,-0.157100,0.001171,0.000000,0.000000,-7.781630,7.780921,0.000000,-0.000183,0.001156
21.695236,278.060200,679.353800,0.000000,-2.405114,0.000000,-0.157100,0.000000,0.000000,0.000000,-7.781123,7.780415,0.000000,0.000000,0.000000
21.946843,277.873800,679.184800,0.000000,-2.405114,0.000000,-0.157100,0.001061,0.000000,0.000000,-7.780718,7.779908,0.000000,-0.000166,0.001048
22.198450,277.687400,679.015800,0.000000,-2.404847,0.000000,-0.157100,0.001170,0.000000,0.000000,-7.780313,7.779503,0.000000,-0.000183,0.001156
22.449982,277.501100,678.846800,0.000000,-2.404553,0.000000,-0.157100,-0.000000,0.000000,0.000000,-7.780010,7.779301,0.000000,0.000000,-0.000000
22.701582,277.314800,678.677700,0.000000,-2.404553,0.000000,-0.157100,-0.001061,0.000000,0.000000,-7.779807,7.778997,0.000000,0.000166,-0.001048
22.953182,277.128500,678.508600,0.000000,-2.404820,0.000000,-0.157100,0.003399,0.000000,0.000000,-7.779706,7.778896,0.000000,-0.000532,0.003357
