v_x,v_y,omega,delta
5.170180340144163,-0.10191926412040633,0.13368782358470618,-0.41683918289485666
5.184212538285679,-0.09203317628194124,0.12241410490588087,-0.4165810929580816
5.198179913586365,-0.08204223974503909,0.11101466945210575,-0.4163092508693217
5.212214389225228,-0.07185726481252994,0.09966432369579281,-0.4160290797573026
5.226460099513332,-0.06144862073663363,0.08852404997446416,-0.4157478194168204
5.2410625765532455,-0.03888972152522945,0.07774280339764444,-0.0011736385889741321
5.2561595209623055,-0.029829890879517908,0.06746651587726316,0.005982199251551316
5.271873377779699,-0.02079554627066134,0.05785482760718137,0.012975954655613737
5.288305663899389,-0.011976160203266757,0.04910451394736492,0.01960210610204271
5.3055325383415735,-0.0035576836128898464,0.0414760985364757,0.02571494207423895
5.323602072214025,0.004308606080588397,0.03531709907217837,0.031235027807664108
5.342533911831747,0.011529378787177955,0.031073800073763272,0.036142765351302404
5.36232101081383,0.018081237448416866,0.029284888571622248,0.040462955908381275
5.3829337126632195,0.024009959859427128,0.030553954980652668,0.044244779207556525
5.404327463661679,0.02941794252328506,0.035501456976300964,0.04754193177330209
5.426452615064488,0.0344424409056652,0.04469926449904503,0.050396943618758724
5.449260817427571,0.039228157647965896,0.058592773857594975,0.05283207486653028
5.4727036263949875,0.04389852052133533,0.07741792479208044,0.05484812191679054
5.4967235798431515,0.048530268802111455,0.10112494234481074,0.05643198218831341
5.521240841353446,0.05313556229912661,0.1293263349767668,0.05757094222380836
5.546139505770135,0.05765490907825334,0.16128787980738687,0.058265875183213835
5.571257722753308,0.061962516831066225,0.19597199179388675,0.058534261320008045
5.5963837312027715,0.06588309529436864,0.23212533834183893,0.058402160790385474
5.621257871843289,0.0692166653617976,0.26838961641516923,0.05789347921269681
5.645580847042604,0.07176658549301691,0.30341532179385705,0.05702493108695188
5.669028009511084,0.0733655952865182,0.3359657589775683,0.055808613709500555
5.691267829606982,0.07389544154225088,0.36500275525290976,0.054259456534752185
5.711983836046278,0.07329860696162296,0.3897497972281097,0.052404436674485945
5.730901110186051,0.07158413191728152,0.40973389957898776,0.05029135407299593
5.747815431495848,0.06882976685954423,0.42480717184235095,0.047995325505429925
5.762618738493897,0.06517989421605623,0.43514477187487294,0.045621950624037254
5.77531499638882,0.06083710911311315,0.4412168953942123,0.04330723449925214
5.786023967294154,0.05604674790319295,0.44373753233401736,0.0412143698691841
5.794972382166671,0.05107533527620104,0.44359539035824436,0.039527060605054995
5.8024731823008375,0.046184272748853575,0.44177313120286205,0.0384397677524648
5.808895036578656,0.04160099929253526,0.4392626294299343,0.03814626848056734
5.814625765569039,0.03749241908950273,0.4369846580652622,0.03882776866766389
5.820034775997272,0.03394698202846009,0.4357199507146232,0.04064095779692058
5.825440345811686,0.030969656434832356,0.4360569573037981,0.043706093961696765
5.831086092746744,0.02848964897995669,0.43836139271315655,0.0480952472923772
5.837128391903479,0.02637782547936298,0.44277334007140356,0.05381904719910784
5.843634722497535,0.02446974577738844,0.44923553619056994,0.06080697939703999
5.850591016225149,0.02258911182340887,0.4575474873811033,0.06887821831041897
5.857913479617773,0.02056644607284471,0.46742822036572784,0.07771045420627046
5.865459558129909,0.018250847197728494,0.47856648992978046,0.0868229968350335
5.87303527817296,0.01551609776235141,0.49064524071182186,0.0955872262455201
5.880400034993686,0.012262933115176428,0.5033396207893793,0.1032671190640026
5.887272389346318,0.008417799706886872,0.5162960338657717,0.10908689625182945
5.893340566252179,0.003927925226717033,0.52910196651603,0.11232582606025102
5.8982788784291085,-0.0012455569074916878,0.541256319958683,0.11244279385599462
5.901767871310909,-0.007132227393843393,0.5521507450474822,0.10921398276230673
5.903514730143482,-0.01375095958457262,0.5610731298466015,0.10282552757565731
5.9032719234712365,-0.0211022703416138,0.5672416972583619,0.09385611925197901
5.900853653963215,-0.029158028180501935,0.5698691833526706,0.083149930902141
5.89614990116515,-0.03785377897901607,0.5682430211281936,0.0716488869151473
5.889137471378562,-0.0470879862644306,0.5617997448780575,0.060250262049240506
5.879887671832317,-0.056729023363216155,0.5501775455461441,0.04971137487619093
5.868570915590523,-0.06662655536701009,0.533243241312233,0.04059664986484303
5.855458481881613,-0.0766221722442907,0.5110982713179344,0.03325860503277784
5.840920322325108,-0.08655607139525004,0.4840696742266837,0.027845642961518768
5.825416382499757,-0.09626962408939574,0.4526904124165174,0.024329547731608503
5.809477930687222,-0.10560476862573207,0.41767346631698477,0.02254529113187571
5.793675314538933,-0.11440127708258616,0.379883610613796,0.022236313573771548
5.7785719920507645,-0.12249378329888808,0.34030777182702154,0.023100007323030233
5.764671357601976,-0.12971079742307362,0.30002415691725176,0.024830329262817762
5.752366539712358,-0.13587711686784237,0.2601713982441714,0.027156050575312906
5.7419004953686406,-0.14082018872059227,0.2219172445509134,0.029871509959144303
