v_x,v_y,omega,delta
3.520285830766317,-0.31079694155176013,0.714426107525771,0.09642151718560318
3.509333146373304,-0.31273782812057843,0.7165434245924005,0.09509368027664719
3.498680151039153,-0.3143932307474333,0.718630026756611,0.0937045233123692
3.488532699079712,-0.3155130161012955,0.7206778701219927,0.09227800316682545
3.4790690209583577,-0.31591359256283535,0.7226828385871954,0.09085081499903114
3.47042999440665,-0.20389968342771542,0.7246445934910343,0.00016346422498481766
3.4627102489110566,-0.20235259095436087,0.7265663697775854,0.025021264500091057
3.4559501676072677,-0.20004336583614035,0.7284546840853209,0.04870409746226428
3.4501299994530457,-0.1970986427740053,0.7303186842779519,0.0701772370320286
3.4451672443284744,-0.19368786418317235,0.7321690346230063,0.08866547060845595
3.4409180476631294,-0.190002039821257,0.7340165207757222,0.10370262165259882
3.437183415348016,-0.18623290457956387,0.7358706522007944,0.11512842071363373
3.4337206989242004,-0.18255387787711563,0.7377385263407298,0.12304940178935946
3.430259653571698,-0.17910403133672226,0.739624115793593,0.12777966272699423
3.4265215988500417,-0.17597701443636754,0.7415278967939747,0.12977423621386075
3.4222402167802692,-0.17321704643057295,0.7434466466836241,0.12956442687794434
3.417182575189017,-0.1708225345666658,0.7453734312320054,0.12770132915977775
3.4111687246247957,-0.1687556779436218,0.7472978961812679,0.12471106164530987
3.404087813510969,-0.16695496412815516,0.7492068555229713,0.12106286934282931
3.3959083919051465,-0.16534738788271225,0.7510851643757278,0.11714946769018432
3.386681239458941,-0.16385844486986922,0.7529168996229505,0.11327812872469267
3.3765348150442174,-0.1624194230240939,0.7546866524093487,0.10967054518262045
3.3656645377057473,-0.16097218706939642,0.7563805758235654,0.10646908451937451
3.3543164292361194,-0.15947190101476344,0.7579870423119965,0.1037470538697539
3.342764666373798,-0.15788871491961093,0.7594969953415094,0.10152115402454229
3.3312825228302616,-0.15620975416779026,0.7609041011475939,0.09976487490091988
3.3201072356935017,-0.15444176241911545,0.7622048234743763,0.09842179360335818
3.309402829683919,-0.15261305788353668,0.7633984916744021,0.09741769450815993
3.2992296839442603,-0.15077281081807356,0.764487205150201,0.09667060269567587
3.289530332672238,-0.14898653283313254,0.7654753653840525,0.09609843173749083
3.280136182425361,-0.14732782054937704,0.7663688767153988,0.09562452292027382
3.270794289317237,-0.14586694059536984,0.7671741940449556,0.09518151585901313
3.2612102261467486,-0.1446572846366221,0.7678972987591555,0.09471400328266608
3.251101104676834,-0.14372161732327238,0.7685427183661498,0.09418036830494646
3.2402510677243628,-0.14304109633120074,0.7691129233346723,0.09355389320305654
3.228561019232014,-0.14255021521881545,0.7696083999511403,0.09282300971859811
3.216085222316289,-0.14213938380060384,0.7700282756805008,0.091990751035674
3.203048830749666,-0.14166462476039604,0.7703710656056203,0.09107359862547593
3.1898425825672243,-0.14096210639909143,0.7706352555130431,0.0900997148260659
3.176993572323111,-0.13986466463430852,0.770819735343615,0.08910646145694445
3.1651127861532973,-0.1382187116448248,0.7709242460445914,0.08813726807134606
3.1548225618256467,-0.13590211598264607,0.7709500070037261,0.08723795402052281
3.1466727941961707,-0.13284387151579435,0.7709005233365551,0.08645249391281545
3.1410592700591637,-0.1290436546109356,0.7707823065959747,0.08581845559421646
3.1381565822708617,-0.12458616538649082,0.7706051252935745,0.08536307879498929
3.1378754048496846,-0.11964398428675362,0.7703815215453391,0.08510121365205922
3.139852277071828,-0.11446439725982649,0.7701256057965215,0.08503541437113182
3.143475997281909,-0.10933971345135723,0.769851409810056,0.08515761906481406
3.147947147833342,-0.10456553670822298,0.7695711692342576,0.08545218687249134
3.152360003773689,-0.10039555331331748,0.7692938477070594,0.0859004565238996
3.155793209534772,-0.09700265215641243,0.7690241165467292,0.08648611396416832
3.157397882615981,-0.09445374157845803,0.7687618938425117,0.08719946972998394
3.1564754370063857,-0.09270163945225159,0.7685024715032147,0.08803883635575363
3.1525387418737516,-0.09159448156365765,0.7682372489091603,0.08900844835732681
3.145350297086293,-0.09090115330770127,0.7679550593358218,0.09011379914116492
3.1349325691589605,-0.09034908304473939,0.767643972569832,0.0913563658580944
3.1215498628196428,-0.08966836217343489,0.7672933560842058,0.09272989456420916
3.1056674705285023,-0.08863466342934104,0.766895919471765,0.09421927945801203
3.087897954315265,-0.08710362688606031,0.7664494499820689,0.09580146883587494
3.0689431231495976,-0.08503114766103959,0.7659579844560239,0.0974471941207572
3.049536284273627,-0.08247673620033398,0.7654322240040058,0.09912283669470578
3.030386263291562,-0.07959031635483907,0.7648890701014134,0.10079270669662062
3.0121244651277292,-0.07658591895609938,0.7643503108082356,0.1024228282977453
2.9952589466401904,-0.07370788739985754,0.7638406931047917,0.10398721534770664
2.980141060217227,-0.07119559716604067,0.763385753535289,0.10547593391266585
2.9669478550415627,-0.06925141918636112,0.7630097792283604,0.10690206193717995
2.9556803012041843,-0.0680150566058013,0.7627341520412878,0.10830398571016185
2.94617629794834,-0.06754641589320876,0.7625761450822042,0.10974078752656032
2.938136498215741,-0.0678185298651114,0.76254813085026,0.11128105936370838
2.9311593865236403,-0.06872120018633128,0.7626572210300852,0.1129883893476479
2.924781571232226,-0.07007481515608975,0.7629054259581145,0.11490793690522194
2.91851983711244,-0.07165252382817958,0.7632903231285587,0.11705680241846417
2.9119117199522444,-0.07320817727608707,0.7638060920398897,0.11941869671083717
2.904551521274327,-0.07450689865782074,0.7644447342104286,0.12194295384745589
2.89611949320599,-0.07535432812111266,0.7651972753152503,0.12454815898519334
2.8864029171127923,-0.07562036296224027,0.7660547321233512,0.12713020963706193
