v_x,v_y,omega,delta
1.9845158722530192,-0.15890033566499373,-1.7398154371115047,-0.3192870215526398,-0.033764633355145464
1.9932929689558607,-0.16502931735777082,-1.7250654968300643,-0.31237648719064653,0.06425609542523034
2.0033440490901073,-0.17120971812968552,-1.7061386338074116,-0.3045186439569424,0.16911990507687583
2.01477727600774,-0.17684070298997445,-1.682806233402146,-0.29579827946499215,0.2803689701757172
2.027716796729777,-0.18126493290279755,-1.6549392764896302,-0.28630407878032965,0.3974247961653677
2.042296213897542,-0.18385604642140455,-1.622555570826095,-0.2761357258805456,0.519611685188616
2.058650145346119,-0.18410215947549333,-1.585846901369761,-0.26540789531861164,0.6461295359134571
2.0769055175892555,-0.18167226643535633,-1.5451795654079643,-0.2542470353784337,0.7760118147301626
2.097174070949217,-0.1764562744799498,-1.5010724999876015,-0.24278463794880614,0.9081140731521076
2.119546733292664,-0.16857439883070008,-1.4541588528183649,-0.23115224384142077,1.0411065753740396
2.144089161050137,-0.15835643231487137,-1.4051346322734772,-0.21947776824527043,1.1733903814493798
2.1708368606379955,-0.1462963831453593,-1.354701142997098,-0.2078799570603169,1.302907592023843
2.199788703079391,-0.13299153735109845,-1.3035110466977347,-0.1964617532748252,1.4269150736742784
2.230898629269195,-0.1190744043582947,-1.2521211414496318,-0.18530615984112647,1.541814698331306
2.26406450326352,-0.10514311958362477,-1.2009423326167614,-0.17447458150343226,1.6430897156009348
2.2991110230629874,-0.09169571938562515,-1.1501777614936977,-0.1640030081158259,1.7253729622301583
2.335765656126742,-0.07907687164792251,-1.0997610476639632,-0.15389320919413188,1.7826912921169122
2.3736332497638823,-0.06744686573949797,-1.04932174577339,-0.14410340545739217,1.8089389314637776
2.4121791928442597,-0.05677812456431483,-0.9981907802697624,-0.13454646876906284,1.7985595582964726
2.450729286968484,-0.04687739308120244,-0.945435643439135,-0.12509799901943233,1.7472952018757673
2.488489985561549,-0.03742758861545542,-0.8899127131990844,-0.11560867852501797,1.6528178563549951
2.5245880419596745,-0.028042681234208736,-0.8303353322081829,-0.10591490003992135,1.5151287566989977
2.55812468224289,-0.018328958901350445,-0.7653616626562648,-0.09584748391328997,1.3366876290909113
2.588237120870572,-0.007945050471779513,-0.693700725498037,-0.08524173269327699,1.1222575822855725
2.6141597116646538,0.0033480911653906847,-0.6142227571776737,-0.07394954889029028,0.8784804110350526
2.6352777430063634,0.015655096301025948,-0.5260535795607253,-0.06185020890352853,0.6132669818646402
2.6511686969524573,0.02893546931385331,-0.42864317917649747,-0.048855972173522166,0.3351143909402554
2.6616277779296533,0.04301261777625811,-0.3218152082499154,-0.0349121977903804,0.05241067155321592
2.6666751678559737,0.057598765054333735,-0.2058066681941545,-0.01999483754047022,-0.22722226982781266
2.6665424946498306,0.07233230694481468,-0.08129585711718997,-0.004108044246240743,-0.4974117352605958
2.6616382687256133,0.08682360251165261,0.05058976773509215,0.012717384100058038,-0.7531902860278002
2.652497504284728,0.10070220911573041,0.18828653580178584,0.030425134758523473,-0.9908246135555256
2.639725380833698,0.11365655031355115,0.32982282858595435,0.04893411822884518,-1.207479007206725
2.6239436032186783,0.12545919558404062,0.47286876714712295,0.06813819723558535,-1.4008989547498396
2.6057436054712446,0.13597543600801942,0.6148289603729754,0.0879050701614075,-1.5692309572713508
2.5856499254740015,0.14515580116959959,0.7529925601427994,0.10807674187764924,-1.7110054650823403
2.5640989263163765,0.1530142505304982,0.884724968262913,0.1284744959431114,-1.8252356796762668
2.541436035252337,0.1595958477131242,1.007661643625054,0.14890744624033003,-1.911566023606763
2.517929085508295,0.1649418432990342,1.1198673007015456,0.16917964479554748,-1.9704364440824935
2.4937912874786714,0.16906285173394714,1.2199444717706531,0.18909184500505044,-2.003234391787512
2.469206569719092,0.17192876639682306,1.3070923001351085,0.20843920627646406,-2.012354476084877
2.444351395895102,0.17347840060993247,1.3811210390674877,0.22701039611753146,-2.001065691908823
2.4194093945741413,0.1736456524360228,1.4424250186673389,0.2445930890356122,-1.973166285520651
2.3945770246033558,0.1723940667564679,1.4919145970598817,0.2609863861889816,-1.9325276679948258
2.3700598296117565,0.16974999801565493,1.5309124022725373,0.2760168058764187,-1.8826813646273204
2.346060443597107,0.16582672988181202,1.5610276082197587,0.28955424440376026,-1.8265478890451334
2.3227614461164405,0.1608348449017456,1.5840224424924159,0.30152549836109815,-1.7663151052619883
2.300307457189942,0.15507616577310496,1.6016788228783676,0.3119223044952956,-1.7034245148662195
2.2787908869343116,0.1489214575527633,1.6156715467836942,0.32080008771691865,-1.6386180957440557
2.2582446162886223,0.14277567432752772,1.6274573351636152,0.3282661129060223,-1.5720238519909202
2.2386431600150196,0.1370365561482112,1.6381895258920247,0.3344595792919143,-1.5033025920220435
2.2199123537235708,0.13205270670883493,1.648667231016605,0.3395287532035621,-1.4318789968047863
2.2019465175521633,0.1280870736749449,1.6593254785253428,0.343611244963907,-1.3572108664854807
2.1846307846370308,0.12529093073981568,1.6702658785849716,0.3468209395076458,-1.2790018214344467
2.167864864680843,0.12369223626167702,1.681319002423965,0.349240237790255,-1.19731212882219
2.1515841745817714,0.12320115897062064,1.6921263137805929,0.3509149519074577,-1.1125932391147342
2.1357754434152243,0.12363316967109517,1.7022293827277695,0.35185230281247815,-1.0256557053308957
2.1204852081105625,0.12474555719387337,1.711153220872817,0.3520255564299288,-0.9375413227930357
2.1058202551406584,0.12627946427190975,1.7184725120249928,0.35138751020398107,-0.8493204529961181
2.0919399476886453,0.12799924053784126,1.7238561192442756,0.3498896388165267,-0.7618948141101246
2.07904193492762,0.1297229790007212,1.7270895500481172,0.34750008098293655,-0.6758465358213023
2.0673441144995204,0.13134065820325008,1.7280754951196124,0.3442152754829962,-0.5913210908855032
2.0570662597830447,0.1328185585875795,1.726815059999261,0.34006454613683856,-0.5079425120197794
2.048414465595044,0.13418953398800149,1.723373871290804,0.3351101067681268,-0.4247663223011014
2.0415707537384726,0.13552854421509594,1.7178330270330224,0.32944398894578525,-0.3402562786512776
2.036688925366661,0.13691435689662243,1.710224120534628,0.32318042116350437,-0.2522901092203105
2.033896111180141,0.1383829854649002,1.7004577868361301,0.3164419956230253,-0.15824894183997165
2.033298080248177,0.1398834928217921,1.6882660680252835,0.30934039942548514,-0.05524780292208861
2.0349859951104614,0.14124837229680715,1.6731777217581791,0.30195448665756375,0.05948532548976126
2.03904254817685,0.1421881457308215,1.6545346510324415,0.2943103350328392,0.18812216775483412
2.0455454407285534,0.142314651414977,1.6315469619908245,0.28637003175719294,0.33170802996544696
2.0545663701969983,0.14119053936613968,1.6033764566665993,0.2780347169535791,0.4896829536662783
2.066164855153312,0.1383954193663906,1.5692316976815743,0.2691620824515571,0.6595363363283174
2.0803777515162114,0.1335951642618398,1.5284560689049242,0.2595939354092488,0.8366672377850458
2.0972059707899446,0.12660028583884686,1.4805956733994763,0.24918718099848206,1.0144950709788967
2.116599891380392,0.11739979280275496,1.4254403482896214,0.23783974064448124,1.1848176802341595
2.13844513839391,0.10616033880910287,1.3630359431538153,0.22550421545224927,1.3383718315152253
2.162549874382871,0.09318992204300672,1.2936684394890012,0.21218875784275193,1.465559001367908
2.188633140531386,0.07887631865235373,1.2178149034504164,0.19795020968954044,1.5573102639265535
2.2163142264219013,0.06361559178619261,1.1360525276924975,0.18288284577421784,1.605998796006447
2.245106294491516,0.04774638633202613,1.0489352382803792,0.16710220375465565,1.6062440083821217
2.274419019777364,0.03150437714621619,0.9568745677814684,0.1507256313400679,1.5555024522599086
2.3035728778712166,0.015005765233751411,0.8600636750512703,0.13385579409520942,1.4544261617701373
2.3318250077117826,-0.0017403972833332226,0.7584608355652345,0.1165719180547385,1.3069453622030722
2.3584050537639283,-0.018798108738315097,0.6518279031503265,0.09892795341617423,1.1199516040555528
2.382557978955015,-0.03625811664312256,0.5398095407399871,0.08095434482351938,0.902511221122155
2.403589372787997,-0.054189006089906164,0.4220359952677673,0.06266098893768426,0.6647526048204666
2.4209085454050197,-0.07259355201444428,0.2982345978361556,0.04404019123361283,0.41671222391876056
2.434065736515093,-0.09137577625611279,0.16834090912170807,0.02506911458468722,0.16736490167497783
2.4427809311266495,-0.11032252333239469,0.03260444494358725,0.00571193920429914,-0.07603989528014225
2.44696280494156,-0.1291024561339144,-0.10831797205480959,-0.014076399062744672,-0.30826220938157967
2.4467170432443606,-0.14728386259943302,-0.2532942749914297,-0.03434214249439612,-0.5259796606314525
2.4423426077712467,-0.16436982944634632,-0.40069085783803243,-0.05511951302787104,-0.7274364386439236
2.434312884219987,-0.1798462805462117,-0.5484033772895043,-0.07641393823623463,-0.9119990234030465
2.423239227542281,-0.1932363677270912,-0.6939576739325282,-0.09818411958941994,-1.0797391097222613
2.4098191268377387,-0.20415297583944556,-0.8346827885215391,-0.12032709551436037,-1.2310915681140346
2.3947766036312994,-0.21233982220422548,-0.9679351148701173,-0.1426723948955578,-1.3665912474710236
2.378803877180608,-0.2176936657050659,-1.091332175874903,-0.16498856227154185,-1.486672211738932
2.362511206883985,-0.2202658207311281,-1.2029512471142205,-0.18699898526523337,-1.5915064045242742
2.3463894368362075,-0.22024674458945676,-1.3014628014670113,-0.20840127634392824,-1.6808891525974097
2.3307881487933417,-0.21794023774644306,-1.3861912716522806,-0.22888668976143237,-1.7542294034261474
2.3159105714895567,-0.2137336444262474,-1.4571109751353408,-0.24815866323917143,-1.8106871086968863
2.3018239098006084,-0.20806819387619113,-1.514787214621627,-0.2659503671388428,-1.8494090493647408
2.288481287772718,-0.2014110852811231,-1.5602720056963624,-0.2820400982287114,-1.8697607634214026
2.2757505321288964,-0.1942298661881284,-1.5949695501871277,-0.2962615254525049,-1.8714858389231448
2.2634455860462,-0.18696959663731072,-1.620492001797161,-0.3085065779834847,-1.8547702527925025
2.2513569936291438,-0.18003275375257044,-1.638523474826138,-0.3187226340853851,-1.8202067553753782
2.2392785540935805,-0.17376144730561438,-1.6507031850148148,-0.3269075859515006,-1.7686785884104215
2.2270291035800938,-0.16842258299816143,-1.6585335004238002,-0.3331049092040733,-1.7012150121000975
2.214470820463779,-0.16419802977109066,-1.6633159993476028,-0.33739928043534617,-1.6188638647957612
2.201526107512826,-0.1611813629940072,-1.6661144843461955,-0.3399112490871906,-1.5225901465043536
2.188193302590721,-0.15938023402397566,-1.6677376840862606,-0.3407876924619124,-1.4132102127769357
2.174559493420321,-0.15872167352575356,-1.6687329894558864,-0.3401872704750895,-1.291387308519366
2.1608083897001595,-0.15905894796648634,-1.6693884265069148,-0.33826394075637095,-1.1576752812798845
2.1472212809015887,-0.16018117461405285,-1.6697441322130153,-0.3351518423156157,-1.0125442915350855
2.134168879104996,-0.16182755986943761,-1.6696125738482905,-0.3309547675947832,-0.8563440942995064
2.1220935611777314,-0.16370653569603139,-1.6686061141814994,-0.32574414863285533,-0.6892397183068895
2.1114851095560065,-0.16551782237432683,-1.6661736747635485,-0.3195664301665687,-0.5112096655632087
2.102854365672091,-0.16697363372417545,-1.6616461398966536,-0.31245585983196844,-0.32218727193557584
2.0967071142495803,-0.1678147155057324,-1.6542807796337435,-0.3044469051427845,-0.12236673587261164
2.0935183518948683,-0.1678187688292056,-1.6432932134120626,-0.2955812851796824,0.08736927996236882
2.0937066176430665,-0.16680255133069483,-1.6278787378635755,-0.28590767772506365,0.30499246121317874
2.0976086962682854,-0.16462087956028687,-1.6072331009523126,-0.2754772162827752,0.5269651595251184
2.105455858268105,-0.16116364736800529,-1.5805701313416118,-0.26434007530200876,0.7480730809708023
2.1173526235668603,-0.1563498426972421,-1.547121272518565,-0.25254448823416353,0.9614771698072575
2.1332581880035035,-0.15011954848008965,-1.5061148051719755,-0.24013441872301516,1.1589419725175092
2.1529710241751876,-0.14242803378573896,-1.4567556603050549,-0.22714281255271607,1.3312280430928167
2.1761186947180966,-0.13324494657193636,-1.3982283735276473,-0.21358279957456955,1.4687240389239395
2.2021560358958374,-0.12255728225313277,-1.3297252213931359,-0.1994418122823966,1.5623800166074366
2.2303750086866967,-0.11037257768310094,-1.2504867757276694,-0.18468051879470895,1.6048309952796729
2.2599285344287066,-0.0967201871686472,-1.1598461474193986,-0.1692348718728111,1.5914414267838963
2.2898683875369867,-0.08165085073217199,-1.0572787463861426,-0.15301968058338616,1.521012984730758
2.319194606112338,-0.06523622274457933,-0.9424636229713097,-0.1359348224926645,1.396019802736339
2.3469120814413196,-0.04757003690936101,-0.8153564304713752,-0.11787694589166238,1.2223461712983827
2.372088986227668,-0.02877112633309395,-0.6762604531422626,-0.09875679606911787,1.0086002504439426
2.3939114147222242,-0.0089875874169833,-0.5258762472557775,-0.07851659947821853,0.7651793357747607
2.411729584256689,0.011597157914733529,-0.36532664582992896,-0.057140535804365844,0.5032831603791197
2.4250925568225274,0.03275456208791319,-0.19617480390373604,-0.034657868021239706,0.2339845792538799
2.4337693708282564,0.054198811682978874,-0.02044657875687799,-0.011145349411222777,-0.032602867814791145
2.4377548519226875,0.07557868466521402,0.15935967081597466,0.01326675103114464,-0.2879939527219417
2.437258940505575,0.09648042714629845,0.34030737266662037,0.03838920494077049,-0.5257243558211008
2.4326796578176624,0.11644473752344923,0.5191198700895485,0.06397603662719838,-0.7413951708161026
2.424562322902202,0.13499662135242202,0.6923418197691639,0.08973616977324111,-0.9324215153109697
2.4135500996925368,0.15168425656945728,0.8565492610332566,0.11535096698354921,-1.0976329857215477
2.400330972727704,0.16612102304614168,1.008584729487475,0.14049338321019086,-1.2368724087404677
2.3855846480977907,0.17802311982285465,1.145787596033542,0.16484595131437735,-1.3506782876977876
2.369933138450966,0.1872354367922145,1.2661904890246976,0.1881165255157159,-1.4400648490289052
2.353900706722571,0.193741208098715,1.3686590033440797,0.2100521532182149,-1.5063699975422506
2.3378884456206386,0.19765459718108963,1.452956983152158,0.23045095762990708,-1.5511576325021492
2.3221649807262343,0.1991987138498647,1.5197255492441177,0.24916924292536236,-1.576178153610546
2.3068709792006743,0.1986747589326578,1.570377645773823,0.2661201587629118,-1.583345538798849
2.292034008431095,0.19642949851535063,1.6069265296521085,0.281264485806569,-1.5746703444351169
2.2775908609413853,0.19282701326783835,1.6317775676513004,0.29459943069181294,-1.552164336884638
2.263414809657798,0.18822777133569113,1.6475154263754637,0.3061513256903746,-1.5177846343202088
2.2493450818923346,0.18297425811272688,1.656710328283686,0.31597345501156854,-1.4734324685787872
2.23521573582664,0.17737925364333565,1.6617515356058807,0.3241460097694826,-1.4209688100383928
2.2208814138977,0.17171346300142132,1.6647099738420263,0.33077459614456595,-1.3622298706554368
2.206238071426435,0.16619276792461013,1.6672377228466582,0.3359869210288734,-1.2990504794139934
2.1912375639433925,0.1609677325378587,1.6705133687566485,0.33993010629153103,-1.2332815750752766
2.1758959008013234,0.15611820990249525,1.675234555469189,0.34276913545595855,-1.1667611149038968
2.160295823334186,0.15165559408978757,1.6816539272417597,0.34468362588098544,-1.1012139946127613
2.1445845370687766,0.14753429266997256,1.6896529518043812,0.34586157671964735,-1.0381106706573513
2.1289667242725194,0.14367155447953583,1.6988420870877428,0.3464926412244625,-0.9785470799880484
2.113692206537276,0.13997186156711694,1.7086694707642862,0.3467633624724064,-0.9231816135750813
2.0990379221110445,0.13635023359464402,1.7185228103393546,0.34685331269459474,-0.8722230917224031
2.085285408646758,0.13274872922179587,1.7278152166018856,0.34692984716785474,-0.8254576143848301
2.072696829553632,0.12914258947170118,1.7360473317556788,0.3471416486524342,-0.7823167146330549
2.061493485420187,0.1255366569121621,1.7428416367535842,0.34761336218616123,-0.7419884340716408
2.0518399913056746,0.12195661821391174,1.7479534479496137,0.34844203172728844,-0.7035451020729663
2.043835617708708,0.11844044639608653,1.7512664227056418,0.34969301295285393,-0.6660428700709426
2.0375131415614356,0.11503351554813468,1.7527778424063385,0.35139363649832245,-0.6285885070195633
2.032844940923859,0.11178845932959178,1.7525802167181868,0.35352684063646694,-0.5904189901981393
2.029754933577294,0.10876865074170688,1.7508464999442739,0.3560287100382471,-0.5510049784458729
2.0281336119997193,0.1060525095251861,1.747818514156218,0.35879123579346006,-0.5101252151113141
2.0278532746725464,0.10373586718277056,1.7437921020916394,0.36166879421823694,-0.46788163084612966
2.0287816264821124,0.10193127498794705,1.7390975764937342,0.36448775949168133,-0.424683344418812
2.030792838670209,0.10076426924409723,1.73407963844825,0.3670606682546093,-0.38120819753255664
2.0337755035481795,0.10036565264122699,1.729077160194067,0.3692042708772372,-0.3383059980743614
2.0376374945465527,0.10085753044100057,1.7243993296549651,0.37075648163780295,-0.29684721424274524
2.0423085115532906,0.10233189077296193,1.720299668216444,0.3715873975039915,-0.2575822023588502
2.047741068041176,0.10482328109058917,1.7169541974859233,0.3716048625456401,-0.22104517946794916
2.053909908822434,0.1082794367141883,1.7144466620980203,0.3707590605010515,-0.18747088708704945
2.0608095635996517,0.11253614202531947,1.712760851274487,0.3690488864613134,-0.15670913119461455
2.068450236121317,0.11730498705774497,1.711781157912094,0.3665277489299283,-0.12818757593035202
2.0768525411020735,0.12218124292488095,1.711298946423068,0.3633032411934202,-0.10096569883610071
2.0860415289738445,0.12667319511342082,1.7110185120195556,0.3595265528726186,-0.07385696748592326
2.0960404674510107,0.13024873529219272,1.7105633201016641,0.35537238219216755,-0.04557372246486298
2.1068648024382335,0.1323924111412263,1.709490449608794,0.3510149244052129,-0.014867832596651644
2.1185166443053953,0.13266506913108841,1.7073167541250454,0.3466066381672268,0.019342341012328058
2.1309803863254007,0.13075790488354258,1.7035554438399805,0.34226336386181294,0.057843396104578254
2.1442200625423786,0.12653330557576267,1.6977636144897046,0.33805582835235776,0.10097434427440266
2.1581784824456953,0.1200461809013385,1.689597931424012,0.3340074297451825,0.14847451232903336
2.172778102543295,0.11154188980579141,1.6788663252194225,0.3300999962937403,0.1994058751298375
2.1879242109358796,0.10143087150250349,1.6655616432013187,0.3262880157373462,0.25221503771698545
2.2035109057205666,0.09024469566443127,1.649869238881304,0.3225169940099233,0.3049613521084435
2.219429324631057,0.07858146664890539,1.6321468505485899,0.31873885604631197,0.35568525224351794
2.23557696906039,0.06704957168190473,1.612883486553305,0.3149198346644546,0.4028037979310136
2.2518668706342972,0.05621762781468895,1.5926497781201305,0.3110408092769039,0.44538046921440677
2.2682350859280094,0.046575164643718775,1.5720461641807295,0.3070929865479606,0.48321144492374635
2.284645228696728,0.03850501721223784,1.5516494485520047,0.3030722970053851,0.5167891053156849
2.301089778850124,0.0322662607552377,1.531963391348731,0.29897494889522586,0.5471872165253762
2.3175883474753873,0.027984751111528372,1.5133805075295894,0.29479534389623685,0.57583669045101
2.334182680021386,0.02564806874117742,1.496155840919822,0.2905258907127981,0.6041903307503745
2.3509287011369704,0.025105531436912604,1.480393693232917,0.2861568561602791,0.6333661505361255
2.3678874768352314,0.026078360637364656,1.4660520319605088,0.2816749320332532,0.6638790651768234
2.385117511896045,0.0281845680974509,1.4529651650349589,0.27706191024070265,0.6955175468533766
2.402669712748462,0.03097883159434245,1.4408803964104682,0.27229682397791255,0.7273798558850406
2.4205852082813766,0.0340025739607166,1.4295029527315453,0.2673631412724273,0.7580756063612029
2.4388958040074695,0.03683475442315498,1.4185390470257584,0.2622593731195777,0.7860474738132915
2.457626271513831,0.039132430507329785,1.4077260051651945,0.2570094055759748,0.8098946608683618
2.476796762936828,0.04065334200267498,1.3968466244167772,0.25166724931121215,0.8286065584769697
2.4964235357502234,0.04125759357829906,1.3857313960350575,0.2463118841426757,0.8417063956522013
2.5165171191717666,0.04089025006881031,1.3742526202089353,0.24103330373857218,0.8493363637320209
2.5370782296220233,0.0395514742363304,1.362314194792823,0.235915409319998,0.8522888588414143
2.558092861115057,0.03726407096575221,1.3498386623064769,0.23102096834524596,0.8519560354645317
2.5795285624633575,0.034048614960408535,1.336751074915777,0.22638199040199444,0.8501651931825602
2.601333255316926,0.029914003071174672,1.322964198139907,0.2219975428303623,0.848915274048352
2.6234368453309638,0.024866258617862153,1.308375128705756,0.21783804218377636,0.8500859774667824
2.6457554600864386,0.018931826436561994,1.292879211039911,0.21385234023256194,0.8551895141904118
2.668197988411815,0.01218631198727424,1.276395877232738,0.20997502096744572,0.8651978578376417
2.6906742445293372,0.004777905852895975,1.2588941685318285,0.20613431537522742,0.8804465599893087
2.7131038784282158,-0.003063129851973767,1.240410495641685,0.20226181629182033,0.9006022663488993
2.7354249874239054,-0.011033581953420274,1.2210592517493413,0.19830307181925783,0.9247117767172447
2.7576012169467616,-0.018785614848634502,1.2010369443334863,0.1942257797859866,0.9513687743002717
2.779626385276637,-0.025970338061913678,1.1806162784689032,0.19002198055214686,0.9789587915872906
2.8015259578370686,-0.032288318020088635,1.1601251898039235,0.18570283539480906,1.0058812801582113
2.8233548076001167,-0.03753648656327396,1.1399097518470127,0.18128860113806003,1.030702249511014
2.845191361615937,-0.04164103355409926,1.120287159593142,0.17679946189813905,1.0522555175857333
2.867129134504464,-0.044668417369684105,1.1014973377426365,0.172251479164517,1.0697188870353418
2.8892668006224027,-0.046811356741824184,1.0836599904809778,0.1676568557653215,1.0826866985657826
2.911697885703942,-0.04835238743051917,1.0667455258797425,0.16302476026506327,1.0912228450711994
2.9345015270703336,-0.04961300631929913,1.050569779863509,0.15836156331707013,1.095832341104344
2.957735874094432,-0.050899724837402044,1.0348192440788575,0.1536728819063339,1.0973388944882954
2.981435109505594,-0.05245816689318045,1.0191057542280846,0.14896885580963343,1.096746254102049
3.0056101519380185,-0.05444335765767755,1.003039194529352,0.14427027208685977,1.0951349257803724
3.030252131270256,-0.05690977964817945,0.9863007606569465,0.13961110453770273,1.0935565309583435
3.0553369693681938,-0.05982005190050155,0.9687008210543553,0.13503499459046614,1.0929081313760771
3.080829488978944,-0.06306778639443181,0.950210991626123,0.13058792613513945,1.093853228138379
3.106686505695524,-0.0665089368741977,0.9309663470065318,0.1263119077244668,1.0968541474467879
3.1328592510795534,-0.06999632073949083,0.9112376671270416,0.1222418688187116,1.1022997628117017
3.1592954474614388,-0.073412202046224,0.8913780040460764,0.11840401395333425,1.1106298682427933
3.1859410020778562,-0.07669304167892246,0.8717562345565228,0.11481361180935178,1.1223397725040902
3.212741444339916,-0.07984070551444153,0.8526964431103627,0.11147320233785352,1.1378445759562366
3.2396438554845925,-0.08291712686904792,0.8344389500972778,0.10837382403128258,1.1573056795898986
3.2666002691170513,-0.0860236126452335,0.8171288595739922,0.10549954729200035,1.1805361868050042
3.2935727003093795,-0.08926972887878146,0.800828776910343,0.10283256123290103,1.2070146851068868
3.3205387382743035,-0.09273907224480593,0.7855468547080223,0.10035640604448483,1.2359602358713848
3.3474961487443267,-0.0964600442130762,0.771268264506894,0.09805766112217895,1.2664303506113561
3.374465387281854,-0.10038839678901637,0.7579788269399607,0.095927509979112,1.297455785516803
3.4014896287548626,-0.10440494337174672,0.7456744634421136,0.09396299401866988,1.3282147357530536
3.428632076481989,-0.10832808133953686,0.7343567031271109,0.09216629124374053,1.358183884384309
3.4559700874471964,-0.1119380204655646,0.7240194461462786,0.09054152512435182,1.3872056469120844
3.483586197925909,-0.11500806898459515,0.714633206141636,0.08909103538442957,1.415481273884415
3.5115577014357844,-0.11733796558810965,0.7061305880003202,0.08781329449162832,1.4435223915572906
3.539947463310683,-0.11878482900475898,0.6983944035921152,0.0867022931299108,1.47205467664925
3.568797941833882,-0.1192878677565294,0.691251566189808,0.08574661914146299,1.5018478695135575
3.59812871809412,-0.11888301269981945,0.684480659577593,0.08492775377867383,1.533492545146615
3.627936847026685,-0.11770422740037362,0.6778413567921626,0.08421945649624751,1.5672204635523908
3.6581996659530316,-0.11597068321241624,0.6711239953738961,0.08359033141090703,1.6028645821428922
3.688880285014799,-0.11396233410866033,0.664203819590302,0.0830090972245349,1.63993904851303
3.719935395305834,-0.11198832740336973,0.657080330897501,0.08244966410180414,1.6777206619476308
3.751323645858233,-0.11035254141498646,0.6498904229402548,0.08189372224832399,1.7152630694930533
3.783012452460897,-0.10932000284134125,0.6428928782849254,0.08133117323702242,1.7513976567892715
