v_x,v_y,omega,delta
4.002025930142548,-0.4569574292815254,0.8155569373947115,0.062100194124244744,0.9054217346796487
4.013757360459509,-0.4517347156542613,0.8455917354294042,0.10238164933190524,0.8497648509983238
4.025357400103653,-0.446635456161497,0.8748123210720611,0.14038853223791517,0.7957483011682518
4.036790852761876,-0.4417534250930459,0.9024485192327868,0.17607470765301467,0.7452691225139677
4.048045589594288,-0.4371782115126434,0.9278668525293697,0.2093784493357671,0.6998853060769354
4.059130023794733,-0.28659712843951457,0.9505999482655133,1.651727175481887e-05,0.6607530481931941
4.070067467883573,-0.2798183761603645,0.9703368624741703,2.416271689155754e-05,0.6286725721899878
4.080889032831208,-0.27401878745358,0.9868901574449134,3.180556625416094e-05,0.6042118909272187
4.091626575336856,-0.26922447761061297,1.0001606093374478,3.856021791619992e-05,0.5878000705454409
4.102306254405827,-0.2654198328908097,1.010114188968598,4.3320299411694546e-05,0.5796693454451476
4.112943183301727,-0.26254778036765936,1.0167767447544538,4.4806097518353125e-05,0.5796519172802314
4.123538337465992,-0.26050983864743293,1.0202461681374928,4.164940225323595e-05,0.5869858675302219
4.134078705316767,-0.2591665956824597,1.0207145231987245,3.2519620695231756e-05,0.6002689956792084
4.144540527064392,-0.25834081487142335,1.0184840332304965,1.6291648912163357e-05,0.6175550424530565
4.154894331422088,-0.2578263732581822,1.0139615680469598,-7.748663750942929e-06,0.6365275489170412
4.1651098517124705,-0.2574053847252795,1.0076273974509555,-3.9671495705991114e-05,0.6547468282558017
4.1751591798696355,-0.25687323650721505,0.9999847999972272,-7.865937203671612e-05,0.6699772456879505
4.185017847196044,-0.25606734133314846,0.9915026282522811,-0.0001227771168841945,0.680536784291699
4.1946648794060915,-0.2548918688751066,0.9825659665104594,-0.0001687870287817258,0.6855871262744557
4.204083042763605,-0.2533310775595967,0.9734479882474285,-0.00021204716805658962,0.6852988611964798
4.213259846506179,-0.2514490520349668,0.96430575136669,-0.00024653485702228086,0.6808263056060788
4.222189599856433,-0.24937890095398213,0.9551936162713842,-0.00026503836505721535,0.6740606687883512
4.2308767958315485,-0.24730563365815397,0.9460881934191427,-0.00025955595810940856,0.6672299566512053
4.239340316840432,-0.24544579929744853,0.9369210934408388,-0.00022193176740734186,0.66248343942503
4.247616900437185,-0.24402656732022518,0.92761520701184,-0.00014474122915015164,0.6615598859827608
4.255762486847851,-0.24326749133920672,0.9181209515446951,-2.241454381814585e-05,0.6655580107681376
4.263851599000757,-0.24336874669066352,0.9084507299928507,0.0001474452707316727,0.6748119264548758
4.271975848415353,-0.24450929022021503,0.8987074389260807,0.0003626316908638002,0.68890833879394
4.280241545551855,-0.24685667009065382,0.8890973134081035,0.0006149164986740808,0.7068548430622202
4.288764925544912,-0.2505866347174665,0.8799180163010897,0.0008888137667118186,0.7273210175246085
4.29766416101567,-0.2559055400248137,0.871523005982517,0.0011607369555040434,0.7488587386925716
4.307049348415699,-0.2630649606803721,0.8642717289665492,0.0013987921199462372,0.7700785770237435
4.3170127392595194,-0.2723585820158173,0.8584754175059673,0.0015634660385761747,0.7898124436959248
4.327621025148297,-0.28409472399512514,0.8543489028048272,0.0016094599599165201,0.807301790553331
4.3389102910000785,-0.2985423429907337,0.8519814790490136,0.0014888798858473911,0.8223994897481302
4.35088350244163,-0.31585567508406037,0.8513340914509252,0.0011559160459435015,0.8356715415117557
4.363510625042738,-0.33599235340461575,0.8522567181678549,0.000573022626688123,0.8482766445189576
4.37673198671613,-0.3586471175912351,0.8545116658583715,-0.00028155761119584956,0.8616468519219538
4.390465236050349,-0.38322145182380973,0.8577926291606227,-0.0014052872543447855,0.8771121082719284
4.404615164961216,-0.4088375367138252,0.8617409668940563,-0.0027624504852666876,0.8955786994771181
4.419084736396346,-0.4343943495016712,0.8659690915106983,-0.004275751457550618,0.9173045195996005
4.433785538831951,-0.4586636905426974,0.8700986833634548,-0.0058195014769973075,0.941813772734043
4.448646228338944,-0.48042161933126437,0.8738097085743127,-0.007215706306039064,0.9679949489600426
4.4636178854836315,-0.49859335402809146,0.8768835037156001,-0.008234486538918836,0.994380110273868
4.478675903092707,-0.5123745426497992,0.8792200381301826,-0.008600255945157433,1.0195291883349784
4.493819079105913,-0.5213013267426088,0.8808200872167916,-0.008004895384995724,1.042383382317948
4.5090670590057025,-0.5252655493187365,0.8817404255220227,-0.006128745269366322,1.062478843628989
4.524456821849547,-0.5244867491916717,0.8820413251036012,-0.0026695566120072105,1.0800282566914823
4.540038396411217,-0.519455615676105,0.8817428060162337,0.0026214375712018297,1.0959677292492422
4.555870113109057,-0.5108623415078646,0.8807935275638133,0.009898448235085885,1.1120158241958757
4.572014821008416,-0.49952081244566515,0.8790472843236525,0.019178729282622375,1.130657072971619
4.588539696678765,-0.4862960101677077,0.8762454614495858,0.03030430400104664,1.1549348969376736
4.605520928624882,-0.4720398063421041,0.8720126575512738,0.04291517693988969,1.1880544018045966
4.623051019081034,-0.45753972792465536,0.8658743022618426,0.0564432825677819,1.2328965147310673
4.641245161257338,-0.44348322853687483,0.8572974261075715,0.07013813724426268,1.2915765983468301
4.660245985755656,-0.4304367920730619,0.8457455459505898,0.08313373420822268,1.3651862866578168
4.6802290275323974,-0.4188375154664591,0.8307330749404902,0.09455374754055323,1.453770200390278
4.701410222528806,-0.408993987695471,0.8118693290157201,0.10362997071951593,1.5564336970518682
4.724052857895213,-0.4010919323480999,0.7888928418189823,0.10979855934594052,1.6714826914044298
4.748469473750885,-0.39520048787288437,0.7616993192968148,0.11275248721725527,1.7966380475782173
