ts,lap_count,lap_time,valid,infeasible_count,mean_abs_n,max_abs_n,p95_abs_n,max_ay_usage,mean_ay_usage,max_abs_slip_f,max_abs_slip_r,u_steer_rate_rms,omega_oscillation_hz,solve_p50_ms,solve_p99_ms,vx_mean,vx_max,applied_diff_json,state
1777467548.341,-1,90.0000,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},WARMUP
1777467549.367,2,33.6083,1,0,0.6269,1.5454,1.1330,0.000,0.000,0.0000,0.0000,0.5442,0.00,0.00,0.00,2.475,3.228,{},ACTIVE
1777467582.808,3,33.3968,1,0,0.6399,1.5549,1.2591,0.000,0.000,0.0000,0.0000,0.5432,0.00,0.00,0.00,2.503,3.168,"{""qV"":{""old"":0.23328,""new"":0.251942,""mult"":1.08,""rules"":[""speed_headroom""],""clamped"":false},""v_max"":{""old"":3.3075,""new"":3.472875,""mult"":1.05,""rules"":[""speed_headroom""],""clamped"":false},""qC"":{""old"":0.1,""new"":0.1,""mult"":0.8,""rules"":[""corner_exit_understeer"",""corner_explore_lower_qC""],""clamped"":true},""qMu"":{""old"":0.72,""new"":0.864,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""qC_term"":{""old"":8.464,""new"":7.78688,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false},""qL_term"":{""old"":0.8464,""new"":0.778688,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777467617.283,4,34.4576,1,0,0.6686,2.3376,1.4749,0.000,0.000,0.0000,0.0000,0.6137,0.00,0.00,0.00,2.551,3.488,{},ACTIVE
