v_x,v_y,omega,delta
1.0579928950731292,-0.06424295753888966,0.2495057198991152,0.24026597005731778
1.099486854606014,-0.06900694676961276,0.2659405175008644,0.2442984585811685
1.1404685454377317,-0.07356752467593185,0.282259316001541,0.24833446247911795
1.1807493687522492,-0.07782784488004085,0.29849544504515135,0.25232046078662174
1.2201750404601743,-0.0816981367305444,0.3146925774056111,0.2561826937385218
1.2586137987328083,-0.03414636125787811,0.33089252011618003,0.41671150843565424
1.295949982559097,-0.03453828794817847,0.3471253294573002,0.4191321496871968
1.332087954553537,-0.03439524829330732,0.36340472302627047,0.4214948543036887
1.366968375563047,-0.033747121377445254,0.3797304010867508,0.42367527620708606
1.4005915226304868,-0.032674226636443496,0.39609532315928875,0.42555299271345653
1.433035793184955,-0.03130836453502424,0.4124930864807027,0.4270142962162547
1.46446219662073,-0.02982965718439247,0.42892183424084496,0.4279556247028174
1.4951036396192654,-0.028457313877774837,0.4453844724607354,0.4282880774366773
1.5252425716458262,-0.027432717420762143,0.4618867518330765,0.4279432955939656
1.555181977315084,-0.026995555254811218,0.4784351843350631,0.4268804526721916
1.5852143027205763,-0.027356449310908026,0.4950361021660106,0.42509312817410083
1.6155901178314414,-0.02867064387407718,0.5116949666446668,0.4226133265178355
1.6464874005813228,-0.031016088967130248,0.5284141462579052,0.419509102950368
1.6779856478953894,-0.034377381197862114,0.5451895255139584,0.4158749145842666
1.7100504204959313,-0.03863683646998932,0.5620078238598292,0.41181948626920056
1.7425312141800942,-0.04357518277816011,0.5788456455261114,0.407458057952496
1.775173830013242,-0.04888468901091467,0.5956708576228129,0.40291067329366687
1.8076465449485446,-0.0541956007933605,0.6124466522198329,0.39830249887618724
1.8395738931117176,-0.05911319255286354,0.6291364014751023,0.3937621987064511
1.87056953273522,-0.06325977385758642,0.6457061185951263,0.3894165617112917
1.9002650416290618,-0.06631507141602631,0.6621238218916116,0.38538090692017574
1.928335790883057,-0.06804896224958144,0.6783577017069621,0.381747368688092
1.9545234346409255,-0.06834221854898966,0.694374845063862,0.3785746882378974
1.9786536490548265,-0.06719411206839308,0.7101416789041883,0.3758797649406768
2.000648978914895,-0.0647190735016561,0.7256266518042815,0.37362771487888685
2.0205352698998085,-0.061135582949930156,0.7408034260298335,0.37171998291208963
2.038438767004812,-0.05674839237693553,0.7556517543960678,0.3699861452456841
2.0545738199841383,-0.051922922068716765,0.7701556290230134,0.36818707179958443
2.069224250643098,-0.04705176111446735,0.7843005604975591,0.36603362551283847
2.082721049423658,-0.04251653449230389,0.7980714331458276,0.3632197058292004
2.095418078672704,-0.03865031260042588,0.8114517112313457,0.3594644164107924
2.1076676449848786,-0.03570574962452899,0.8244244113385236,0.354556981392384
2.1197975529314825,-0.03383298220105416,0.8369736831829646,0.3483971537151671
2.1320911429742875,-0.033068517179583284,0.8490850338304241,0.34101953915997785
2.144772641790234,-0.03333347119119498,0.8607440028567583,0.33258954747348163
2.157999382383246,-0.03443926214446802,0.871934636967614,0.32337036127535157
2.171859664279739,-0.036100459338485436,0.8826386495016179,0.3136747729711647
2.1863741305248845,-0.037955349971584146,0.8928357219686783,0.30381852382065494
2.2015000968360106,-0.03959390833809448,0.9025052895101155,0.2940847591612186
2.2171387904242112,-0.04059082253493623,0.9116289596061069,0.28470223712755194
2.233145424691497,-0.0405393486189701,0.9201920364969853,0.27583729402534624
2.249343502295328,-0.03908163313743784,0.9281839730914686,0.26759856628688794
2.265544738660546,-0.035932984515752386,0.9355987262707363,0.2600503208810246
2.281572982632987,-0.03089968763573442,0.9424355187156936,0.253226578122488
2.2972885071022144,-0.02389111560746393,0.9487000447305505,0.2471380073836009
2.312608766211566,-0.01492758718037393,0.9544061070242033,0.24176808537836317
