6.126345697910531240e-310,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333547e-03,2.783765087514790230e-03,4.021376218247053359e-03,5.480737919322844695e-03,7.158639926870480168e-03,9.051419826050413620e-03,1.115498266059235764e-02,1.346482273093916986e-02,1.597604702825013503e-02,1.868340067085423606e-02,2.158129290025563932e-02,2.466382520711278559e-02,2.792481963302448009e-02,3.135784795572797712e-02,3.495626131827115485e-02,3.871321981328867956e-02,4.262172237772992450e-02,4.667463598787006951e-02,5.086472472219862734e-02,5.518467793202688071e-02,5.962713783393453620e-02,6.418472586857819351e-02,6.885006813577497498e-02,7.361581944610220973e-02,7.847468629521511807e-02,8.341944812969943890e-02,8.844297721693511471e-02,9.353825768075810232e-02,9.869840140232896686e-02,1.039166643966406428e-01,1.091864596721864866e-01,1.145013714521418285e-01,1.198551628581567829e-01,1.252417880440540310e-01,1.306553988060125682e-01,1.360903516726161555e-01,1.415412128146323889e-01,1.470027619621337156e-01,1.524699957795332406e-01,1.579381292574640605e-01,1.634025966143881070e-01,1.688590505071373704e-01,1.743033631800150196e-01,1.797316201522262680e-01,1.851401230044581736e-01,1.905253822392519725e-01,1.958841149691634143e-01,2.012132412802370707e-01,2.065098827236425960e-01,2.117713198634140204e-01,2.169951035431321729e-01,2.221788730459275663e-01,2.273204756732807030e-01,2.324179514136816005e-01,2.374694787698889142e-01,2.424733991836361402e-01,2.474282073892897504e-01,2.523325293346826981e-01,2.571851480062936623e-01,2.619849645235810542e-01,2.667310115699078610e-01,2.714224327448759300e-01,2.760584936302563630e-01,2.806385599869010705e-01,2.851621053187736177e-01,2.896286962436525059e-01
6.666666666666667095e-03,5.567590017153116466e-03,8.042837586860449722e-03,1.096158983140258641e-02,1.431742561301883009e-02,1.810301943484531398e-02,2.231018058534998960e-02,2.692989666805943247e-02,3.195238060727905588e-02,3.736712085783294029e-02,4.316293437019510376e-02,4.932802172242500144e-02,5.585002413430721624e-02,6.271608155895122549e-02,6.991289212900533845e-02,7.742676964566394537e-02,8.524370565379948972e-02,9.334942632120511730e-02,1.017294498566053557e-01,1.103691436448920593e-01,1.192537788496102480e-01,1.283685836206880371e-01,1.376987907061456851e-01,1.472296918284487222e-01,1.569466773154862826e-01,1.668352814366048376e-01,1.768812198475381015e-01,1.870704375782049622e-01,1.973891204797792731e-01,2.078237485503684479e-01,2.183611127703839749e-01,2.289883405601492172e-01,2.396929205452205391e-01,2.504627189960945688e-01,2.612859961476167725e-01,2.721514208801293910e-01,2.830480798046206559e-01,2.939654876398790084e-01,3.048935909182113879e-01,3.158227735671748082e-01,3.267438583172733169e-01,3.376481055793441599e-01,3.485272153690016084e-01,3.593733117679556721e-01,3.701789603040543386e-01,3.809371409998943414e-01,3.916412487594834735e-01,4.022850833144177018e-01,4.128628535748597450e-01,4.233691577704232212e-01,4.337988994883645866e-01,4.441474083723778721e-01,4.544105269268176595e-01,4.645840985954617919e-01,4.746645302366104269e-01,4.846484961047727857e-01,4.945329613046409722e-01,5.043151956502872624e-01,5.139927319688615270e-01,5.235633815350723141e-01,5.330252026543137456e-01,5.423764951978079507e-01,5.516157893962958525e-01,5.607418313107085384e-01,5.697535690635092687e-01,5.786501518819435752e-01
1.000000000000000021e-02,8.351534636092661917e-03,1.206446928179475027e-02,1.644266970711146317e-02,2.147650283145170411e-02,2.715497862119832864e-02,3.346580903119457384e-02,4.039547303469583767e-02,4.792928817238631400e-02,5.605148006746531880e-02,6.474527295697912743e-02,7.399296086430025288e-02,8.377599835987989407e-02,9.407508636461713036e-02,1.048702602467065925e-01,1.161409783707693100e-01,1.278662104160707413e-01,1.400245249416421922e-01,1.525941756279093620e-01,1.655531843433076522e-01,1.788794251498690147e-01,1.925507008426146915e-01,2.065448192705798547e-01,2.208396667366259725e-01,2.354132733223894269e-01,2.502438792255856637e-01,2.653099937410208220e-01,2.805904509113753553e-01,2.960644605927611472e-01,3.117116537346120708e-01,3.275121259284154429e-01,3.434464739913450915e-01,3.594958296522443031e-01,3.756418874807266883e-01,3.918669307420311054e-01,4.081538510948741205e-01,4.244861664408748902e-01,4.408480337121483128e-01,4.572242572402583360e-01,4.736002975945711735e-01,4.899622737413737994e-01,5.062969636931132777e-01,5.225917954886900585e-01,5.388348773116037327e-01,5.550149362005394327e-01,5.711213099795982018e-01,5.871440395576077442e-01,6.030737472863841875e-01,6.189015691450643342e-01,6.346193876993471150e-01,6.502195682273352872e-01,6.656949995143952581e-01,6.810391356995145751e-01,6.962460148856395303e-01,7.113100978393294138e-01,7.262263517282129266e-01,7.409901841677534184e-01,7.555974962322282718e-01,7.700445826134769689e-01,7.843281402876548514e-01,7.984452633559355750e-01,8.123934132903686267e-01,8.261703953112341514e-01,8.397743560007299157e-01,8.532037995884766968e-01,8.664573256356632447e-01
1.333333333333333419e-02,1.113565880875587270e-02,1.608635647998819460e-02,2.192409160381768307e-02,2.863601737380033763e-02,3.620747722402534174e-02,4.462208332089857149e-02,5.386180308586276805e-02,6.390705286532569196e-02,7.473679787941708841e-02,8.632865727531192912e-02,9.865901394667075941e-02,1.117031271459898584e-01,1.254352479159334954e-01,1.398287357644671935e-01,1.548561773844270850e-01,1.704894958246538361e-01,1.867000872279033219e-01,2.034589003978316268e-01,2.207365855073190608e-01,2.385035766341206120e-01,2.567302057544190164e-01,2.753868024686407234e-01,2.944437876129012421e-01,3.138717654905177068e-01,3.336416083492241280e-01,3.537245353413456250e-01,3.740921878597053829e-01,3.947166964526878097e-01,4.155707437169142704e-01,4.366276205928202314e-01,4.578612773860123442e-01,4.792463682103867417e-01,5.007582909433095919e-01,5.223732209917758551e-01,5.440681400384493882e-01,5.658208527736661164e-01,5.876100426826375012e-01,6.094152114088936534e-01,6.312167695388158917e-01,6.529959798739216614e-01,6.747350181333916508e-01,6.964169057981800526e-01,7.180255845412256699e-01,7.395458175298831316e-01,7.609632508135784068e-01,7.822643671800191267e-01,8.034364653353747165e-01,8.244677529481535538e-01,8.453470712016547539e-01,8.660641450574578792e-01,8.866094352887967656e-01,9.069740976830695800e-01,9.271500464639828021e-01,9.471298405117710706e-01,9.669067107190618682e-01,9.864745135646563190e-01,1.005827717788702058e+00,1.024961370482937673e+00,1.043871070003794532e+00,1.062552954703160912e+00,1.081003659754914858e+00,1.099220299962543557e+00,1.117200455491478506e+00,1.134942123872513253e+00,1.152443711934074910e+00
1.666666666666666644e-02,1.392002238628364981e-02,2.010858437917599148e-02,2.740596955290273279e-02,3.579611506647865232e-02,4.526069509933362128e-02,5.577921879328097410e-02,6.732913812330468262e-02,7.988596463397175385e-02,9.342339380602020238e-02,1.079134359401667104e-01,1.233265522914611112e-01,1.396317952857026867e-01,1.567969515983416995e-01,1.747886869600009663e-01,1.935726915424163530e-01,2.131138249179127531e-01,2.333762599133543392e-01,2.543236219391832309e-01,2.759191305811853900e-01,2.981257299685454720e-01,3.209062199885941435e-01,3.442233802229403561e-01,3.680400882691834963e-01,3.923194325282569617e-01,4.170248179656839138e-01,4.421200655953456127e-01,4.675695049749223342e-01,4.933380597366893716e-01,5.193913261461813313e-01,5.456956444349315705e-01,5.722181634609200263e-01,5.989268983003818159e-01,6.257907810851246477e-01,6.527797052897212904e-01,6.798645636520437296e-01,7.070172812434118992e-01,7.342108334398085301e-01,7.614192883661354827e-01,7.886177869308971244e-01,8.157825852472913031e-01,8.428910403414238139e-01,8.699216211665353748e-01,8.968538980249126658e-01,9.236685391016796753e-01,9.503472972428148591e-01,9.768729965361017120e-01,1.003229519072334819e+00,1.029401775293501187e+00,1.055375711092187085e+00,1.081138226366884503e+00,1.106677209011967422e+00,1.131981471183509447e+00,1.157040740898774844e+00,1.181845613430252406e+00,1.206387545132600270e+00,1.230658787430190859e+00,1.254652381777220160e+00,1.278362128706729717e+00,1.301782547956878311e+00,1.324908804805047025e+00,1.347736816345511235e+00,1.370262949276367603e+00,1.392484351925951769e+00,1.414398618151820441e+00,1.436003894107772627e+00
2.000000000000000042e-02,1.670468528269996103e-02,2.413123821199716218e-02,3.288841763457572148e-02,4.295694178826561099e-02,5.431481217570598846e-02,6.693743085705741724e-02,8.079772951239432011e-02,9.586630893850080215e-02,1.121115875744303214e-01,1.294999576110005268e-01,1.479959472323680303e-01,1.675623875359282255e-01,1.881605827389786489e-01,2.097504822382406930e-01,2.322908533100321860e-01,2.557394531356603773e-01,2.800531990872328625e-01,3.051883359640441551e-01,3.311005999877334460e-01,3.577453774679320575e-01,3.850778584645990210e-01,4.130531846083815295e-01,4.416265899283305374e-01,4.707535349136087177e-01,5.003898331300770108e-01,5.304917705234535319e-01,5.610162158172238289e-01,5.919207244925563938e-01,6.231636334401190469e-01,6.547041480564327331e-01,6.865024217597565093e-01,7.185196212986436626e-01,7.507180146729425241e-01,7.830609807078712237e-01,8.155131028177547980e-01,8.480401870570681844e-01,8.806093002995064589e-01,9.131888058370443151e-01,9.457483699358820717e-01,9.782589794304644704e-01,1.010693010051408880e+00,1.043024066233479763e+00,1.075227203173799495e+00,1.107278776831808642e+00,1.139156435985600790e+00,1.170839194756407853e+00,1.202307240792127807e+00,1.233542240729108341e+00,1.264526906858296051e+00,1.295245272613132936e+00,1.325682537350865164e+00,1.355825063750500048e+00,1.385660331476605389e+00,1.415176920430768925e+00,1.444364449202318657e+00,1.473213551661370468e+00,1.501715876811065220e+00,1.529863937765391757e+00,1.557651196571499197e+00,1.585071994310049526e+00,1.612121441405949263e+00,1.638795404781544507e+00,1.665090570915918722e+00,1.691004263679235065e+00,1.716534486543155769e+00
2.333333333333333440e-02,1.948970740893996023e-02,2.815440323765840136e-02,3.837154997567215203e-02,5.011864346064123787e-02,6.337000842696265124e-02,7.809693499396613836e-02,9.426782869767055817e-02,1.118483723767308147e-01,1.308016988781669776e-01,1.510885710013095129e-01,1.726675702176084237e-01,1.954952885971820709e-01,2.195265264405079630e-01,2.447144896671581693e-01,2.710109893013524229e-01,2.983666394167834301e-01,3.267310532503555076e-01,3.560530353849488128e-01,3.862807704574498513e-01,4.173620057144209472e-01,4.492442293682092358e-01,4.818748372089439735e-01,5.152012975755372315e-01,5.491713112431689803e-01,5.837329485955666808e-01,6.188347951821413506e-01,6.544260791139903111e-01,6.904567925602225209e-01,7.268778038449899004e-01,7.636409608547066741e-01,8.006991848248334875e-01,8.380065600547141891e-01,8.755184024949617116e-01,9.131913320573211701e-01,9.509833808975798330e-01,9.888539021113721406e-01,1.026763794952123110e+00,1.064675466930189662e+00,1.102552773877573111e+00,1.140361215882212065e+00,1.178067825437063343e+00,1.215641216776548017e+00,1.253051593147835874e+00,1.290270729368110159e+00,1.327271997122568159e+00,1.364030316817288258e+00,1.400522128882158324e+00,1.436725523652430780e+00,1.472619905929294370e+00,1.508186267741992825e+00,1.543407012380491050e+00,1.578265967435481532e+00,1.612748285904671341e+00,1.646840456432556277e+00,1.680530303839352868e+00,1.713806800526917362e+00,1.746660168670092439e+00,1.779081760754859465e+00,1.811064026204826316e+00,1.842600501748974606e+00,1.873685642037043575e+00,1.904314934871797815e+00,1.934484735333132921e+00,1.964192284314239201e+00,1.993435567284667975e+00
2.666666666666666838e-02,2.227514871338672278e-02,3.217816476381629709e-02,4.385548075833825554e-02,5.728136608261801682e-02,7.242646392044525816e-02,8.925794677562057244e-02,1.077396872202170258e-01,1.278324419940319590e-01,1.494940475215434661e-01,1.726796248823647129e-01,1.973417922810239145e-01,2.234308830885639308e-01,2.508951676248154516e-01,2.796810769000834807e-01,3.097334267081225390e-01,3.409956404986745904e-01,3.734099697169860343e-01,4.069177102747599806e-01,4.414594142655817177e-01,4.769750955092059708e-01,5.134044288648323962e-01,5.506869417392186161e-01,5.887621980130520738e-01,6.275699738216323764e-01,6.670504223347215600e-01,7.071442352448340518e-01,7.477927875183951745e-01,7.889382785938586773e-01,8.305238618532450046e-01,8.724937748555173789e-01,9.147934085479499933e-01,9.573694837814810121e-01,1.000170065301591027e+00,1.043144727918106529e+00,1.086244511205695318e+00,1.129422180337364301e+00,1.172632025166532532e+00,1.215830127302929498e+00,1.258974329616485921e+00,1.302024233575529433e+00,1.344941243519790719e+00,1.387688656153528433e+00,1.430231512204211297e+00,1.472536806223646799e+00,1.514573306127452668e+00,1.556311647149159150e+00,1.597724269923075591e+00,1.638785448691443491e+00,1.679471197149960071e+00,1.719759299998065760e+00,1.759629233478904098e+00,1.799062193827296596e+00,1.838040966869203263e+00,1.876549927152848962e+00,1.914575065529052100e+00,1.952103722638563132e+00,1.989124823814037546e+00,2.025628560374823639e+00,2.061606507868302796e+00,2.097051496883235444e+00,2.131957591078621483e+00,2.166319913734385150e+00,2.200134815667749155e+00,2.233399597477071730e+00,2.266112558292667334e+00
