6.685992226973301500e-310,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333547e-03,2.786377424709732698e-03,4.026829957831834679e-03,5.490873226830609265e-03,7.175940732885343135e-03,9.079096655390080789e-03,1.119704854460064521e-02,1.352616126386649298e-02,1.606247232898793884e-02,1.880170841670435883e-02,2.173930269061462653e-02,2.487041350909603016e-02,2.818994330346580660e-02,3.169255853042655946e-02,3.537270995903185611e-02,3.922465333597983939e-02,4.324247031758992471e-02,4.742008939896626835e-02,5.175130700504138037e-02,5.622980824342317663e-02,6.084918743118611362e-02,6.560296850401289848e-02,7.048462437602273645e-02,7.548759648924288634e-02,8.060531319583998100e-02,8.583120771482551092e-02,9.115873446933268898e-02,9.658138677539714056e-02,1.020927109324916982e-01,1.076863206782299742e-01,1.133559117236844493e-01,1.190952732304704914e-01,1.248982998583974963e-01,1.307590024096671188e-01,1.366715177871387354e-01,1.426301151969918690e-01,1.486292088159489877e-01,1.546633611078914172e-01,1.607272865820196517e-01,1.668158623273355290e-01,1.729241305374935866e-01,1.790472972255541251e-01,1.851807404187018335e-01,1.913200105519453076e-01,1.974608305976547351e-01,2.035990957163205106e-01,2.097308816756516536e-01,2.158524283241916863e-01,2.219601342477639516e-01,2.280506365426419879e-01,2.341206349236109874e-01,2.401670869609809356e-01,2.461870566441733132e-01,2.521777956660941622e-01,2.581367034116702208e-01,2.640613431953390267e-01,2.699494137150196260e-01,2.757987650961266080e-01,2.816073911100940297e-01,2.873734250438305105e-01,2.930951267211799882e-01,2.987708852099978385e-01,3.043992207729339650e-01,3.099787695526242670e-01,3.155082821768440682e-01,3.209866166240623042e-01
6.666666666666667095e-03,5.572814783779089093e-03,8.053745270808290030e-03,1.098186082166585122e-02,1.435202790306499589e-02,1.815837430320895937e-02,2.239431432806436584e-02,2.705257698067926181e-02,3.212523639278788007e-02,3.760374480147822551e-02,4.347896748168680880e-02,4.974121952034308430e-02,5.638030408847734959e-02,6.338555196418468873e-02,7.074586216371382685e-02,7.844974309725577521e-02,8.648535432888217189e-02,9.484054847379660980e-02,1.035029133018724318e-01,1.124598118801483915e-01,1.216984263967579999e-01,1.312057957494683624e-01,1.409688560536524748e-01,1.509744788273311711e-01,1.612095079802598196e-01,1.716607952260342795e-01,1.823152341220226347e-01,1.931597927716012797e-01,2.041815440305720930e-01,2.153676946536727255e-01,2.267056122018299702e-01,2.381828501172898738e-01,2.497871712132436472e-01,2.615065683522609374e-01,2.733292820076069773e-01,2.852438287233666769e-01,2.972389946276412509e-01,3.093038712691851821e-01,3.214278523362177342e-01,3.336006592995141573e-01,3.458123415577709081e-01,3.580532647944379976e-01,3.703141511889120885e-01,3.825860620410582724e-01,3.948604052555996780e-01,4.071289390912600226e-01,4.193837571114449325e-01,4.316173215568948063e-01,4.438224147346779835e-01,4.559921940323832246e-01,4.681201017290803068e-01,4.801999727949179952e-01,4.922259363924832432e-01,5.041924630384547745e-01,5.160943040410211902e-01,5.279265474211503051e-01,5.396845973398592955e-01,5.513641165077641793e-01,5.629610478953761543e-01,5.744717507464334183e-01,5.858925238899883592e-01,5.972202992790475173e-01,6.084520545639815481e-01,6.195850164718579300e-01,6.306167683343271158e-01,6.415448814033926084e-01
1.000000000000000021e-02,8.359372020749334872e-03,1.208083130257362435e-02,1.647307716137293848e-02,2.152840795810849125e-02,2.723801382373700411e-02,3.359201455317209484e-02,4.057950160642202070e-02,4.818858394171831455e-02,5.640643729528937306e-02,6.521935650813873164e-02,7.461281049214961436e-02,8.457149988008556829e-02,9.507941536056523091e-02,1.061198988327933246e-01,1.176757056358909009e-01,1.297290656682658083e-01,1.422617467180417872e-01,1.552551167501159679e-01,1.686902054872473633e-01,1.825477677134434706e-01,1.968083397934763390e-01,2.114523014115117783e-01,2.264599316304204690e-01,2.418114642109604473e-01,2.574871406715191213e-01,2.734672611603776171e-01,2.897322330006949498e-01,3.062626164634987269e-01,3.230391680608523108e-01,3.400428809915625461e-01,3.572550228650505644e-01,3.746571705798465990e-01,3.922312425328945418e-01,4.099595267588117542e-01,4.278247096854256859e-01,4.458098972812517546e-01,4.638986378041799474e-01,4.820749374833861456e-01,5.003232821480886328e-01,5.186286398117322394e-01,5.369764803313918922e-01,5.553527999076032229e-01,5.737440962299802383e-01,5.921373270086069951e-01,6.105201403243839531e-01,6.288804192665808923e-01,6.472069700773835921e-01,6.654886647272068023e-01,6.837152858958798207e-01,7.018769400345590270e-01,7.199641481711923641e-01,7.379681382530012268e-01,7.558804741543967420e-01,7.736932709056631996e-01,7.913990712195361210e-01,8.089908934949191499e-01,8.264621958744791108e-01,8.438068705472824282e-01,8.610192313037838829e-01,8.780939997564201072e-01,8.950262048135323445e-01,9.118116095014437983e-01,9.284457961719499997e-01,9.449251000712768356e-01,9.612460723950801977e-01
1.333333333333333419e-02,1.114610908572644804e-02,1.610817343116261596e-02,2.196463664149355538e-02,2.870522737027315571e-02,3.631819628388938126e-02,4.479036650023358879e-02,5.410718964198245329e-02,6.425280675930476748e-02,7.521011394435342390e-02,8.696083191124685807e-02,9.948557913511378581e-02,1.127639479554910090e-01,1.267745831014127356e-01,1.414952621407986055e-01,1.569029772616607754e-01,1.729740177591256589e-01,1.896840532907936860e-01,2.070082163776152118e-01,2.249211846048897734e-01,2.433972616902793096e-01,2.624104574045593163e-01,2.819345649518940067e-01,3.019432369754720402e-01,3.224100582914430912e-01,3.433086154052508721e-01,3.646125713147396752e-01,3.862957141532450400e-01,4.083320342874574016e-01,4.306957728565891097e-01,4.533614792171122843e-01,4.763040596878174160e-01,4.994988245921461734e-01,5.229215315602384617e-01,5.465484244078130383e-01,5.703562695238068025e-01,5.943223869010421101e-01,6.184246611240614699e-01,6.426416565295181016e-01,6.669524631180131502e-01,6.913368955952947648e-01,7.157753838930139834e-01,7.402490476958962784e-01,7.647397327429938940e-01,7.892299524769726959e-01,8.137028498890861439e-01,8.381424018904259921e-01,8.625331270392654348e-01,8.868603840082212031e-01,9.111101367045567612e-01,9.352690597332599109e-01,9.593244950132187032e-01,9.832644721400721766e-01,1.007077649004188835e+00,1.030753366489641998e+00,1.054281554139263610e+00,1.077652811590916082e+00,1.100858280097635422e+00,1.123889719344363325e+00,1.146739486586683121e+00,1.169400457092630186e+00,1.191866059765111840e+00,1.214130293539442240e+00,1.236187364689651069e+00,1.258032554789335844e+00,1.279661021338192706e+00
1.666666666666666644e-02,1.393308594532718415e-02,2.013585705448622462e-02,2.745665368483003743e-02,3.588263264367585331e-02,4.539910266488254853e-02,5.598958747294193600e-02,6.763589563513390523e-02,8.031819669138973161e-02,9.401510288632869417e-02,1.087037558904291185e-01,1.243599178445755349e-01,1.409580660327321155e-01,1.584714905381585104e-01,1.768723941541874844e-01,1.961319939456186989e-01,2.162206237547504850e-01,2.371078370526053525e-01,2.587625096831911997e-01,2.811529414039206087e-01,3.042469567572193556e-01,3.280120033591148454e-01,3.524152484724761281e-01,3.774236725699181561e-01,4.030041613614633311e-01,4.291235902123637369e-01,4.557489109643799718e-01,4.828472303969123525e-01,5.103858863649708422e-01,5.383325194392304391e-01,5.666551404886926990e-01,5.953221937209640657e-01,6.243026150914982031e-01,6.535658866779066045e-01,6.830820866739552022e-01,7.128219301760257975e-01,7.427568297691614640e-01,7.728588858867644351e-01,8.031009868476389757e-01,8.334567752594921330e-01,8.639007055309576577e-01,8.944080581091480298e-01,9.249549515628755492e-01,9.555183608657451533e-01,9.860761395195417611e-01,1.016606989218396206e+00,1.047090504772623998e+00,1.077507155996954902e+00,1.107838281128809443e+00,1.138066101274675113e+00,1.168173695900306841e+00,1.198145003174822421e+00,1.227964806625112981e+00,1.257618769600764130e+00,1.287093204428555682e+00,1.316375478378593034e+00,1.345453588853099847e+00,1.374316292570712417e+00,1.402953297851782466e+00,1.431354668995355350e+00,1.459511520379358274e+00,1.487415567148228090e+00,1.515059111917066659e+00,1.542435153170468087e+00,1.569537319807941644e+00,1.596359850297300653e+00
2.000000000000000042e-02,1.672036258611645995e-02,2.416396759901535962e-02,3.294924275216752629e-02,4.306077032962511014e-02,5.448091408753878012e-02,6.718989487247439829e-02,8.116587420073519132e-02,9.638504563823042937e-02,1.128217323159052543e-01,1.304484907007133487e-01,1.492362192432302170e-01,1.691542715415910725e-01,1.901705740763503238e-01,2.122517368191145781e-01,2.353631917201535473e-01,2.594692964806623592e-01,2.845334662460137776e-01,3.105182934100608749e-01,3.373856685674662681e-01,3.650968997934398441e-01,3.936128297497412110e-01,4.228939500501012749e-01,4.529005126756930344e-01,4.835926376244083502e-01,5.149304168294834838e-01,5.468740138708542142e-01,5.793837592011716886e-01,6.124202407273464654e-01,6.459443897060584971e-01,6.799175613313550581e-01,7.143016107537007997e-01,7.490589581399784702e-01,7.841526832837788508e-01,8.195465273150301933e-01,8.552050073535510943e-01,8.910934355630806269e-01,9.271779838403337859e-01,9.634257117211527666e-01,9.998045375679810443e-01,1.036283459727881162e+00,1.072832346211329613e+00,1.109422149210119724e+00,1.146024817349152514e+00,1.182613305156951844e+00,1.219161690155790678e+00,1.255645025190825770e+00,1.292039472123818200e+00,1.328322245047164785e+00,1.364471605028734214e+00,1.400466897439466729e+00,1.436288511205440654e+00,1.471917734113869614e+00,1.507337073627668111e+00,1.542529950646236658e+00,1.577480784784848433e+00,1.612174940129948553e+00,1.646598768121365186e+00,1.680739524036717558e+00,1.714585362745544295e+00,1.748125328268921752e+00,1.781349334054778133e+00,1.814248100051382151e+00,1.846813152478306908e+00,1.879036787716818147e+00,1.910912146339941886e+00
2.333333333333333440e-02,1.950799902017919321e-02,2.819259052684013056e-02,3.844251834835422932e-02,5.023978703653916855e-02,6.356381169227592887e-02,7.839150606691734635e-02,9.469738003399759407e-02,1.124536457690075153e-01,1.316303305201217133e-01,1.521953986757339505e-01,1.741148761242439502e-01,1.973529817506271822e-01,2.218722632474733059e-01,2.476337321873355035e-01,2.745970061755367286e-01,3.027204482864521706e-01,3.319613083097824324e-01,3.622758742753255379e-01,3.936195527277458472e-01,4.259471352835336178e-01,4.592127854413223242e-01,4.933702631273440553e-01,5.283730230486367585e-01,5.641743467907174292e-01,6.007274416859819111e-01,6.379855980425079842e-01,6.759022572359956182e-01,7.144311371061801141e-01,7.535263407538796976e-01,7.931423920761309088e-01,8.332344377810614322e-01,8.737582142207505065e-01,9.146702229463152811e-01,9.559276534148649640e-01,9.974886624434136095e-01,1.039312238356828066e+00,1.081358442129887854e+00,1.123588232205910975e+00,1.165963729069261934e+00,1.208448062390655942e+00,1.251005594736481097e+00,1.293601797023364863e+00,1.336203354930211251e+00,1.378778116224682604e+00,1.421295350539726554e+00,1.463725278426706966e+00,1.506039553129086661e+00,1.548211050356956164e+00,1.590213879832110377e+00,1.632023409227973287e+00,1.673616244023502064e+00,1.714970224692798473e+00,1.756064405854808053e+00,1.796879059910437837e+00,1.837395647880203597e+00,1.877596723911409082e+00,1.917466109350397963e+00,1.956988668240395413e+00,1.996150365734486787e+00,2.034938206577254327e+00,2.073340318376466040e+00,2.111345743149594334e+00,2.148944576247557414e+00,2.186127776408142154e+00,2.222887274665781288e+00
2.666666666666666838e-02,2.229605529020679128e-02,3.222181134227152660e-02,4.393659503466063043e-02,5.741982943881707158e-02,7.264797671557284009e-02,8.959463827062805197e-02,1.082306679363441021e-01,1.285242886651981331e-01,1.504412258845152783e-01,1.739448423061421001e-01,1.989962810333271159e-01,2.255546149739889872e-01,2.535769980366272547e-01,2.830188217543098128e-01,3.138338726365932918e-01,3.459744909926544820e-01,3.793917299038702118e-01,4.140355135211988280e-01,4.498547937488895365e-01,4.867977048740395052e-01,5.248117152987809009e-01,5.638437755916506644e-01,6.038404629869310591e-01,6.447481211562691161e-01,6.865129953371147398e-01,7.290813623865617377e-01,7.723996554350491817e-01,8.164145787559362599e-01,8.610732531526372746e-01,9.063232327134883581e-01,9.521127312887945893e-01,9.983906454513932216e-01,1.045106594725849547e+00,1.092211218219407920e+00,1.139655868759245960e+00,1.187393121404886953e+00,1.235376557251249174e+00,1.283560875811062374e+00,1.331901999329988318e+00,1.380357105473752899e+00,1.428884642917044090e+00,1.477444416330396360e+00,1.525997536024017442e+00,1.574506570549921491e+00,1.622935451517402594e+00,1.671249566082164462e+00,1.719415715947650858e+00,1.767402161289652662e+00,1.815178699555601405e+00,1.862716440021199293e+00,1.909988043405250968e+00,1.956967591386673755e+00,2.003630631612321800e+00,2.049954014252984180e+00,2.095916136352680592e+00,2.141496722457232327e+00,2.186676837013701302e+00,2.231438868477090498e+00,2.275766574866710190e+00,2.319644899771521551e+00,2.363060078633004490e+00,2.405999588825363134e+00,2.448451879540977760e+00,2.490406844530545616e+00,2.531855264587553389e+00
