,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
62,12.371744,4.753480,-0.049394,-0.232757,-0.854913,0.997666,-7.311633,10.686910,16.732976
63,12.571288,4.709840,-0.094467,-0.213041,-1.170062,1.458297,-6.957611,10.597759,16.732976
64,12.770832,4.652287,-0.135932,-0.197800,-1.473060,1.919820,-6.456464,10.408353,16.732976
65,12.970376,4.580502,-0.175185,-0.187984,-1.759788,2.382050,-5.860315,10.190154,16.732976
66,13.169921,4.494562,-0.212719,-0.177635,-2.025865,2.844715,-5.227759,10.040631,16.732976
67,13.369465,4.395650,-0.247084,-0.156481,-2.266782,3.307430,-4.573370,9.999341,16.732976
68,13.569009,4.285988,-0.274706,-0.115923,-2.478175,3.769625,-3.780899,9.817658,16.732976
69,13.768553,4.165488,-0.292580,-0.064516,-2.655664,4.230500,-2.832325,9.376566,16.732976
70,13.968098,4.032239,-0.300386,-0.013781,-2.794165,4.689017,-1.860346,9.004438,16.732976
71,14.167642,3.888801,-0.297400,0.047678,-2.888087,5.143617,-0.852167,8.658915,16.732976
72,14.367186,3.738444,-0.280120,0.131897,-2.932116,5.591001,0.210370,8.009402,16.732976
73,14.566730,3.579252,-0.244168,0.232911,-2.920673,6.026700,1.247036,7.038444,16.732976
74,14.766275,3.408064,-0.185387,0.342118,-2.846642,6.444538,2.190987,5.869672,16.732976
75,14.965819,3.223205,-0.100354,0.443757,-2.700616,6.835743,3.073259,4.798202,16.732976
76,15.165363,3.033093,0.005374,0.501050,-2.474835,7.188250,4.228761,4.131411,16.732976
77,15.364907,2.865338,0.107015,0.478572,-2.169333,7.486719,5.889165,3.737817,16.732976
78,15.564452,2.740001,0.181923,0.384603,-1.797150,7.722941,7.593202,3.094503,16.732976
79,15.763996,2.651868,0.229928,0.267052,-1.375266,7.894874,8.646412,1.980917,16.732976
80,15.963540,2.591332,0.259268,0.164514,-0.918979,7.999411,9.184488,0.616858,16.732976
81,16.163084,2.555994,0.275329,0.076584,-0.442047,8.031443,9.580819,-0.892179,16.732976
82,16.362629,2.545885,0.279204,-0.020265,0.041258,7.986437,9.623254,-2.501664,16.732976
83,16.562173,2.559641,0.269567,-0.135824,0.516193,7.862972,8.931028,-3.910447,16.732976
84,16.761717,2.597211,0.243789,-0.261395,0.968260,7.665035,7.452998,-4.852028,16.732976
85,16.961261,2.662506,0.197563,-0.376678,1.382312,7.395480,5.750154,-4.953656,16.732976
86,17.160806,2.763116,0.126647,-0.451156,1.751521,7.077413,4.043871,-5.325463,16.732976
87,17.360350,2.900759,0.035143,-0.461122,2.044764,6.691235,2.694683,-5.945342,16.732976
88,17.559894,3.060283,-0.059328,-0.411770,2.245171,6.249072,1.550883,-6.907618,16.732976
89,17.759438,3.221289,-0.139445,-0.331565,2.353762,5.765407,0.377535,-7.930042,16.732976
90,17.958983,3.373553,-0.199904,-0.246701,2.378060,5.255051,-0.827686,-8.838091,16.732976
91,18.158527,3.513763,-0.241913,-0.166075,2.328748,4.728499,-2.022856,-9.599921,16.732976
92,18.358071,3.640379,-0.267264,-0.089343,2.216036,4.193600,-3.145895,-10.145664,16.732976
93,18.557615,3.753368,-0.277704,-0.018598,2.049369,3.656090,-4.138166,-10.438975,16.732976
94,18.757160,3.853164,-0.275195,0.042342,1.836837,3.119954,-4.981155,-10.569438,16.732976
95,18.956704,3.939491,-0.261815,0.091911,1.585544,2.586740,-5.675832,-10.598852,16.732976
96,19.156248,4.011621,-0.239652,0.129493,1.301983,2.057228,-6.222649,-10.554953,16.732976
97,19.355792,4.068705,-0.211033,0.153685,0.992336,1.532000,-6.642779,-10.488135,16.732976
98,19.555337,4.109773,-0.178654,0.164599,0.662665,1.011491,-6.963422,-10.445017,16.732976
99,19.754881,4.133996,-0.145022,0.166560,0.319014,0.496019,-7.176633,-10.412125,16.732976
100,19.954425,4.141012,-0.111468,0.165897,-0.032640,-0.014173,-7.240523,-10.327619,16.732976
101,20.153969,4.130772,-0.078217,0.164115,-0.386460,-0.518849,-7.138805,-10.167955,16.732976
102,20.353514,4.103219,-0.045817,0.156416,-0.736707,-1.017715,-6.897335,-9.966102,16.732976
103,20.553058,4.058374,-0.015842,0.140606,-1.077669,-1.510377,-6.523979,-9.726359,16.732976
104,20.752602,3.996394,0.010366,0.120166,-1.403593,-1.996286,-6.014051,-9.431856,16.732976
105,20.952147,3.917464,0.031985,0.094130,-1.708642,-2.474694,-5.382185,-9.090362,16.732976
106,21.151691,3.821953,0.047300,0.056789,-1.986850,-2.944581,-4.632699,-8.689390,16.732976
107,21.351235,3.710287,0.053862,0.007237,-2.232085,-3.404558,-3.766295,-8.199875,16.732976
108,21.550779,3.582663,0.049532,-0.052196,-2.437938,-3.852735,-2.800670,-7.611136,16.732976
109,21.750324,3.439171,0.032250,-0.122967,-2.597554,-4.286510,-1.757401,-6.905785,16.732976
110,21.949868,3.279630,-0.000784,-0.207367,-2.703339,-4.702199,-0.671659,-6.081914,16.732976
111,22.149412,3.103826,-0.052389,-0.299345,-2.746671,-5.094574,0.390531,-5.232143,16.732976
112,22.348956,2.914574,-0.122460,-0.384123,-2.719630,-5.456864,1.453627,-4.474320,16.732976
113,22.548501,2.722147,-0.204847,-0.445968,-2.614757,-5.779667,2.614278,-3.916993,16.732976
114,22.748045,2.545689,-0.286568,-0.464675,-2.431940,-6.053584,4.138596,-3.621638,16.732976
115,22.947589,2.405942,-0.351477,-0.415936,-2.181194,-6.273009,6.107207,-3.329493,16.732976
116,23.147133,2.304728,-0.393667,-0.310357,-1.876525,-6.439106,7.632321,-2.509147,16.732976
117,23.346678,2.227459,-0.419257,-0.194786,-1.530317,-6.552923,8.155647,-1.233232,16.732976
118,23.546222,2.165120,-0.434102,-0.103445,-1.151101,-6.610265,8.249780,0.134748,16.732976
119,23.745766,2.118481,-0.441432,-0.039564,-0.745324,-6.603637,8.485384,1.512103,16.732976
120,23.945310,2.091844,-0.442641,0.018197,-0.321635,-6.528136,8.803466,2.974582,16.732976
121,24.144855,2.086653,-0.437367,0.087706,0.109820,-6.382352,8.761545,4.416457,16.732976
122,24.344399,2.102550,-0.424347,0.167589,0.539091,-6.165969,9.296437,2.582639,16.732976
123,24.543943,2.141968,-0.402003,0.248668,1.011682,-6.034678,7.740425,3.648214,16.732976
124,24.743487,2.208330,-0.368525,0.323908,1.432075,-5.836539,5.947304,4.376701,16.732976
125,24.943032,2.304659,-0.321477,0.383465,1.787914,-5.574672,4.118929,4.785575,16.732976
126,25.142576,2.434483,-0.259303,0.408971,2.065457,-5.252209,2.539100,5.118336,16.732976
127,25.342120,2.593888,-0.186689,0.387491,2.252910,-4.874340,1.208191,5.652074,16.732976
128,25.541664,2.767048,-0.115867,0.323853,2.343934,-4.448518,0.013638,6.400008,16.732976
129,25.741209,2.936251,-0.058724,0.237078,2.344918,-3.986615,-1.168660,7.233255,16.732976
130,25.940753,3.091883,-0.019854,0.148441,2.266028,-3.498332,-2.302316,7.985772,16.732976
131,26.140297,3.231176,0.001942,0.071719,2.119785,-2.991078,-3.344225,8.596034,16.732976
132,26.339841,3.353557,0.010091,0.013255,1.917016,-2.469877,-4.252608,9.072813,16.732976
133,26.539386,3.458526,0.008349,-0.028445,1.667983,-1.938573,-5.013285,9.446075,16.732976
134,26.738930,3.545475,-0.000715,-0.061830,1.382160,-1.400023,-5.611495,9.723621,16.732976
135,26.938474,3.613976,-0.015970,-0.089193,1.068444,-0.856415,-6.044641,9.924692,16.732976
136,27.138018,3.663675,-0.035490,-0.102558,0.735362,-0.309528,-6.320875,10.075829,16.732976
137,27.337563,3.694346,-0.055931,-0.099453,0.391179,0.239119,-6.426516,10.160928,16.732976
138,27.537107,3.706101,-0.074555,-0.085865,0.043938,0.788141,-6.351269,10.164819,16.732976
139,27.736651,3.699239,-0.089754,-0.065349,-0.298489,1.336174,-6.106291,10.099718,16.732976
140,27.936195,3.674206,-0.100006,-0.035692,-0.628344,1.881749,-5.689568,9.951410,16.732976
141,28.135740,3.631595,-0.103319,0.003724,-0.937915,2.423209,-5.079771,9.660777,16.732976
142,28.335284,3.571824,-0.098397,0.044727,-1.219400,2.958540,-4.309113,9.251601,16.732976
143,28.534828,3.495422,-0.085552,0.082838,-1.464713,3.485224,-3.432115,8.796975,16.732976
144,28.734372,3.403821,-0.064448,0.129615,-1.665579,4.000070,-2.450615,8.256402,16.732976
145,28.933917,3.298690,-0.031632,0.200977,-1.813677,4.499029,-1.359892,7.511974,16.732976
146,29.133461,3.180640,0.019202,0.302402,-1.900130,4.976591,-0.223375,6.539578,16.732976
147,29.333005,3.049897,0.094650,0.420153,-1.915438,5.424759,0.891257,5.646363,16.732976
148,29.532549,2.913307,0.192736,0.512841,-1.850792,5.834313,2.120241,5.227909,16.732976
149,29.732094,2.791037,0.292053,0.535551,-1.704975,6.193855,3.758977,5.317757,16.732976
150,29.931638,2.699151,0.369875,0.482891,-1.488673,6.499854,5.708819,5.352986,16.732976
151,30.131182,2.634683,0.423841,0.389270,-1.216584,6.754983,7.458580,4.864386,16.732976
152,30.330726,2.589861,0.460530,0.285488,-0.900820,6.960921,8.893545,3.973611,16.732976
153,30.530271,2.561263,0.483995,0.180124,-0.550270,7.117545,9.759195,2.722709,16.732976
154,30.729815,2.547258,0.496819,0.082707,-0.171622,7.223184,9.964256,1.256087,16.732976
155,30.929359,2.548422,0.501013,0.002792,0.229450,7.273743,10.283667,-0.222660,16.732976
156,31.128903,2.566198,0.497450,-0.073702,0.646717,7.264708,10.711773,-1.776618,16.732976
157,31.328448,2.600381,0.485528,-0.160675,1.072642,7.194066,10.382769,-3.218726,16.732976
158,31.527992,2.653228,0.463544,-0.246668,1.499322,7.061792,9.124905,-4.271482,16.732976
159,31.727536,2.731732,0.429228,-0.308194,1.918500,6.865569,9.433955,-2.441285,16.732976
160,31.927080,2.844520,0.383030,-0.332771,2.410132,6.738347,8.172248,-3.427180,16.732976
161,32.126625,2.990758,0.329790,-0.337559,2.863375,6.548271,7.232007,-4.394360,16.732976
162,32.326169,3.162934,0.272282,-0.341992,3.269447,6.301531,6.203374,-5.192433,16.732976
163,32.525713,3.359146,0.210256,-0.335700,3.622655,6.005884,5.926385,-5.113041,16.732976
164,32.725257,3.576271,0.147691,-0.300355,3.961965,5.713141,5.051759,-5.875085,16.732976
165,32.924802,3.802904,0.092780,-0.244002,4.241103,5.388510,4.276833,-6.712944,16.732976
166,33.124346,4.028660,0.049064,-0.193036,4.462958,5.040285,3.463949,-7.482041,16.732976
167,33.323890,4.250464,0.013728,-0.162571,4.631914,4.675344,2.595731,-8.116130,16.732976
168,33.523434,4.467973,-0.017487,-0.149882,4.752244,4.299107,1.704572,-8.638512,16.732976
169,33.722979,4.680485,-0.047345,-0.146291,4.827868,3.915857,0.813452,-9.087889,16.732976
170,33.922523,4.886693,-0.076825,-0.143945,4.862488,3.529081,-0.068362,-9.500472,16.732976
171,34.122067,5.084920,-0.105355,-0.136257,4.859700,3.141669,-0.940266,-9.881404,16.732976
172,34.321611,5.273888,-0.131472,-0.122013,4.822999,2.755978,-1.797900,-10.201023,16.732976
173,34.521156,5.453260,-0.154206,-0.104516,4.755664,2.373924,-2.636323,-10.458902,16.732976
174,34.720700,5.622895,-0.173118,-0.084865,4.660677,1.997091,-3.449281,-10.646648,16.732976
175,34.920244,5.782889,-0.187871,-0.064089,4.540725,1.626843,-4.220939,-10.732837,16.732976
176,35.119788,5.933824,-0.198639,-0.045476,4.398182,1.264391,-4.943576,-10.719554,16.732976
177,35.319333,6.076191,-0.206170,-0.031472,4.235139,0.910851,-5.610173,-10.608605,16.732976
178,35.518877,6.210404,-0.211586,-0.024439,4.053454,0.567292,-6.220997,-10.414956,16.732976
179,35.718421,6.336667,-0.216485,-0.025830,3.854806,0.234723,-6.793742,-10.176361,16.732976
180,35.917965,6.454747,-0.222429,-0.034080,3.640758,-0.085900,-7.341710,-9.911607,16.732976
181,36.117510,6.564252,-0.230487,-0.045959,3.412801,-0.393651,-7.896598,-9.658187,16.732976
182,36.317054,6.664496,-0.240786,-0.055215,3.172386,-0.687698,-8.515836,-9.472152,16.732976
