,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
1178,2355.736767,90.000001,6.073750,0.010217,-0.000000,14.281240,-0.000000,5.334859,27.116348
1179,2357.736543,90.000001,6.093112,0.009406,-0.000000,14.398232,-0.000001,5.287916,27.116348
1180,2359.736320,90.000001,6.110887,0.008611,-0.000000,14.514185,-0.000000,5.235169,27.116348
1181,2361.736096,90.000001,6.127113,0.007839,-0.000000,14.628974,0.000001,5.176568,27.116348
1182,2363.735873,90.000001,6.141845,0.007097,-0.000000,14.742475,0.000001,5.112636,27.116348
1183,2365.735649,90.000001,6.155144,0.006387,0.000000,14.854572,-0.000000,5.045487,27.116348
1184,2367.735426,90.000001,6.167072,0.005708,-0.000000,14.965194,-0.000001,4.975578,27.116348
1185,2369.735202,90.000001,6.177689,0.005059,-0.000000,15.074282,-0.000000,4.902853,27.116348
1186,2371.734979,90.000001,6.187056,0.004439,-0.000000,15.181773,-0.000000,4.827210,27.116348
1187,2373.734755,90.000001,6.195224,0.003845,-0.000000,15.287604,0.000000,4.748529,27.116348
1188,2375.734532,90.000001,6.202249,0.003280,-0.000000,15.391709,0.000000,4.666694,27.116348
1189,2377.734309,90.000001,6.208186,0.002744,-0.000000,15.494019,-0.000000,4.581602,27.116348
1190,2379.734085,90.000001,6.213099,0.002242,-0.000000,15.594466,-0.000000,4.493181,27.116348
1191,2381.733862,90.000001,6.217057,0.001776,-0.000000,15.692976,-0.000000,4.401356,27.116348
1192,2383.733638,90.000001,6.220134,0.001349,-0.000000,15.789477,0.000000,4.306079,27.116348
1193,2385.733415,90.000001,6.222403,0.000957,-0.000000,15.883892,0.000000,4.207285,27.116348
1194,2387.733191,90.000001,6.223933,0.000599,-0.000000,15.976143,-0.000000,4.104895,27.116348
1195,2389.732968,90.000001,6.224784,0.000268,-0.000000,16.066151,-0.000000,3.998825,27.116348
1196,2391.732744,90.000001,6.225007,-0.000039,-0.000000,16.153833,-0.000000,3.889006,27.116348
1197,2393.732521,90.000001,6.224639,-0.000332,-0.000000,16.239106,0.000000,3.775313,27.116348
1198,2395.732297,90.000001,6.223704,-0.000615,-0.000000,16.321883,0.000001,3.657626,27.116348
1199,2397.732074,90.000001,6.222216,-0.000893,-0.000000,16.402076,0.000000,3.535837,27.116348
1200,2399.731850,90.000001,6.220183,-0.001167,-0.000000,16.479596,-0.000000,3.409805,27.116348
1201,2401.731627,90.000001,6.217613,-0.001437,-0.000000,16.554349,0.000000,3.279416,27.116348
1202,2403.731404,90.000001,6.214516,-0.001700,-0.000000,16.626242,-0.000001,3.144557,27.116348
1203,2405.731180,90.000001,6.210914,-0.001949,-0.000000,16.695179,-0.000002,3.005117,27.116348
1204,2407.730957,90.000001,6.206839,-0.002178,-0.000000,16.761059,-0.000001,2.861009,27.116348
1205,2409.730733,90.000001,6.202338,-0.002379,-0.000000,16.823784,0.000004,2.712151,27.116348
1206,2411.730510,90.000001,6.197474,-0.002545,-0.000000,16.883249,0.000004,2.559957,27.116348
1207,2413.730286,90.000001,6.192319,-0.002672,0.000000,16.939383,-0.000000,2.410364,27.116348
1208,2415.730063,90.000001,6.186958,-0.002753,0.000000,16.992242,-0.000002,2.264798,27.116348
1209,2417.729839,90.000001,6.181481,-0.002788,0.000000,17.041914,-0.000001,2.123176,27.116348
1210,2419.729616,90.000001,6.175983,-0.002775,0.000000,17.088487,-0.000000,1.985414,27.116348
1211,2421.729392,90.000001,6.170554,-0.002717,0.000000,17.132042,0.000000,1.851419,27.116348
1212,2423.729169,90.000001,6.165282,-0.002616,0.000000,17.172663,0.000000,1.721095,27.116348
1213,2425.728946,90.000001,6.160247,-0.002476,0.000000,17.210427,0.000000,1.594349,27.116348
1214,2427.728722,90.000001,6.155523,-0.002303,0.000000,17.245414,0.000000,1.471084,27.116348
1215,2429.728499,90.000001,6.151166,-0.002104,0.000000,17.277698,0.000000,1.351193,27.116348
1216,2431.728275,90.000001,6.147225,-0.001884,0.000000,17.307352,0.000000,1.234571,27.116348
1217,2433.728052,90.000001,6.143731,-0.001652,0.000000,17.334448,0.000000,1.121112,27.116348
