s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
36.489879,-7.622409,-10.775595,0.139087,-0.592944,-0.000699,-0.000001,0.139937,-0.001481,-0.000003,-0.925720,0.944107,0.000095,-0.001481,0.139937
36.539866,-7.580857,-10.803382,0.139124,-0.585901,-0.000768,-0.000001,0.141854,-0.001310,-0.000001,-0.924441,0.945242,0.000108,-0.001310,0.141853
36.589852,-7.539110,-10.830873,0.139164,-0.578755,-0.000829,-0.000001,0.144072,-0.001102,0.000002,-0.923571,0.945965,0.000121,-0.001102,0.144072
36.639838,-7.497166,-10.858063,0.139206,-0.571492,-0.000878,-0.000001,0.146549,-0.000863,0.000004,-0.923029,0.946357,0.000133,-0.000863,0.146549
36.689824,-7.455023,-10.884944,0.139251,-0.564098,-0.000914,-0.000001,0.149281,-0.000597,0.000006,-0.922931,0.946319,0.000143,-0.000597,0.149281
36.739810,-7.412682,-10.911511,0.139298,-0.556561,-0.000937,-0.000000,0.152277,-0.000312,0.000008,-0.922923,0.946134,0.000151,-0.000312,0.152277
36.789796,-7.370139,-10.937754,0.139345,-0.548868,-0.000945,0.000000,0.155531,-0.000018,0.000010,-0.921810,0.946752,0.000157,-0.000017,0.155531
36.839782,-7.327393,-10.963666,0.139392,-0.541007,-0.000939,0.000001,0.159006,0.000276,0.000010,-0.921258,0.946839,0.000159,0.000276,0.159006
36.889769,-7.284443,-10.989237,0.139438,-0.532969,-0.000918,0.000001,0.162602,0.000556,0.000009,-0.921026,0.946610,0.000158,0.000556,0.162601
36.939755,-7.241286,-11.014458,0.139483,-0.524753,-0.000884,0.000002,0.166123,0.000813,0.000007,-0.921349,0.945778,0.000153,0.000814,0.166123
36.989741,-7.197922,-11.039320,0.139526,-0.516371,-0.000837,0.000002,0.169242,0.001039,0.000004,-0.921520,0.945308,0.000146,0.001039,0.169241
