v_x,v_y,omega,delta
2.8849429770657338,-0.17314657942834874,1.6835459874996297,0.15915917674004235
2.876977719545384,-0.17338304063097096,1.6873078674255706,0.15836729189125026
2.869008060054824,-0.17366639129163683,1.691038566882119,0.15795928754406824
2.861159894908149,-0.17407126292179323,1.6947219899571595,0.1578341995332922
2.853603932733297,-0.17465895793904274,1.6983462680924422,0.1578874707157509
2.846557275677248,0.08662182392002513,1.701903127925715,0.2800980416193837
2.8402751206949963,0.08610198633817998,1.7053867246712722,0.2732573365166064
2.8350332318450735,0.08532776478741386,1.7087918507575537,0.26633109253716547
2.83110347288015,0.08431609012692393,1.7121119532556222,0.25915339687293015
2.828726604460858,0.08309334546058655,1.715337353255463,0.2515996389253154
2.828087444383898,0.0816902661358948,1.7184537816391126,0.24359814022208356
2.829296386491535,0.0801398525087143,1.7214414000224303,0.23512960986592163
2.8323793208277874,0.0784781566915036,1.7242745305056002,0.22621801711162132
2.8372766231017685,0.07674719371035138,1.7269220437391626,0.21691779495871696
2.8438511090370238,0.07499925121829695,1.7293481803279889,0.20730128882411633
2.8519038495852653,0.07330138719100832,1.7315136434614926,0.19744868733167487
2.861195585459585,0.07173794978808673,1.7333767021807527,0.18744033899842433
2.8714713148995057,0.0704084837393456,1.734893951486836,0.17734954489855448
2.882485916546372,0.06941911143416582,1.736020654532807,0.16723491436807836
2.8940276613691522,0.06886803581124032,1.7367109523563107,0.15713428054430117
2.9059358521578793,0.06882977530861911,1.7369183593448188,0.1470630990695774
2.9181111306009724,0.06934468872211563,1.7365969068549405,0.13701820358748917
2.930519577030155,0.07041768138064872,1.7357030302267116,0.1269863361103589
2.9431913887901295,0.07202520950221503,1.734197886551661,0.11695759888291969
2.9562137524446235,0.07412647384330104,1.7320495279324677,0.10694317764907096
2.9697183548299946,0.0766739904929295,1.7292344891016105,0.09699273889331726
2.9838656915512334,0.07962004586200852,1.7257388631201591,0.08720477754082402
2.998829127326157,0.08291778296003305,1.721559256252548,0.0777262235394044
3.0147817127764935,0.08651784292130907,1.7167036724877331,0.06874238803841975
3.0318875508439156,0.09036306410464298,1.7111920100520865,0.060461007975342825
3.0502965215716333,0.09438398907748657,1.7050560894962323,0.05309431718725615
3.0701394332756164,0.09849702874070465,1.6983393419223485,0.04684146133667287
3.091522441890066,0.10260639192841844,1.6910959361849376,0.041871891077733
3.114521552093742,0.106610311921787,1.6833890543633796,0.03831089593937232
3.1391776042077773,0.11041069385027061,1.6752885922567762,0.036230274649148124
3.1654916051769026,0.11392356710480661,1.666868682183791,0.03564711132674017
3.1934199970480206,0.11708692758161979,1.6582051221272602,0.0365310364199383
3.222868427038506,0.11986326672207445,1.6493730993149855,0.03881702336974233
3.2536839471107553,0.12223620932305063,1.64044577355255,0.04241898708117778
3.285649697637529,0.12420302751442064,1.6314935057303643,0.047240196019549506
3.318486699759841,0.12576584026338233,1.6225832146148171,0.053178614560567584
3.3518637919775514,0.12692392905198013,1.6137779844892346,0.060127522380958226
3.3854154203836835,0.12766885905561517,1.6051369730824148,0.06797372383801716
3.4187669928822415,0.1279836875059132,1.5967151178609635,0.07659652918241236
3.451563584296776,0.12784682763988048,1.5885627725561453,0.08586976356510446
3.4834943482843657,0.12723929597096945,1.580726304797208,0.09566672363160934
3.514308453000826,0.12615212685379343,1.5732500888592413,0.10586588381223913
3.5438235868679384,0.12459041398728951,1.566179196725951,0.11635547950957793
3.571928369858841,0.12257166563233486,1.5595619110785768,0.12703681581970877
3.598578740522628,0.12011786141040583,1.55345139244085,0.1378255376911321
3.623788991451789,0.11724256735739316,1.5479059375335915,0.14864832910144335
3.647618027097101,0.11393665989999731,1.5429877322491643,0.15943368361985205
3.670151163828321,0.11015742324890077,1.5387603969576253,0.17009836716737817
3.6914797266458743,0.10582500194061914,1.535285402429446,0.1805334170781834
3.7116819441569673,0.10082815323369806,1.532617399147944,0.1905956995928106
3.7308073441006613,0.0950388750660576,1.5307990745279167,0.20011161252078077
3.748865974346564,0.08833289411037087,1.529856447472201,0.2088950619427471
3.765823460443634,0.08061118500138956,1.5297952034250466,0.21677468471625355
3.781600974352899,0.07181799071556966,1.5305983912454706,0.22362076066622405
3.7960779241273785,0.06195242270217821,1.5322257102331533,0.22936210779638555
3.809096545609333,0.05107237780299212,1.5346144101742083,0.2339873127550235
3.8204683865128977,0.03929178603346789,1.5376815037919973,0.23753182728253572
3.829981739591212,0.026774212817737675,1.541326936219386,0.24005849850719913
3.8374093237808724,0.013725066374212419,1.5454377340930634,0.24164000963594454
3.842516703047367,0.00038285064593662765,1.549893226162868,0.2423488916426086
3.8450717042651554,-0.012989580682784163,1.5545706644374326,0.24225756220234654
3.844854592890788,-0.02611227392814286,1.5593500911018128,0.24144689369315842
3.8416694337806545,-0.03869460331992605,1.5641180314587582,0.24001675142066436
3.835357410831184,-0.05044338846792343,1.568770414308908,0.23809018472141646
3.825811807197385,-0.06107453301687582,1.57321501386102,0.235807751638161
3.812992579187105,-0.07032868132736067,1.5773734874746645,0.23331558487545467
3.796937547737641,-0.07798962285965025,1.5811832146827445,0.2307536451690139
3.777768593568705,-0.08390155848422909,1.5845989502513245,0.22824785165624778
3.7556933501414185,-0.08798042162526876,1.587593928198384,0.22590524762982314
3.7310031629065836,-0.09021668462043597,1.5901601794894196,0.22380943572291692
3.7040680429917483,-0.09067034550949923,1.5923080742005897,0.22201560382438382
3.675329981101146,-0.08946069246218824,1.594064947213226,0.22054749483770034
3.645294068403893,-0.08675311859936591,1.595472584588753,0.21939873894372092
3.614514033473266,-0.08274356361679538,1.5965836479078033,0.21853865667318215
