v_x,v_y,omega,delta
2.878665186085573,3.4038289897492087,0.006210319362351636,0.20190461754038633
2.8156380813311017,3.0873019230453496,0.008847913281109118,0.19971087471261936
2.7598301694174143,2.7704677496152135,0.011665557643093813,0.1980499897712238
2.7162378375882144,2.4537191072513047,0.014420974075107309,0.19690233714856134
2.6877547423849655,2.138722831811687,0.01679043084215295,0.19618771978667426
2.6745537826921963,1.831556867471411,0.018376655256572047,0.07465351900834785
2.673898311834988,1.531433730946395,0.018728528854819865,0.07870959646755889
2.680529131584213,1.2468613876018684,0.017374643623160775,0.0841592708405913
2.6876180644053007,0.9841661585919644,0.013871835108490306,0.09218633026429991
2.6880392145983816,0.7491132218015524,0.007868279668168094,0.10366110837093635
2.6755608449007964,0.5460514712258464,-0.000821102412087797,0.11902574797746364
2.645654489947076,0.37739130867277537,-0.012131095082372827,0.13822880024955222
2.5958477086932668,0.24346507915570187,-0.025660675654386032,0.16072388153242612
2.5257080467447977,0.14270514425945396,-0.04059403844686359,0.1855425975396989
2.436583889942493,0.07203065756127458,-0.05563901470606696,0.21143690582667812
2.331210218566936,0.0273319749931155,-0.06899572758953507,0.23705922735662333
2.2132653425501623,0.003963838778899014,-0.07836943563426765,0.2611331062888641
2.086938095369613,-0.002813450549557863,-0.08104131388135778,0.282581584705956
1.9565389112058158,0.0025191224936117786,-0.07400889770267541,0.30060592570170397
1.826181227456775,0.015989149065408662,-0.05420357438024012,0.3147194843258794
1.699555996324187,0.03427912381625309,-0.018785501616944825,0.32474316656134083
1.5798005827810853,0.05477801947014091,0.03449350035588559,0.33077112287698945
1.4694421282756183,0.07555276505743312,0.1068812016005992,0.3331182004952695
1.3703913415900575,0.09525889959265231,0.19820775380866829,0.3322605529060951
1.2839630891235094,0.11301261771995169,0.30651469644148505,0.32877809102807015
1.2109022923320216,0.1282479082527196,0.4278031205311837,0.3233044581568401
1.151407492007611,0.14058332290357095,0.5559917869446096,0.3164879376598124
1.1051586819108403,0.1497225282077274,0.6831916980013534,0.3089646600291635
1.0713564764180965,0.1554081748559124,0.8003918376266561,0.30134295638449643
1.0487770638320453,0.15743406648163646,0.898539881548431,0.29419518970686387
1.035850311799174,0.15569695139435294,0.9697912221705075,0.2880518922478723
1.0307656082920424,0.15025350051856118,1.0085772412456802,0.2833927236089139
1.0315977861659846,0.14135463396705908,1.0122537324413898,0.2806293960525937
1.036436201801661,0.129448728517367,0.9812992106789219,0.2800776500501192
1.0435004365904315,0.11515961921364595,0.9191494220216403,0.28191955891367443
1.0512319134468684,0.09924993025568295,0.8317675467321557,0.2861632041886657
1.0583569644901818,0.08257975319076376,0.7270383341612131,0.29261023608870523
1.0639218224514373,0.06606856545158996,0.6140751830803902,0.300840691056955
1.0673037186123688,0.05066398022678091,0.5025224657882672,0.3102218407794413
1.0682041361456716,0.03731461449347349,0.40190252719644337,0.3199474020514732
1.0666294822114577,0.02693987679247955,0.3210215535499138,0.3291127354843367
1.0628620369547537,0.020389015095769607,0.2674346654940647,0.336823006992016
1.0574216360529565,0.01838382813282713,0.24696779951814857,0.342314011857652
1.0510170064011797,0.021444027560132303,0.2632963694351249,0.3450550715965465
1.0444857998032746,0.02980292294730232,0.3175982554786158,0.34481186889491455
1.0387242395821839,0.04333077170148833,0.40832556080406557,0.34166264630042514
1.0346098795200305,0.06148818632048027,0.5311631073881897,0.33596841064781996
1.0329240808469837,0.08333276460975086,0.6792648518490156,0.32829889730505313
1.0342839370813988,0.10759828365656621,0.8438617154049115,0.319323083745564
1.0390934848591538,0.13284515054368257,1.0152342067739786,0.3096882152976674
1.0475195364639565,0.1576428032331921,1.1838347860840968,0.2999192042989045
1.0594914989161994,0.18072457300239855,1.34122808339156,0.2903592848192444
1.0747207831466368,0.2010782806014499,1.480642206005676,0.28115460273331494
1.0927340171403315,0.2179740472405171,1.5971415292925886,0.2722753460607488
1.1129144922778067,0.23094994243547556,1.6875411104617721,0.2635636517998769
1.1345482702518315,0.23977676626010797,1.750185403992817,0.2547978558764229
1.1568727859194892,0.24441834029113307,1.7846851644948845,0.2457622307572858
1.1791240499054447,0.24499771517352126,1.7916755610041548,0.23631160134447288
1.200577316029627,0.24177391179934635,1.7726312261675197,0.22642073684153624
1.2205793190324299,0.2351288840682324,1.7297493765972114,0.2162086313432813
1.2385742624319922,0.22556004033630742,1.6658853589513825,0.20592907762381693
1.2541263164779595,0.2136707310606685,1.5845000902664181,0.19592572291417967
1.2669401567889491,0.2001511772711557,1.4895695471613297,0.18656257711652585
1.2768795859446458,0.18574560390770678,1.3854231700257449,0.17814991135961333
1.2839817943872596,0.1712068910153974,1.2765150543280634,0.1708832658228453
1.2884632474457995,0.15724510502572836,1.1671622366316388,0.16480595934781572
1.2907144498258536,0.14447760955376346,1.061287096152488,0.1598002425704021
1.2912828502406235,0.13338713214139725,0.9621910530501391,0.15560825474576462
1.2908439820914857,0.12429296158806055,0.8723830723816257,0.1518781389025506
1.2901618853091912,0.1173386340737917,0.7934794286967325,0.14822316660267232
1.2900421670401707,0.11249647654194621,0.7261789060773681,0.14427799293276072
1.2912833006001638,0.10958712934281414,0.6703133887611897,0.139740994201109
1.2946318293705177,0.10831114123570248,0.6249717255961504,0.13440050398565775
1.3007451581257217,0.10828878607847185,0.5886836439324271,0.12814689428105688
1.3101634532404371,0.10910294377001883,0.5596377228504169,0.1209705930161446
1.3232913302359712,0.11033895570292238,0.5359021757084855,0.11294542125269855
1.3403903561005304,0.11161610065467714,0.5156190439782671,0.10420124544368758
