s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
16.510086,2.399652,11.156083,-0.243629,-3.090356,0.000236,-0.000280,0.671549,-0.021043,0.000807,-0.482208,0.517080,0.000648,-0.021231,0.671543
16.709003,2.202214,11.133029,-0.243261,-2.962135,-0.003932,-0.000144,0.617640,-0.020865,0.000565,-0.479379,0.520427,0.002994,-0.020954,0.617632
16.907920,2.009465,11.084550,-0.242058,-2.822723,-0.008209,-0.000074,0.784079,-0.022131,0.000135,-0.489707,0.509951,0.006571,-0.022190,0.784051
17.106836,1.826791,11.006506,-0.239993,-2.646046,-0.012519,-0.000002,0.992315,-0.021206,0.000588,-0.497639,0.502021,0.013011,-0.021208,0.992237
17.305753,1.662722,10.894716,-0.237113,-2.437054,-0.016296,-0.000022,1.108984,-0.016772,-0.000790,-0.496074,0.503470,0.017281,-0.016797,1.108836
17.504670,1.526600,10.750268,-0.233593,-2.215772,-0.018818,0.000049,1.115884,-0.008584,0.001511,-0.502746,0.496830,0.022509,-0.008529,1.115686
17.703586,1.424801,10.579837,-0.229751,-2.007135,-0.019460,0.000156,0.981848,0.002127,-0.000442,-0.501440,0.498540,0.018664,0.002279,0.981661
17.902503,1.357220,10.393045,-0.225989,-1.837212,-0.018027,0.000182,0.726640,0.012280,0.000707,-0.505735,0.493593,0.013806,0.012412,0.726520
18.101420,1.316679,10.198436,-0.222676,-1.726387,-0.015136,0.000281,0.387649,0.016788,0.000286,-0.500162,0.499296,0.006154,0.016896,0.387599
18.300337,1.291502,10.001157,-0.219976,-1.678978,-0.012126,0.000129,0.089021,0.013481,-0.001817,-0.493689,0.506119,-0.000737,0.013493,0.089013
18.499253,1.270782,9.803335,-0.217794,-1.676373,-0.009993,-0.000095,-0.062832,0.007967,-0.000427,-0.496958,0.502730,-0.001055,0.007973,-0.062828
18.698170,1.248306,9.605703,-0.215955,-1.693109,-0.008541,-0.000062,-0.105438,0.006626,0.000752,-0.501601,0.498349,-0.000149,0.006632,-0.105434
18.897087,1.222015,9.408541,-0.214411,-1.713386,-0.006865,-0.000006,-0.098433,0.010227,-0.000184,-0.500885,0.499208,-0.000860,0.010228,-0.098431
19.096003,1.192184,9.211879,-0.213260,-1.727450,-0.004655,-0.000084,-0.042976,0.011993,-0.000601,-0.499406,0.500120,-0.000801,0.011996,-0.042975
19.294920,1.160791,9.015456,-0.212542,-1.728657,-0.002708,-0.000098,0.030837,0.007590,0.000461,-0.507846,0.491829,0.000545,0.007587,0.030837
19.493837,1.130080,8.818926,-0.212098,-1.723178,-0.002027,0.000011,0.024251,-0.000742,0.000633,-0.510336,0.489648,0.000682,-0.000742,0.024251
19.692753,1.099516,8.622372,-0.211616,-1.731244,-0.003150,0.000088,-0.105348,-0.010552,0.000145,-0.511995,0.487910,-0.000187,-0.010561,-0.105347
19.891670,1.064035,8.426666,-0.210750,-1.777460,-0.005706,0.000156,-0.359328,-0.015149,0.000537,-0.512777,0.487460,-0.001513,-0.015205,-0.359320
20.090587,1.014043,8.234237,-0.209333,-1.884272,-0.008461,0.000327,-0.714607,-0.012555,0.001186,-0.508386,0.489907,-0.004861,-0.012789,-0.714578
20.289504,0.937651,8.050852,-0.207471,-2.056888,-0.009902,0.000348,-1.020956,-0.001933,-0.000980,-0.489663,0.509875,-0.011089,-0.002288,-1.020906
20.488420,0.827121,7.885927,-0.205544,-2.268373,-0.009062,-0.000066,-1.105410,0.010384,-0.003181,-0.499413,0.497343,-0.013198,0.010457,-1.105364
20.687337,0.683760,7.748609,-0.203962,-2.486463,-0.006780,-0.000376,-1.087366,0.012556,0.000068,-0.505724,0.495093,-0.007305,0.012965,-1.087336
20.886254,0.514368,7.645041,-0.202824,-2.697406,-0.004841,-0.000219,-1.033555,0.006942,0.001508,-0.501294,0.497170,-0.003495,0.007168,-1.033541
21.085170,0.327400,7.578103,-0.201984,-2.895773,-0.003684,0.000051,-0.960919,0.004688,0.001205,-0.511578,0.487064,-0.002336,0.004639,-0.960912
21.284087,0.131026,7.548367,-0.201374,-3.086800,-0.002293,0.000183,-0.959755,0.009305,0.000120,-0.510768,0.489815,-0.002080,0.009130,-0.959754
21.483004,-0.067406,7.556653,-0.201140,-3.280928,0.000121,0.000084,-0.992096,0.014960,-0.001112,-0.508631,0.487691,-0.000992,0.014876,-0.992097
21.681920,-0.260230,7.604047,-0.201449,-3.487287,0.002944,-0.000230,-1.082733,0.013425,-0.002048,-0.524065,0.474493,0.001140,0.013675,-1.082725
21.880837,-0.437963,7.692318,-0.202208,-3.725414,0.004212,-0.000370,-1.311500,-0.000671,0.000639,-0.519638,0.481339,0.006164,-0.000185,-1.311489
22.079754,-0.586763,7.823318,-0.202927,-4.009120,0.002492,-0.000188,-1.541015,-0.016626,0.001195,-0.504871,0.492376,0.005035,-0.016336,-1.541014
22.278671,-0.690455,7.992171,-0.203073,-4.313503,-0.001137,0.000147,-1.519384,-0.019866,0.002168,-0.493172,0.514231,0.000440,-0.020089,-1.519381
22.477587,-0.742196,8.183685,-0.202535,-4.567407,-0.003852,0.000351,-1.033484,-0.007425,-0.000112,-0.465715,0.504934,-0.004093,-0.007788,-1.033474
22.676504,-0.755365,8.382013,-0.201754,-4.700658,-0.003336,0.000099,-0.306286,0.012614,-0.002424,-0.532783,0.453408,-0.003445,0.012584,-0.306286
