s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
12.886648,3.547464,8.146639,-0.196214,-4.278518,0.001916,-0.000204,-0.735209,0.042110,-0.001143,-0.501573,0.498407,0.000266,0.042260,-0.735199
12.986544,3.508784,8.238718,-0.196613,-4.350336,0.006055,-0.000287,-0.702633,0.040758,-0.000519,-0.500360,0.499655,0.003736,0.040960,-0.702609
13.086441,3.476651,8.333282,-0.197414,-4.418723,0.009915,-0.000295,-0.666528,0.036524,0.000365,-0.497975,0.501746,0.006974,0.036720,-0.666484
13.186337,3.450877,8.429771,-0.198578,-4.483352,0.013286,-0.000237,-0.627392,0.030969,0.000797,-0.500602,0.499444,0.009132,0.031117,-0.627330
13.286234,3.431192,8.527682,-0.200050,-4.543925,0.016106,-0.000161,-0.585320,0.025489,0.000715,-0.497152,0.502797,0.010142,0.025583,-0.585240
13.386130,3.417248,8.626572,-0.201778,-4.599836,0.018406,-0.000083,-0.534063,0.020555,0.000857,-0.495367,0.504629,0.010686,0.020599,-0.533970
13.486027,3.408572,8.726062,-0.203712,-4.649846,0.020234,0.000002,-0.467157,0.016051,0.000850,-0.493251,0.506721,0.010303,0.016050,-0.467061
13.585923,3.404518,8.825847,-0.205806,-4.692336,0.021626,0.000065,-0.383526,0.011808,0.000407,-0.493348,0.506384,0.008701,0.011783,-0.383437
13.685820,3.404273,8.925714,-0.208018,-4.725984,0.022590,0.000119,-0.290139,0.007488,0.000660,-0.496453,0.503377,0.007213,0.007454,-0.290066
13.785716,3.406913,9.025547,-0.210304,-4.750031,0.023104,0.000249,-0.191293,0.002805,0.001949,-0.493371,0.506589,0.006368,0.002757,-0.191242
13.885613,3.411440,9.125313,-0.212617,-4.763563,0.023128,0.000447,-0.079633,-0.002329,0.002027,-0.489612,0.509718,0.003869,-0.002365,-0.079611
13.985509,3.416745,9.225042,-0.214906,-4.765516,0.022614,0.000525,0.040529,-0.007956,-0.000471,-0.494879,0.503108,-0.001387,-0.007935,0.040522
14.085406,3.421678,9.324792,-0.217116,-4.756372,0.021519,0.000352,0.142554,-0.013958,-0.002998,-0.503590,0.496472,-0.006065,-0.013908,0.142526
14.185302,3.425253,9.424602,-0.219186,-4.738955,0.019833,0.000041,0.206145,-0.019801,-0.003231,-0.502337,0.497305,-0.007320,-0.019793,0.206105
14.285199,3.426831,9.524466,-0.221060,-4.716960,0.017625,-0.000206,0.234202,-0.024413,-0.001708,-0.499154,0.500516,-0.005835,-0.024461,0.234161
14.385095,3.426115,9.624345,-0.222696,-4.693440,0.015083,-0.000290,0.236688,-0.026467,0.000021,-0.497735,0.501902,-0.003549,-0.026536,0.236653
14.484992,3.423062,9.724183,-0.224072,-4.670406,0.012498,-0.000247,0.224470,-0.025296,0.000832,-0.495286,0.504650,-0.001973,-0.025352,0.224446
14.584888,3.417784,9.823931,-0.225201,-4.648964,0.010167,-0.000184,0.204815,-0.021374,0.000437,-0.495415,0.504585,-0.001645,-0.021411,0.204800
14.684785,3.410472,9.923554,-0.226120,-4.629668,0.008320,-0.000184,0.181504,-0.015610,-0.000431,-0.493661,0.504578,-0.001941,-0.015643,0.181495
14.784681,3.401335,10.023028,-0.226885,-4.612109,0.007117,-0.000219,0.170043,-0.008461,-0.000275,-0.486366,0.512135,-0.001486,-0.008498,0.170037
14.884578,3.390451,10.122326,-0.227567,-4.593930,0.006686,-0.000191,0.193907,-0.000176,0.000839,-0.482513,0.517633,-0.000458,-0.000213,0.193903
14.984474,3.377571,10.221384,-0.228249,-4.571085,0.007095,-0.000049,0.263475,0.008363,0.002009,-0.483821,0.516138,0.000140,0.008350,0.263469
15.084371,3.362021,10.320055,-0.229011,-4.539256,0.008286,0.000181,0.373759,0.015490,0.002582,-0.485321,0.514614,-0.000515,0.015558,0.373743
15.184267,3.342744,10.418062,-0.229922,-4.494669,0.010025,0.000432,0.518911,0.019327,0.002446,-0.484322,0.515654,-0.002756,0.019552,0.518877
15.284163,3.318369,10.514917,-0.231019,-4.434127,0.011934,0.000618,0.693185,0.018892,0.001279,-0.486296,0.513728,-0.006993,0.019321,0.693124
15.384060,3.287332,10.609834,-0.232298,-4.355448,0.013598,0.000617,0.882020,0.014412,-0.001302,-0.488995,0.509465,-0.013295,0.014956,0.881930
15.483956,3.248092,10.701647,-0.233717,-4.258646,0.014684,0.000352,1.056024,0.007340,-0.004002,-0.501355,0.498435,-0.019509,0.007712,1.055907
15.583853,3.199468,10.788839,-0.235208,-4.146474,0.015038,-0.000094,1.189737,-0.000261,-0.004921,-0.498881,0.501320,-0.022811,-0.000373,1.189602
15.683749,3.140918,10.869686,-0.236698,-4.023280,0.014689,-0.000486,1.276703,-0.006731,-0.002941,-0.502553,0.495905,-0.021693,-0.007352,1.276562
15.783646,3.072622,10.942480,-0.238124,-3.893801,0.013783,-0.000592,1.315566,-0.011399,0.000829,-0.498085,0.499915,-0.017303,-0.012178,1.315434
15.883542,2.995411,11.005739,-0.239438,-3.762065,0.012484,-0.000434,1.321872,-0.014616,0.002340,-0.496520,0.503472,-0.014161,-0.015189,1.321762
15.983439,2.910562,11.058316,-0.240608,-3.630912,0.010899,-0.000272,1.303919,-0.017107,0.000904,-0.497148,0.502230,-0.013308,-0.017461,1.303837
16.083335,2.819622,11.099481,-0.241608,-3.503288,0.009086,-0.000279,1.251192,-0.019202,-0.001061,-0.506233,0.493579,-0.012428,-0.019551,1.251135
16.183232,2.724276,11.129079,-0.242418,-3.383670,0.007096,-0.000368,1.143650,-0.020626,-0.000712,-0.505994,0.491156,-0.008827,-0.021046,1.143613
16.283128,2.626178,11.147686,-0.243023,-3.276921,0.005007,-0.000390,0.993550,-0.021203,0.000263,-0.495887,0.498781,-0.004712,-0.021591,0.993529
16.383025,2.526706,11.156495,-0.243417,-3.185560,0.002888,-0.000359,0.835557,-0.021229,0.000364,-0.489020,0.507946,-0.002049,-0.021529,0.835546
16.482921,2.426836,11.156933,-0.243600,-3.108539,0.000780,-0.000315,0.706461,-0.020971,0.000523,-0.484153,0.514585,-0.000028,-0.021193,0.706454
16.582818,2.327182,11.150240,-0.243574,-3.041805,-0.001297,-0.000228,0.629596,-0.020603,0.001225,-0.481534,0.517739,0.002041,-0.020746,0.629591
16.682714,2.228159,11.137188,-0.243341,-2.979457,-0.003355,-0.000127,0.618664,-0.020602,0.000779,-0.479718,0.520519,0.002855,-0.020681,0.618657
16.782611,2.130152,11.117944,-0.242903,-2.915113,-0.005444,-0.000088,0.669554,-0.021218,0.000007,-0.482973,0.516403,0.003651,-0.021277,0.669543
16.882507,2.033673,11.092128,-0.242252,-2.843608,-0.007598,-0.000081,0.762015,-0.021907,0.000129,-0.488766,0.510750,0.005919,-0.021969,0.761991
16.982404,1.939452,11.059031,-0.241383,-2.762222,-0.009794,-0.000061,0.867400,-0.022069,0.000277,-0.493549,0.506456,0.008772,-0.022122,0.867357
17.082300,1.848454,11.017915,-0.240296,-2.670530,-0.011966,-0.000022,0.968338,-0.021412,0.000510,-0.493872,0.506040,0.012097,-0.021433,0.968268
17.182197,1.761841,10.968242,-0.238996,-2.569922,-0.014027,0.000018,1.045896,-0.019842,0.000296,-0.500859,0.498290,0.014966,-0.019823,1.045794
17.282093,1.680860,10.909850,-0.237500,-2.463033,-0.015888,-0.000001,1.094115,-0.017414,-0.000687,-0.495325,0.503946,0.016695,-0.017415,1.093977
17.381990,1.606710,10.843006,-0.235832,-2.352467,-0.017460,-0.000050,1.119491,-0.014057,-0.000294,-0.496516,0.503582,0.019250,-0.014113,1.119319
17.481886,1.540448,10.768340,-0.234025,-2.240899,-0.018645,0.000007,1.114187,-0.009687,0.001434,-0.503938,0.495853,0.022207,-0.009679,1.113994
17.581783,1.482836,10.686813,-0.232122,-2.131791,-0.019358,0.000125,1.070217,-0.004584,0.000930,-0.501717,0.497367,0.021646,-0.004451,1.070017
17.681679,1.434204,10.599625,-0.230175,-2.028648,-0.019544,0.000156,0.994793,0.000861,-0.000317,-0.499945,0.500142,0.019124,0.001015,0.994603
17.781576,1.394418,10.508054,-0.228236,-1.934419,-0.019183,0.000131,0.891745,0.006379,-0.000164,-0.504543,0.495578,0.016941,0.006496,0.891580
17.881472,1.362881,10.413315,-0.226360,-1.852123,-0.018301,0.000149,0.755868,0.011273,0.000510,-0.506611,0.492340,0.014342,0.011386,0.755740
17.981369,1.338536,10.316466,-0.224594,-1.784694,-0.016994,0.000220,0.594119,0.014886,0.000906,-0.501247,0.498426,0.011003,0.015017,0.594030
18.081265,1.319963,10.218336,-0.222973,-1.733857,-0.015424,0.000286,0.423670,0.016561,0.000433,-0.501325,0.498381,0.006967,0.016682,0.423615
18.181162,1.305566,10.119498,-0.221515,-1.699775,-0.013794,0.000273,0.258677,0.016075,-0.000691,-0.498645,0.500395,0.002877,0.016146,0.258648
18.281058,1.293766,10.020311,-0.220213,-1.680985,-0.012298,0.000157,0.117509,0.013874,-0.001634,-0.494292,0.505749,-0.000189,0.013893,0.117498
18.380955,1.283196,9.920982,-0.219049,-1.674350,-0.011059,0.000003,0.015334,0.010933,-0.001450,-0.494155,0.505629,-0.001280,0.010933,0.015333
18.480851,1.272841,9.821629,-0.217995,-1.675987,-0.010101,-0.000098,-0.048121,0.008247,-0.000572,-0.497089,0.502602,-0.001059,0.008252,-0.048118
18.580748,1.262057,9.722321,-0.217024,-1.682524,-0.009361,-0.000113,-0.082744,0.006552,0.000268,-0.499122,0.500650,-0.000507,0.006561,-0.082739
18.680644,1.250483,9.623102,-0.216121,-1.691589,-0.008715,-0.000067,-0.098754,0.006385,0.000658,-0.501204,0.498758,-0.000203,0.006391,-0.098750
18.780541,1.237949,9.523999,-0.215285,-1.701678,-0.008012,-0.000010,-0.103226,0.007692,0.000470,-0.501515,0.498500,-0.000357,0.007693,-0.103222
