s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
26.774414,4.410095,2.154443,0.496068,3.264708,-0.143982,0.004080,-0.064426,0.242899,-0.008310,-0.439066,0.462155,-0.017554,0.242637,-0.064749
26.974223,4.213104,2.130605,0.519279,3.263075,-0.085628,0.002168,0.048080,0.341197,-0.010823,-0.404978,0.415250,-0.006711,0.341300,0.047164
27.174033,4.015270,2.104862,0.529568,3.282008,-0.017407,-0.000112,0.141428,0.341669,-0.012002,-0.401539,0.384236,-0.009540,0.341653,0.141445
27.373842,3.817869,2.074234,0.527105,3.308424,0.037655,-0.001591,0.122986,0.209474,-0.002800,-0.415898,0.400268,-0.007430,0.209278,0.123232
27.573651,3.621421,2.039283,0.516735,3.323860,0.059542,-0.001399,0.031516,0.009606,0.004725,-0.422253,0.425368,0.002849,0.009562,0.031473
27.773460,3.425253,2.002935,0.505785,3.323538,0.044452,-0.000523,-0.034732,-0.160642,0.004043,-0.438658,0.441684,0.005587,-0.160624,-0.034782
27.973269,3.228707,1.967427,0.500586,3.317375,0.005215,-0.000379,-0.026963,-0.232108,-0.002604,-0.462371,0.460071,-0.002463,-0.232097,-0.027051
28.173078,3.032011,1.932525,0.503852,3.319564,-0.036289,-0.001001,0.048873,-0.183328,-0.003624,-0.476706,0.460020,-0.001851,-0.183377,0.048657
28.372887,2.835848,1.895878,0.513764,3.334848,-0.057998,-0.001049,0.104121,-0.033970,0.003140,-0.480860,0.444108,0.009175,-0.034079,0.103910
28.572696,2.640402,1.855832,0.524683,3.350960,-0.044626,-0.000478,0.057150,0.167820,0.002584,-0.443874,0.418034,0.005133,0.167793,0.057173
28.772505,2.445128,1.813836,0.529056,3.352658,0.006806,0.000439,-0.040159,0.346987,0.006587,-0.412819,0.413313,0.006861,0.346969,-0.040310
28.972314,2.249706,1.773368,0.520325,3.336046,0.082887,0.001536,-0.126116,0.414553,0.004401,-0.395864,0.400561,0.014842,0.414360,-0.126320
29.172123,2.054628,1.737833,0.496156,3.305766,0.156676,0.001635,-0.176976,0.324045,-0.003413,-0.383616,0.410952,0.024202,0.323759,-0.175338
