s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
1387.844920,774.500513,353.616602,-0.001043,0.693780,-0.000005,-0.109473,0.000079,-0.000016,-0.000315,-7.511529,7.435221,-0.000315,-0.000024,0.000077
1389.844697,776.037907,354.895479,-0.001001,0.693943,-0.000037,-0.110123,0.000084,-0.000017,-0.000335,-7.504161,7.422969,-0.000335,-0.000026,0.000081
1391.844473,777.575087,356.174613,-0.000894,0.694115,-0.000070,-0.110814,0.000088,-0.000016,-0.000356,-7.498238,7.416407,-0.000356,-0.000026,0.000086
1393.844250,779.112041,357.454018,-0.000723,0.694296,-0.000100,-0.111548,0.000093,-0.000014,-0.000378,-7.494588,7.415154,-0.000378,-0.000024,0.000091
1395.844026,780.648756,358.733711,-0.000499,0.694488,-0.000123,-0.112326,0.000098,-0.000009,-0.000401,-7.493706,7.418546,-0.000401,-0.000020,0.000096
1397.843803,782.185221,360.013704,-0.000238,0.694688,-0.000136,-0.113152,0.000102,-0.000004,-0.000424,-7.495877,7.424990,-0.000424,-0.000016,0.000101
1399.843579,783.721423,361.294012,0.000039,0.694897,-0.000139,-0.114022,0.000107,0.000001,-0.000446,-7.503966,7.432154,-0.000446,-0.000011,0.000106
1401.843356,785.257352,362.574648,0.000315,0.695115,-0.000136,-0.114936,0.000111,0.000003,-0.000467,-7.517279,7.441177,-0.000467,-0.000010,0.000111
1403.843133,786.792996,363.855626,0.000580,0.695343,-0.000130,-0.115889,0.000116,0.000002,-0.000487,-7.531032,7.451712,-0.000487,-0.000011,0.000116
1405.842909,788.328341,365.136961,0.000838,0.695581,-0.000128,-0.116882,0.000122,0.000001,-0.000506,-7.542156,7.461509,-0.000506,-0.000014,0.000121
1407.842686,789.863372,366.418673,0.001093,0.695834,-0.000127,-0.117913,0.000130,-0.000000,-0.000526,-7.548003,7.468509,-0.000526,-0.000016,0.000129
1409.842462,791.398068,367.700786,0.001347,0.696105,-0.000127,-0.118985,0.000141,0.000001,-0.000546,-7.546297,7.471095,-0.000546,-0.000016,0.000141
1411.842239,792.932400,368.983336,0.001597,0.696403,-0.000123,-0.120098,0.000156,0.000004,-0.000567,-7.535607,7.465922,-0.000567,-0.000015,0.000156
1413.842015,794.466328,370.266367,0.001833,0.696735,-0.000111,-0.121253,0.000176,0.000008,-0.000588,-7.517825,7.454374,-0.000588,-0.000014,0.000175
1415.841792,795.999803,371.549940,0.002037,0.697112,-0.000092,-0.122449,0.000201,0.000012,-0.000609,-7.493227,7.439456,-0.000609,-0.000013,0.000201
1417.841568,797.532760,372.834132,0.002194,0.697544,-0.000064,-0.123687,0.000232,0.000016,-0.000629,-7.462877,7.423186,-0.000629,-0.000013,0.000232
1419.841345,799.065120,374.119037,0.002289,0.698045,-0.000030,-0.124966,0.000269,0.000018,-0.000650,-7.428526,7.407590,-0.000650,-0.000015,0.000269
1421.841121,800.596785,375.404770,0.002311,0.698627,0.000008,-0.126286,0.000314,0.000019,-0.000670,-7.392976,7.395812,-0.000670,-0.000021,0.000313
1423.840898,802.127640,376.691467,0.002260,0.699306,0.000043,-0.127647,0.000366,0.000016,-0.000691,-7.359978,7.392695,-0.000691,-0.000030,0.000365
1425.840674,803.657550,377.979287,0.002146,0.700097,0.000070,-0.129048,0.000425,0.000011,-0.000711,-7.327544,7.393543,-0.000711,-0.000043,0.000423
1427.840451,805.186363,379.268410,0.001987,0.701014,0.000086,-0.130490,0.000492,0.000004,-0.000732,-7.294342,7.392593,-0.000732,-0.000060,0.000489
1429.840228,806.713902,380.559042,0.001812,0.702073,0.000087,-0.131976,0.000567,-0.000004,-0.000754,-7.262127,7.386331,-0.000754,-0.000078,0.000562
1431.840004,808.239973,381.851408,0.001651,0.703289,0.000072,-0.133508,0.000649,-0.000011,-0.000779,-7.231681,7.370050,-0.000779,-0.000097,0.000642
1433.839781,809.764364,383.145756,0.001532,0.704674,0.000045,-0.135092,0.000737,-0.000016,-0.000805,-7.204630,7.336135,-0.000805,-0.000115,0.000728
1435.839557,811.286843,384.442354,0.001474,0.706243,0.000013,-0.136728,0.000832,-0.000016,-0.000831,-7.181471,7.288512,-0.000831,-0.000129,0.000822
1437.839334,812.807160,385.741484,0.001475,0.708006,-0.000013,-0.138413,0.000931,-0.000010,-0.000855,-7.167075,7.233627,-0.000855,-0.000138,0.000921
1439.839110,814.325055,387.043445,0.001511,0.709971,-0.000019,-0.140143,0.001034,0.000003,-0.000876,-7.164293,7.177076,-0.000876,-0.000141,0.001025
1441.838887,815.840251,388.348544,0.001532,0.712145,0.000004,-0.141914,0.001140,0.000019,-0.000895,-7.164572,7.124536,-0.000895,-0.000142,0.001131
1443.838663,817.352469,389.657094,0.001477,0.714531,0.000055,-0.143722,0.001246,0.000032,-0.000913,-7.161836,7.079222,-0.000914,-0.000147,0.001238
1445.838440,818.861421,390.969407,0.001299,0.717128,0.000125,-0.145568,0.001351,0.000038,-0.000933,-7.150841,7.044832,-0.000934,-0.000158,0.001343
1447.838216,820.366822,392.285793,0.000974,0.719934,0.000198,-0.147456,0.001455,0.000035,-0.000954,-7.127717,7.018738,-0.000955,-0.000179,0.001444
1449.837993,821.868386,393.606553,0.000515,0.722946,0.000256,-0.149385,0.001557,0.000023,-0.000975,-7.091218,6.996170,-0.000976,-0.000209,0.001543
1451.837770,823.365834,394.931979,-0.000033,0.726158,0.000286,-0.151356,0.001656,0.000007,-0.000996,-7.041813,6.973851,-0.000996,-0.000243,0.001638
1453.837546,824.858885,396.262355,-0.000607,0.729565,0.000282,-0.153367,0.001753,-0.000011,-0.001016,-6.980875,6.947114,-0.001016,-0.000279,0.001730
1455.837323,826.347265,397.597954,-0.001138,0.733165,0.000245,-0.155419,0.001848,-0.000026,-0.001037,-6.911014,6.904585,-0.001037,-0.000311,0.001821
1457.837099,827.830701,398.939043,-0.001570,0.736954,0.000184,-0.157514,0.001941,-0.000035,-0.001058,-6.836655,6.848813,-0.001059,-0.000339,0.001912
1459.836876,829.308920,400.285880,-0.001866,0.740928,0.000111,-0.159652,0.002034,-0.000038,-0.001080,-6.763676,6.789740,-0.001080,-0.000361,0.002002
1461.836652,830.781650,401.638717,-0.002011,0.745087,0.000035,-0.161833,0.002125,-0.000037,-0.001102,-6.703064,6.730932,-0.001102,-0.000378,0.002091
1463.836429,832.248618,402.997799,-0.002013,0.749426,-0.000032,-0.164057,0.002215,-0.000031,-0.001123,-6.653751,6.675669,-0.001123,-0.000392,0.002180
1465.836205,833.709554,404.363364,-0.001890,0.753942,-0.000088,-0.166324,0.002303,-0.000024,-0.001144,-6.609070,6.625616,-0.001144,-0.000405,0.002267
1467.835982,835.164187,405.735640,-0.001671,0.758633,-0.000129,-0.168633,0.002389,-0.000017,-0.001166,-6.569024,6.575024,-0.001166,-0.000418,0.002352
1469.835758,836.612249,407.114847,-0.001383,0.763493,-0.000156,-0.170987,0.002472,-0.000010,-0.001188,-6.532900,6.526128,-0.001187,-0.000431,0.002434
1471.835535,838.053477,408.501195,-0.001055,0.768517,-0.000170,-0.173384,0.002553,-0.000004,-0.001210,-6.502797,6.484210,-0.001209,-0.000444,0.002514
1473.835312,839.487610,409.894880,-0.000710,0.773700,-0.000173,-0.175825,0.002630,0.000002,-0.001232,-6.483081,6.451284,-0.001231,-0.000459,0.002590
1475.835088,840.914395,411.296088,-0.000370,0.779033,-0.000165,-0.178309,0.002704,0.000007,-0.001253,-6.468436,6.427192,-0.001253,-0.000473,0.002662
1477.834865,842.333584,412.704988,-0.000057,0.784510,-0.000147,-0.180836,0.002773,0.000012,-0.001274,-6.455059,6.406322,-0.001274,-0.000487,0.002730
1479.834641,843.744939,414.121735,0.000210,0.790121,-0.000119,-0.183404,0.002839,0.000017,-0.001294,-6.441005,6.381300,-0.001294,-0.000501,0.002794
1481.834418,845.148231,415.546468,0.000411,0.795859,-0.000082,-0.186010,0.002899,0.000020,-0.001312,-6.426183,6.363184,-0.001312,-0.000516,0.002853
1483.834194,846.543241,416.979313,0.000533,0.801713,-0.000039,-0.188648,0.002956,0.000022,-0.001327,-6.413496,6.355450,-0.001327,-0.000533,0.002907
1485.833971,847.929759,418.420375,0.000568,0.807676,0.000004,-0.191312,0.003007,0.000021,-0.001337,-6.403180,6.358864,-0.001337,-0.000551,0.002957
1487.833747,849.307588,419.869748,0.000519,0.813737,0.000044,-0.193991,0.003055,0.000018,-0.001343,-6.392510,6.371538,-0.001343,-0.000571,0.003001
1489.833524,850.676538,421.327510,0.000396,0.819890,0.000077,-0.196679,0.003099,0.000015,-0.001345,-6.381270,6.388475,-0.001345,-0.000591,0.003042
1491.833300,852.036429,422.793726,0.000214,0.826128,0.000104,-0.199370,0.003140,0.000012,-0.001346,-6.374277,6.399251,-0.001346,-0.000610,0.003080
1493.833077,853.387089,424.268450,-0.000016,0.832445,0.000125,-0.202061,0.003178,0.000009,-0.001346,-6.374428,6.411917,-0.001346,-0.000629,0.003115
1495.832853,854.728351,425.751726,-0.000283,0.838836,0.000141,-0.204752,0.003214,0.000006,-0.001345,-6.383029,6.429449,-0.001345,-0.000647,0.003148
1497.832630,856.060053,427.243591,-0.000574,0.845297,0.000150,-0.207441,0.003248,0.000002,-0.001345,-6.397487,6.450682,-0.001345,-0.000666,0.003178
1499.832407,857.382040,428.744072,-0.000875,0.851823,0.000150,-0.210130,0.003279,-0.000002,-0.001345,-6.413332,6.473113,-0.001345,-0.000686,0.003207
1501.832183,858.694159,430.253190,-0.001167,0.858411,0.000140,-0.212820,0.003310,-0.000007,-0.001345,-6.434427,6.489856,-0.001346,-0.000706,0.003234
1503.831960,859.996261,431.770958,-0.001431,0.865059,0.000123,-0.215511,0.003338,-0.000011,-0.001346,-6.457775,6.494294,-0.001346,-0.000724,0.003259
1505.831736,861.288204,433.297384,-0.001652,0.871761,0.000097,-0.218203,0.003364,-0.000015,-0.001346,-6.482256,6.496216,-0.001346,-0.000743,0.003281
1507.831513,862.569849,434.832466,-0.001810,0.878512,0.000060,-0.220893,0.003388,-0.000021,-0.001345,-6.505759,6.499377,-0.001345,-0.000763,0.003301
1509.831289,863.841064,436.376196,-0.001883,0.885309,0.000011,-0.223583,0.003409,-0.000028,-0.001344,-6.531362,6.505521,-0.001344,-0.000783,0.003318
1511.831066,865.101728,437.928555,-0.001847,0.892144,-0.000049,-0.226270,0.003426,-0.000032,-0.001343,-6.560317,6.514843,-0.001343,-0.000800,0.003332
1513.830842,866.351727,439.489513,-0.001683,0.899010,-0.000115,-0.228954,0.003440,-0.000034,-0.001342,-6.587331,6.523024,-0.001341,-0.000814,0.003343
1515.830619,867.590960,441.059033,-0.001387,0.905899,-0.000180,-0.231635,0.003450,-0.000032,-0.001341,-6.611955,6.520805,-0.001340,-0.000823,0.003351
1517.830395,868.819336,442.637064,-0.000966,0.912804,-0.000239,-0.234316,0.003456,-0.000027,-0.001340,-6.629295,6.519156,-0.001340,-0.000829,0.003355
1519.830172,870.036780,444.223545,-0.000436,0.919716,-0.000289,-0.236997,0.003457,-0.000023,-0.001341,-6.637299,6.523880,-0.001340,-0.000834,0.003355
1521.829949,871.243231,445.818401,0.000185,0.926626,-0.000330,-0.239679,0.003454,-0.000018,-0.001341,-6.641042,6.537555,-0.001340,-0.000837,0.003351
1523.829725,872.438639,447.421551,0.000877,0.933526,-0.000360,-0.242362,0.003447,-0.000012,-0.001342,-6.647775,6.560694,-0.001341,-0.000838,0.003344
1525.829502,873.622969,449.032902,0.001614,0.940410,-0.000374,-0.245046,0.003437,-0.000003,-0.001343,-6.655085,6.586081,-0.001342,-0.000837,0.003334
1527.829278,874.796196,450.652355,0.002363,0.947272,-0.000372,-0.247733,0.003426,0.000006,-0.001344,-6.658277,6.611656,-0.001342,-0.000834,0.003322
1529.829055,875.958302,452.279807,0.003090,0.954110,-0.000353,-0.250419,0.003413,0.000013,-0.001343,-6.659273,6.646511,-0.001342,-0.000833,0.003310
1531.828831,877.109274,453.915152,0.003765,0.960922,-0.000321,-0.253105,0.003400,0.000019,-0.001343,-6.662434,6.691504,-0.001342,-0.000834,0.003297
1533.828608,878.249099,455.558286,0.004367,0.967711,-0.000280,-0.255789,0.003389,0.000022,-0.001341,-6.673844,6.745280,-0.001340,-0.000836,0.003285
1535.828384,879.377758,457.209110,0.004881,0.974481,-0.000233,-0.258469,0.003382,0.000025,-0.001339,-6.691430,6.801994,-0.001338,-0.000840,0.003276
1537.828161,880.495226,458.867530,0.005295,0.981240,-0.000180,-0.261143,0.003378,0.000028,-0.001335,-6.712749,6.851462,-0.001334,-0.000845,0.003271
1539.827937,881.601464,460.533462,0.005599,0.987997,-0.000123,-0.263804,0.003380,0.000029,-0.001327,-6.735787,6.892319,-0.001327,-0.000853,0.003270
1541.827714,882.696413,462.206835,0.005789,0.994762,-0.000068,-0.266447,0.003387,0.000027,-0.001316,-6.761004,6.933856,-0.001316,-0.000866,0.003275
1543.827490,883.780000,463.887588,0.005874,1.001550,-0.000019,-0.269065,0.003402,0.000022,-0.001302,-6.789716,6.975892,-0.001302,-0.000883,0.003285
1545.827267,884.852124,465.575676,0.005870,1.008374,0.000022,-0.271651,0.003423,0.000018,-0.001285,-6.829129,7.017747,-0.001285,-0.000901,0.003302
1547.827044,885.912665,467.271064,0.005791,1.015247,0.000057,-0.274201,0.003451,0.000017,-0.001265,-6.879053,7.052661,-0.001266,-0.000918,0.003327
1549.826820,886.961477,468.973734,0.005640,1.022182,0.000094,-0.276710,0.003486,0.000019,-0.001244,-6.930548,7.072775,-0.001244,-0.000933,0.003358
