,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
63,12.587971,2.130453,0.344978,0.358479,0.887493,4.216497,2.119020,3.626308,16.287393
64,12.787780,2.194231,0.394606,0.318833,1.028558,4.457903,3.107229,4.466142,16.287393
65,12.987589,2.238374,0.416280,0.125261,1.154245,4.638558,3.945154,-0.016051,16.287393
66,13.187398,2.269771,0.415553,-0.159780,1.256989,4.638140,3.587930,6.125342,16.287393
67,13.387207,2.311005,0.393998,-0.417527,1.369629,4.830441,2.142015,2.869560,16.287393
68,13.587016,2.381159,0.337108,-0.582626,1.475269,4.971962,0.739805,-0.925378,16.287393
69,13.786825,2.487359,0.236637,-0.644034,1.527598,4.906507,-0.702087,-2.762625,16.287393
70,13.986634,2.613852,0.106908,-0.644459,1.468311,4.673220,-2.227521,-3.188776,16.287393
71,14.186443,2.737317,-0.036073,-0.617062,1.267240,4.385380,-3.735671,-2.448522,16.287393
72,14.386253,2.831315,-0.163628,-0.494543,0.950551,4.177808,-6.039596,-0.756082,16.287393
73,14.586062,2.877607,-0.226801,-0.211013,0.586919,4.132286,-8.324568,2.768463,16.287393
74,14.785871,2.895481,-0.230108,0.163908,0.216654,4.255424,-5.776140,5.707104,16.287393
75,14.985680,2.898478,-0.175766,0.463962,-0.110630,4.578796,-2.619659,7.320185,16.287393
76,15.185489,2.880990,-0.055546,0.575067,-0.322386,5.170511,-0.161716,7.704681,16.287393
77,15.385298,2.854647,0.063554,0.481289,-0.335340,5.787682,2.353550,6.107109,16.287393
78,15.585107,2.838422,0.128041,0.247894,-0.190000,6.164817,4.352176,2.963697,16.287393
79,15.784916,2.834424,0.144648,-0.021999,0.036403,6.318990,4.825822,-0.682990,16.287393
80,15.984725,2.843531,0.122652,-0.247934,0.298658,6.281874,4.116141,-3.517211,16.287393
81,16.184534,2.871102,0.064102,-0.382657,0.562279,6.056612,3.081818,-5.581750,16.287393
82,16.384343,2.920605,-0.019576,-0.409844,0.788216,5.647397,2.033453,-7.532090,16.287393
83,16.584152,2.985157,-0.102780,-0.353388,0.940112,5.084762,0.877928,-9.512797,16.287393
84,16.783961,3.053172,-0.166729,-0.257214,1.001616,4.418334,-0.409070,-11.063012,16.287393
85,16.983770,3.117766,-0.208145,-0.158161,0.974878,3.695225,-1.668739,-11.782221,16.287393
86,17.183579,3.175813,-0.231024,-0.077470,0.869861,2.953748,-2.749726,-11.728722,16.287393
87,17.383388,3.224483,-0.240385,-0.020949,0.699286,2.226174,-3.595944,-11.125504,16.287393
88,17.583198,3.260767,-0.240757,0.014001,0.477540,1.540114,-4.206956,-10.208188,16.287393
89,17.783007,3.282137,-0.235772,0.033850,0.219648,0.914338,-4.584874,-9.007279,16.287393
90,17.982816,3.287007,-0.227831,0.044076,-0.059897,0.365155,-4.724523,-7.485538,16.287393
91,18.182625,3.274584,-0.218643,0.046641,-0.347802,-0.091003,-4.642521,-5.642731,16.287393
92,18.382434,3.244559,-0.209627,0.042624,-0.632261,-0.436747,-4.369316,-3.490519,16.287393
93,18.582243,3.197003,-0.201943,0.033763,-0.902955,-0.652996,-3.938082,-1.037388,16.287393
94,18.782052,3.132351,-0.196286,0.022990,-1.150886,-0.718307,-3.371790,1.713355,16.287393
95,18.981861,3.051298,-0.192719,0.013211,-1.367891,-0.608038,-2.670236,4.740404,16.287393
96,19.181670,2.954416,-0.191023,0.003440,-1.545484,-0.292761,-1.809623,7.958780,16.287393
97,19.381479,2.841661,-0.191906,-0.014307,-1.672307,0.265010,-0.749383,10.885002,16.287393
98,19.581288,2.712772,-0.198326,-0.050003,-1.729099,1.089934,0.550809,12.101001,16.287393
99,19.781097,2.569785,-0.214889,-0.100465,-1.682933,2.104163,2.049250,11.310716,16.287393
100,19.980906,2.420957,-0.243729,-0.142201,-1.490736,3.164987,3.469390,8.483318,16.287393
101,20.180715,2.283147,-0.280713,-0.151033,-1.125197,4.058799,4.093870,3.529513,16.287393
102,20.380524,2.178899,-0.317437,-0.125610,-0.642285,4.475139,3.107199,-1.625901,16.287393
