,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
157,31.356414,4.921899,0.400574,0.250455,-0.155243,8.816510,1.101475,3.755602,18.697270
158,31.556137,4.917548,0.434810,0.192000,-0.120485,8.935022,1.310947,3.028218,18.697270
159,31.755859,4.914530,0.458128,0.124789,-0.081262,9.025623,1.463928,2.148284,18.697270
160,31.955582,4.912795,0.470724,0.052230,-0.039015,9.087620,1.536559,1.131766,18.697270
161,32.155304,4.912307,0.472867,-0.021328,0.004786,9.119882,1.507324,0.043301,18.697270
162,32.355026,4.913081,0.464835,-0.089410,0.048561,9.121140,1.388445,-0.968651,18.697270
163,32.554749,4.915192,0.447106,-0.146632,0.090657,9.091771,1.215792,-1.860302,18.697270
164,32.754471,4.918701,0.420520,-0.191889,0.129426,9.032451,1.011516,-2.643939,18.697270
165,32.954193,4.923595,0.386177,-0.226709,0.163257,8.944021,0.785418,-3.332208,18.697270
166,33.153916,4.929773,0.345200,-0.252961,0.190676,8.827693,0.543931,-3.926288,18.697270
167,33.353638,4.937060,0.298643,-0.271027,0.210438,8.685043,0.294098,-4.407644,18.697270
168,33.553361,4.945251,0.247786,-0.275651,0.221591,8.517903,0.050065,-4.808424,18.697270
169,33.753083,4.954026,0.195758,-0.260783,0.223564,8.328344,-0.179188,-5.204885,18.697270
170,33.952805,4.962877,0.147101,-0.230210,0.216354,8.118906,-0.389573,-5.606733,18.697270
171,34.152528,4.971293,0.104830,-0.194752,0.200627,7.892563,-0.571385,-5.969362,18.697270
172,34.352250,4.978903,0.069265,-0.163873,0.177638,7.652398,-0.711017,-6.252918,18.697270
173,34.551973,4.985461,0.039043,-0.140682,0.149094,7.401364,-0.796945,-6.449402,18.697270
174,34.751695,4.990809,0.012877,-0.121214,0.117071,7.142219,-0.821935,-6.577929,18.697270
175,34.951417,4.994854,-0.009383,-0.100335,0.083999,6.877539,-0.779506,-6.653091,18.697270
176,35.151140,4.997604,-0.027261,-0.077597,0.052622,6.609743,-0.662411,-6.675747,18.697270
177,35.350862,4.999185,-0.040544,-0.054572,0.025964,6.341081,-0.464535,-6.648030,18.697270
178,35.550584,4.999854,-0.049204,-0.031574,0.007276,6.073633,-0.180810,-6.572527,18.697270
179,35.750307,5.000000,-0.053284,-0.009219,0.000004,5.809309,-0.000219,-6.451169,18.697270
180,35.950029,5.000000,-0.053059,0.010929,-0.000004,5.549852,0.000216,-6.289481,18.697270
181,36.149752,5.000000,-0.049102,0.027887,0.000004,5.296847,-0.000211,-6.094706,18.697270
182,36.349474,5.000000,-0.042021,0.042212,-0.000004,5.051720,0.000205,-5.870205,18.697270
183,36.549196,5.000000,-0.032301,0.054051,0.000004,4.815740,-0.000201,-5.618941,18.697270
184,36.748919,5.000000,-0.020546,0.062405,-0.000004,4.590031,0.000197,-5.345779,18.697270
185,36.948641,5.000000,-0.007557,0.066412,0.000004,4.375567,-0.000193,-5.054658,18.697270
186,37.148364,5.000000,0.005800,0.066652,-0.000004,4.173182,0.000189,-4.746343,18.697270
187,37.348086,5.000000,0.019000,0.065693,0.000004,3.983570,-0.000186,-4.421089,18.697270
188,37.547808,5.000000,0.032030,0.065202,-0.000004,3.807305,0.000182,-4.082600,18.697270
189,37.747531,5.000000,0.044928,0.064341,0.000004,3.644845,-0.000179,-3.735037,18.697270
190,37.947253,5.000000,0.057480,0.061836,-0.000004,3.496537,0.000176,-3.381034,18.697270
191,38.146975,5.000000,0.069286,0.057040,0.000003,3.362618,-0.000173,-3.021938,18.697270
192,38.346698,5.000000,0.079897,0.050166,-0.000003,3.243224,0.000170,-2.658430,18.697270
193,38.546420,5.000000,0.089019,0.042382,0.000003,3.138404,-0.000167,-2.292998,18.697270
194,38.746143,5.000000,0.096581,0.034424,-0.000003,3.048121,0.000164,-1.928574,18.697270
195,38.945865,5.000000,0.102567,0.026506,0.000003,2.972265,-0.000161,-1.567107,18.697270
196,39.145587,5.000000,0.107051,0.019316,-0.000003,2.910648,0.000157,-1.210895,18.697270
197,39.345310,5.000000,0.110274,0.013823,0.000003,2.863016,-0.000154,-0.862755,18.697270
198,39.545032,5.000000,0.112643,0.010649,-0.000003,2.829044,0.000151,-0.525424,18.697270
199,39.744755,5.000000,0.114607,0.009582,0.000003,2.808333,-0.000148,-0.200870,18.697270
200,39.944477,5.000000,0.116544,0.010374,-0.000003,2.800408,0.000145,0.109078,18.697270
201,40.144199,5.000000,0.118822,0.012981,0.000003,2.804715,-0.000142,0.402494,18.697270
202,40.343922,5.000000,0.121815,0.017745,-0.000003,2.820625,0.000140,0.676957,18.697270
203,40.543644,5.000000,0.126088,0.026203,0.000003,2.847438,-0.000137,0.930168,18.697270
204,40.743366,5.000000,0.132522,0.039379,-0.000003,2.884383,0.000134,1.160840,18.697270
205,40.943089,5.000000,0.142004,0.056390,0.000003,2.930610,-0.000131,1.367171,18.697270
206,41.142811,5.000000,0.155176,0.076094,-0.000003,2.985183,0.000129,1.548786,18.697270
207,41.342534,5.000000,0.172390,0.096155,0.000003,3.047074,-0.000127,1.707738,18.697270
208,41.542256,5.000000,0.193251,0.112638,-0.000003,3.115156,0.000125,1.837168,18.697270
209,41.741978,5.000000,0.216960,0.126435,0.000002,3.188214,-0.000122,1.926737,18.697270
210,41.941701,5.000000,0.243556,0.141982,-0.000002,3.264966,0.000120,1.977300,18.697270
211,42.141423,5.000000,0.273655,0.160622,0.000002,3.344056,-0.000117,2.001728,18.697270
212,42.341146,5.000000,0.307398,0.177959,-0.000002,3.424030,0.000118,2.031908,18.697270
