,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
196,39.154374,4.970899,0.220100,0.032286,-0.406680,-1.115377,-3.873645,-5.226210,19.479877
197,39.354141,4.951320,0.225846,0.024553,-0.563090,-1.326401,-4.259261,-5.989533,19.479877
198,39.553909,4.924980,0.229803,0.014818,-0.735832,-1.569317,-4.528537,-6.766722,19.479877
199,39.753676,4.891149,0.231690,0.003689,-0.920793,-1.845694,-4.680016,-7.472807,19.479877
200,39.953443,4.849229,0.231171,-0.009091,-1.113657,-2.153649,-4.694527,-8.055262,19.479877
201,40.153210,4.798567,0.228090,-0.020888,-1.309924,-2.490420,-4.576724,-8.516936,19.479877
202,40.352978,4.738617,0.222884,-0.030038,-1.504875,-2.853209,-4.340821,-8.878114,19.479877
203,40.552745,4.669121,0.215964,-0.037393,-1.693513,-3.239024,-3.997039,-9.153847,19.479877
204,40.752512,4.590171,0.207496,-0.045810,-1.870595,-3.644568,-3.559022,-9.369551,19.479877
205,40.952279,4.502407,0.196699,-0.061665,-2.030722,-4.066122,-3.014584,-9.484857,19.479877
206,41.152046,4.406470,0.181608,-0.088616,-2.168467,-4.499513,-2.350978,-9.425805,19.479877
207,41.351814,4.302539,0.160118,-0.123803,-2.278361,-4.940113,-1.581388,-9.158271,19.479877
208,41.551581,4.190592,0.131088,-0.159160,-2.354781,-5.382683,-0.740471,-8.721912,19.479877
209,41.751348,4.071293,0.095307,-0.184728,-2.392001,-5.821090,0.140928,-8.202724,19.479877
210,41.951115,3.946986,0.055686,-0.194506,-2.384666,-6.248021,1.051723,-7.638903,19.479877
211,42.150882,3.821449,0.016069,-0.188349,-2.328641,-6.654941,1.981634,-6.999945,19.479877
212,42.350650,3.698777,-0.020239,-0.170261,-2.221798,-7.032354,2.901666,-6.228280,19.479877
213,42.550417,3.582564,-0.051305,-0.144762,-2.064453,-7.370088,3.765477,-5.281569,19.479877
214,42.750184,3.475815,-0.076183,-0.114366,-1.859582,-7.657446,4.510810,-4.130776,19.479877
215,42.949951,3.380894,-0.094643,-0.083372,-1.612980,-7.883272,5.059437,-2.761569,19.479877
216,43.149719,3.299497,-0.107664,-0.059906,-1.333437,-8.035854,5.349375,-1.213914,19.479877
217,43.349486,3.233043,-0.117561,-0.050833,-1.032996,-8.104032,5.366140,0.399792,19.479877
218,43.549253,3.182795,-0.127212,-0.056876,-0.726504,-8.081197,5.105444,1.402173,19.479877
219,43.749020,3.149406,-0.138738,-0.069541,-0.432294,-8.000394,4.788999,0.673717,19.479877
220,43.948787,3.132486,-0.152061,-0.076846,-0.157548,-7.961743,4.897568,0.070006,19.479877
221,44.148555,3.131394,-0.165391,-0.071772,0.118826,-7.957793,5.198738,-0.585491,19.479877
222,44.348322,3.145812,-0.176267,-0.051589,0.405010,-7.990023,5.489369,0.886951,19.479877
223,44.548089,3.175392,-0.182230,-0.016450,0.699131,-7.942500,5.482053,2.523898,19.479877
224,44.747856,3.219552,-0.181125,0.031605,0.986384,-7.810251,5.181437,4.030855,19.479877
225,44.947623,3.277543,-0.171041,0.089802,1.254555,-7.601630,4.601998,5.339885,19.479877
226,45.147391,3.348939,-0.150257,0.151860,1.493666,-7.324179,3.795125,6.391903,19.479877
227,45.347158,3.433662,-0.117909,0.206492,1.695319,-6.984547,2.867048,7.218272,19.479877
228,45.546925,3.530881,-0.075171,0.240475,1.852450,-6.588945,1.922284,7.959237,19.479877
229,45.746692,3.637430,-0.026539,0.244518,1.959900,-6.144047,0.999736,8.758969,19.479877
230,45.946460,3.747832,0.021093,0.220267,2.015429,-5.657544,0.084365,9.628422,19.479877
231,46.146227,3.856802,0.062023,0.179553,2.019985,-5.137542,-0.828453,10.463321,19.479877
232,46.345994,3.961074,0.094020,0.135994,1.976757,-4.591581,-1.714639,11.176087,19.479877
233,46.545761,4.058883,0.117564,0.097921,1.890015,-4.026189,-2.549341,11.765982,19.479877
234,46.745528,4.148844,0.134031,0.065966,1.764504,-3.446921,-3.318624,12.260572,19.479877
235,46.945296,4.229702,0.144374,0.037293,1.605242,-2.858530,-4.005556,12.650205,19.479877
236,47.145063,4.300593,0.149161,0.010974,1.417351,-2.265140,-4.587326,12.902757,19.479877
237,47.344830,4.361053,0.149080,-0.010644,1.205894,-1.670375,-5.044267,13.001058,19.479877
238,47.544597,4.410815,0.145533,-0.022775,0.975785,-1.077293,-5.380883,12.998992,19.479877
239,47.744365,4.449530,0.140733,-0.023087,0.731792,-0.487862,-5.611297,12.944527,19.479877
240,47.944132,4.476839,0.136928,-0.013221,0.478580,0.096265,-5.735210,12.837619,19.479877
241,48.143899,4.492560,0.135947,0.004704,0.220710,0.673479,-5.747935,12.664970,19.479877
242,48.343666,4.496676,0.139275,0.029279,-0.037382,1.242157,-5.651728,12.425535,19.479877
243,48.543433,4.489288,0.148086,0.058551,-0.291396,1.800616,-5.464253,12.148381,19.479877
244,48.743201,4.470651,0.162856,0.087493,-0.537194,2.347085,-5.225635,11.910293,19.479877
245,48.942968,4.441402,0.182365,0.105738,-0.770888,2.879722,-4.978903,11.798377,19.479877
246,49.142735,4.402841,0.202802,0.100622,-0.989065,3.396731,-4.726164,11.811492,19.479877
247,49.342502,4.356758,0.218627,0.064647,-1.189053,3.896534,-4.397262,11.764527,19.479877
248,49.542269,4.304442,0.224850,0.001651,-1.368918,4.377750,-3.892895,11.360718,19.479877
249,49.742037,4.245657,0.218699,-0.072763,-1.526965,4.838982,-3.213902,10.548931,19.479877
250,49.941804,4.179109,0.199700,-0.141265,-1.661140,5.279379,-2.452175,9.524969,19.479877
251,50.141571,4.103789,0.169079,-0.193456,-1.768836,5.697703,-1.679964,8.469431,19.479877
252,50.341338,4.019605,0.129473,-0.224539,-1.847060,6.092066,-0.928178,7.472745,19.479877
253,50.541106,3.927529,0.084754,-0.232727,-1.892764,6.460031,-0.202800,6.558192,19.479877
254,50.740873,3.829519,0.039588,-0.218715,-1.903237,6.798687,0.499122,5.703961,19.479877
255,50.940640,3.728132,-0.001376,-0.185386,-1.876460,7.104693,1.175872,4.868663,19.479877
256,51.140407,3.626042,-0.034231,-0.136620,-1.811356,7.374253,1.815527,4.016016,19.479877
