,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
62,12.382788,4.686329,0.184886,-0.285617,-4.070898,-7.224233,3.476355,-7.315432,15.672363
63,12.582510,4.500132,0.119783,-0.331211,-3.908662,-7.565632,4.216376,-6.403845,15.672363
64,12.782233,4.312976,0.045022,-0.371998,-3.701270,-7.880620,4.943623,-5.485977,15.672363
65,12.981955,4.130073,-0.036713,-0.402142,-3.448331,-8.161308,5.715204,-4.589708,15.672363
66,13.181677,3.958926,-0.120397,-0.415812,-3.151938,-8.399333,6.586539,-3.694309,15.672363
67,13.381400,3.807277,-0.199771,-0.408737,-2.817273,-8.587042,7.567069,-2.728729,15.672363
68,13.581122,3.680142,-0.269482,-0.380080,-2.452132,-8.718714,8.576854,-1.601574,15.672363
69,13.780845,3.578338,-0.326818,-0.333232,-2.065581,-8.790896,9.484497,-0.259162,15.672363
70,13.980567,3.499866,-0.371396,-0.272730,-1.666760,-8.801793,9.910820,0.597874,15.672363
71,14.180289,3.441498,-0.404005,-0.203747,-1.273244,-8.778054,9.764995,0.674034,15.672363
72,14.380012,3.399582,-0.426260,-0.135722,-0.895842,-8.752004,9.319510,0.494765,15.672363
73,14.579734,3.371796,-0.440113,-0.077344,-0.533497,-8.732767,8.854587,0.220288,15.672363
74,14.779456,3.357600,-0.447173,-0.030506,-0.182297,-8.724030,8.521894,0.057742,15.672363
75,14.979179,3.357219,-0.448733,0.005771,0.163505,-8.721687,8.433780,-0.050457,15.672363
76,15.178901,3.371149,-0.445858,0.034921,0.511568,-8.723769,8.659321,-0.200743,15.672363
77,15.378624,3.399432,-0.438905,0.066956,0.866904,-8.732007,9.237324,-0.483647,15.672363
78,15.578346,3.441314,-0.426889,0.112796,1.235017,-8.751281,9.968396,-0.685206,15.672363
79,15.778068,3.496318,-0.407819,0.176814,1.619224,-8.777690,10.452173,-0.518537,15.672363
80,15.977791,3.565566,-0.379085,0.255591,2.017290,-8.797438,10.145050,0.403544,15.672363
81,16.177513,3.652562,-0.337521,0.339082,2.415497,-8.781599,9.072736,1.601805,15.672363
82,16.377236,3.762940,-0.279596,0.412998,2.799548,-8.713794,7.747415,2.553303,15.672363
83,16.576958,3.902368,-0.203182,0.461564,3.161944,-8.594360,6.749857,3.113316,15.672363
84,16.776680,4.071540,-0.111333,0.474544,3.504521,-8.436349,5.981711,3.788521,15.672363
85,16.976403,4.262623,-0.013572,0.452994,3.816763,-8.238590,5.348782,4.669083,15.672363
86,17.176125,4.463343,0.079115,0.407724,4.088384,-8.001485,4.804217,5.609307,15.672363
87,17.375847,4.664630,0.160228,0.352084,4.318442,-7.732874,4.226851,6.530940,15.672363
88,17.575570,4.862640,0.228187,0.295438,4.508089,-7.439850,3.579799,7.376249,15.672363
89,17.775292,5.056273,0.283751,0.242132,4.659313,-7.128250,2.867925,8.115953,15.672363
90,17.975015,5.245448,0.328361,0.194239,4.774335,-6.802749,2.108044,8.733529,15.672363
91,18.174737,5.430479,0.363689,0.153147,4.855346,-6.467124,1.324434,9.242228,15.672363
92,18.374459,5.611389,0.391336,0.118945,4.904446,-6.124492,0.536751,9.676075,15.672363
93,18.574182,5.787617,0.412605,0.090323,4.923695,-5.777489,-0.245616,10.077536,15.672363
94,18.773904,5.958039,0.428336,0.064670,4.915186,-5.428378,-1.021411,10.450730,15.672363
95,18.973627,6.121744,0.438881,0.039898,4.881048,-5.079093,-1.782956,10.745042,15.672363
