s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
9.045212,-8.753153,-9.417828,0.128985,2.297467,-0.000000,-0.000000,-0.204374,0.000000,0.000000,-0.669520,0.669520,0.000000,0.000000,-0.204374
9.279788,-8.907646,-9.241311,0.129024,2.249526,-0.000000,-0.000000,-0.140537,0.000000,0.000000,-0.665180,0.665180,0.000000,0.000000,-0.140537
9.525163,-9.056864,-9.046521,0.128985,2.215042,-0.000000,-0.000000,-0.238432,0.000000,0.000000,-0.664213,0.664213,0.000000,0.000000,-0.238432
9.764062,-9.195353,-8.851859,0.128983,2.158081,-0.000000,-0.000000,-0.262641,0.000000,0.000000,-0.660771,0.660771,0.000000,0.000000,-0.262641
10.013740,-9.328719,-8.640784,0.129007,2.092505,-0.000000,-0.000000,-0.350476,0.000000,0.000000,-0.660146,0.660146,0.000000,0.000000,-0.350476
10.253626,-9.440710,-8.428645,0.129063,2.008431,-0.000000,-0.000000,-0.395183,0.000000,0.000000,-0.663578,0.663578,0.000000,0.000000,-0.395183
10.494122,-9.534896,-8.207358,0.129008,1.913391,-0.000000,-0.000000,-0.406066,0.000000,0.000000,-0.662484,0.662484,0.000000,0.000000,-0.406066
10.742354,-9.605731,-7.969448,0.128996,1.812592,-0.000000,-0.000000,-0.540457,0.000000,0.000000,-0.661208,0.661208,0.000000,0.000000,-0.540457
10.972184,-9.648435,-7.743620,0.128981,1.688379,-0.000000,-0.000000,-0.675083,0.000000,0.000000,-0.655842,0.655842,0.000000,0.000000,-0.675083
11.202575,-9.658385,-7.513444,0.128982,1.532846,-0.000000,-0.000000,-0.841979,0.000000,0.000000,-0.651267,0.651267,0.000000,0.000000,-0.841979
11.421901,-9.628315,-7.296190,0.129054,1.348178,-0.000000,-0.000000,-0.830802,0.000000,0.000000,-0.653696,0.653696,0.000000,0.000000,-0.830802
11.648897,-9.557657,-7.080471,0.129081,1.159590,-0.000000,-0.000000,-0.675762,0.000000,0.000000,-0.657220,0.657220,0.000000,0.000000,-0.675762
11.888748,-9.442981,-6.869810,0.129021,0.997508,-0.000000,-0.000000,-0.638360,0.000000,0.000000,-0.659608,0.659608,0.000000,0.000000,-0.638360
12.129376,-9.292348,-6.682161,0.128992,0.843900,-0.000000,-0.000000,-0.513013,0.000000,0.000000,-0.656231,0.656231,0.000000,0.000000,-0.513013
12.383079,-9.106324,-6.509650,0.129023,0.713747,-0.000000,-0.000000,-0.497507,0.000000,0.000000,-0.657643,0.657643,0.000000,0.000000,-0.497507
12.641242,-8.898198,-6.356903,0.128982,0.585309,-0.000000,-0.000000,-0.299484,0.000000,0.000000,-0.657344,0.657344,0.000000,0.000000,-0.299484
12.902415,-8.676713,-6.218500,0.128988,0.507092,-0.000000,-0.000000,-0.358657,0.000000,0.000000,-0.659310,0.659310,0.000000,0.000000,-0.358657
13.161690,-8.447268,-6.097757,0.129018,0.414101,-0.000000,-0.000000,-0.094081,0.000000,0.000000,-0.659823,0.659823,0.000000,0.000000,-0.094081
13.415753,-8.215916,-5.992761,0.128997,0.390199,-0.000000,-0.000000,-0.210538,0.000000,0.000000,-0.661838,0.661838,0.000000,0.000000,-0.210538
13.653682,-7.994131,-5.906611,0.128995,0.340106,-0.000000,-0.000000,-0.006433,0.000000,0.000000,-0.666221,0.666221,0.000000,0.000000,-0.006433
13.886249,-7.775370,-5.827679,0.129114,0.338610,-0.000000,-0.000000,-0.253832,0.000000,0.000000,-0.670655,0.670655,0.000000,0.000000,-0.253832
14.127576,-7.545562,-5.754007,0.128992,0.277353,-0.000000,-0.000000,-0.113781,0.000000,0.000000,-0.675797,0.675797,0.000000,0.000000,-0.113781
14.387773,-7.293691,-5.688712,0.129036,0.247748,-0.000000,-0.000000,-0.154317,0.000000,0.000000,-0.677540,0.677540,0.000000,0.000000,-0.154317
14.642285,-7.046439,-5.628361,0.128982,0.208472,-0.000000,-0.000000,-0.062272,0.000000,0.000000,-0.677004,0.677004,0.000000,0.000000,-0.062272
14.896483,-6.796712,-5.580889,0.128989,0.192643,-0.000000,-0.000000,-0.180618,0.000000,0.000000,-0.676039,0.676039,0.000000,0.000000,-0.180618
15.163522,-6.533399,-5.536431,0.128988,0.144411,-0.000000,-0.000000,-0.173204,0.000000,0.000000,-0.674998,0.674998,0.000000,0.000000,-0.173204
15.428746,-6.270159,-5.504059,0.129031,0.098473,-0.000000,-0.000000,-0.192267,0.000000,0.000000,-0.675754,0.675754,0.000000,0.000000,-0.192267
15.690934,-6.008645,-5.485274,0.129006,0.048063,-0.000000,-0.000000,-0.059725,0.000000,0.000000,-0.675624,0.675624,0.000000,0.000000,-0.059725
15.943763,-5.756021,-5.475083,0.129007,0.032963,-0.000000,-0.000000,-0.040195,0.000000,0.000000,-0.672184,0.672184,0.000000,0.000000,-0.040195
16.198769,-5.501126,-5.467562,0.128984,0.022713,-0.000000,-0.000000,0.028358,0.000000,0.000000,-0.669990,0.669990,0.000000,0.000000,0.028358
16.447356,-5.252749,-5.457368,0.128993,0.029762,-0.000000,-0.000000,-0.044031,0.000000,0.000000,-0.665054,0.665054,0.000000,0.000000,-0.044031
16.694857,-5.005434,-5.447754,0.128987,0.018864,-0.000000,-0.000000,0.015996,0.000000,0.000000,-0.662583,0.662583,0.000000,0.000000,0.015996
16.941924,-4.758477,-5.440416,0.129065,0.022816,-0.000000,-0.000000,0.000636,0.000000,0.000000,-0.659383,0.659383,0.000000,0.000000,0.000636
17.189436,-4.511089,-5.432554,0.128988,0.022974,-0.000000,-0.000000,0.045487,0.000000,0.000000,-0.659150,0.659150,0.000000,0.000000,0.045487
17.436272,-4.264439,-5.422986,0.129004,0.034202,-0.000000,-0.000000,0.010022,0.000000,0.000000,-0.657902,0.657902,0.000000,0.000000,0.010022
17.684865,-4.016074,-5.412324,0.128993,0.036693,-0.000000,-0.000000,0.020669,0.000000,0.000000,-0.656403,0.656403,0.000000,0.000000,0.020669
17.935538,-3.765623,-5.401781,0.128980,0.041874,-0.000000,-0.000000,0.018102,0.000000,0.000000,-0.654772,0.654772,0.000000,0.000000,0.018102
18.185570,-3.515783,-5.391976,0.129001,0.046400,-0.000000,-0.000000,0.001051,0.000000,0.000000,-0.655361,0.655361,0.000000,0.000000,0.001051
18.455478,-3.246067,-5.381818,0.128989,0.046684,-0.000000,-0.000000,0.017669,0.000000,0.000000,-0.654126,0.654126,0.000000,0.000000,0.017669
18.717929,-2.983727,-5.374186,0.128982,0.051321,-0.000000,-0.000000,-0.035688,0.000000,0.000000,-0.653448,0.653448,0.000000,0.000000,-0.035688
18.977621,-2.724101,-5.368300,0.129074,0.042053,-0.000000,-0.000000,-0.125142,0.000000,0.000000,-0.647417,0.647417,0.000000,0.000000,-0.125142
19.228578,-2.473187,-5.363682,0.128989,0.010648,-0.000000,-0.000000,-0.053347,0.000000,0.000000,-0.642753,0.642753,0.000000,0.000000,-0.053347
19.467269,-2.234596,-5.356781,0.129007,-0.002085,-0.000000,-0.000000,-0.002749,0.000000,0.000000,-0.638772,0.638772,0.000000,0.000000,-0.002749
19.714144,-1.987871,-5.348168,0.128992,-0.002764,-0.000000,-0.000000,0.069446,0.000000,0.000000,-0.638241,0.638241,0.000000,0.000000,0.069446
19.950026,-1.752137,-5.339799,0.128985,0.013617,-0.000000,-0.000000,0.010545,0.000000,0.000000,-0.637369,0.637369,0.000000,0.000000,0.010545
20.205303,-1.497016,-5.330908,0.128989,0.016309,-0.000000,-0.000000,0.040016,0.000000,0.000000,-0.635593,0.635593,0.000000,0.000000,0.040016
20.452315,-1.250195,-5.321174,0.129004,0.026194,-0.000000,-0.000000,0.083939,0.000000,0.000000,-0.633816,0.633816,0.000000,0.000000,0.083939
20.706015,-0.996648,-5.312366,0.129041,0.047489,-0.000000,-0.000000,-0.043499,0.000000,0.000000,-0.632786,0.632786,0.000000,0.000000,-0.043499
20.952909,-0.749978,-5.301843,0.129000,0.036749,-0.000000,-0.000000,0.073638,0.000000,0.000000,-0.631432,0.631432,0.000000,0.000000,0.073638
21.199026,-0.503958,-5.294948,0.129001,0.054873,-0.000000,-0.000000,0.253135,0.000000,0.000000,-0.631074,0.631074,0.000000,0.000000,0.253135
21.429116,-0.274574,-5.276940,0.128985,0.113117,-0.000000,-0.000000,0.126538,0.000000,0.000000,-0.635451,0.635451,0.000000,0.000000,0.126538
21.667691,-0.037427,-5.250882,0.129025,0.143305,-0.000000,-0.000000,-0.057526,0.000000,0.000000,-0.646201,0.646201,0.000000,0.000000,-0.057526
21.926915,0.219436,-5.215968,0.129024,0.128393,-0.000000,-0.000000,-0.258883,0.000000,0.000000,-0.661770,0.661770,0.000000,0.000000,-0.258883
22.192821,0.483851,-5.187845,0.128982,0.059555,-0.000000,-0.000000,-0.091917,0.000000,0.000000,-0.676460,0.676460,0.000000,0.000000,-0.091917
22.454800,0.745353,-5.172059,0.128989,0.035474,-0.000000,-0.000000,-0.136023,0.000000,0.000000,-0.689883,0.689883,0.000000,0.000000,-0.136023
22.699147,0.989590,-5.164690,0.129002,0.002237,-0.000000,-0.000000,-0.006301,0.000000,0.000000,-0.696572,0.696572,0.000000,0.000000,-0.006301
22.953531,1.243965,-5.166793,0.128993,0.000635,-0.000000,-0.000000,-0.116907,0.000000,0.000000,-0.696606,0.696606,0.000000,0.000000,-0.116907
23.211627,1.501921,-5.175277,0.128980,-0.029539,-0.000000,-0.000000,0.019039,0.000000,0.000000,-0.698170,0.698170,0.000000,0.000000,0.019039
23.468015,1.757947,-5.188896,0.128997,-0.024657,-0.000000,-0.000000,-0.110457,0.000000,0.000000,-0.698384,0.698384,0.000000,0.000000,-0.110457
23.718735,2.008231,-5.203677,0.128996,-0.052351,-0.000000,-0.000000,-0.001419,0.000000,0.000000,-0.703039,0.703039,0.000000,0.000000,-0.001419
23.972478,2.261665,-5.216200,0.128989,-0.052711,-0.000000,-0.000000,-0.040429,0.000000,0.000000,-0.706298,0.706298,0.000000,0.000000,-0.040429
24.226250,2.515243,-5.226126,0.128982,-0.062971,-0.000000,-0.000000,0.007041,0.000000,0.000000,-0.706952,0.706952,0.000000,0.000000,0.007041
24.481450,2.770297,-5.234757,0.128992,-0.061174,-0.000000,-0.000000,0.059149,0.000000,0.000000,-0.705305,0.705305,0.000000,0.000000,0.059149
24.728300,3.016917,-5.245389,0.128988,-0.046573,-0.000000,-0.000000,0.054412,0.000000,0.000000,-0.701377,0.701377,0.000000,0.000000,0.054412
24.985193,3.273590,-5.256034,0.129029,-0.032595,-0.000000,-0.000000,0.094163,0.000000,0.000000,-0.700356,0.700356,0.000000,0.000000,0.094163
25.243845,3.532218,-5.259502,0.128995,-0.008240,-0.000000,-0.000000,0.002758,0.000000,0.000000,-0.698169,0.698169,0.000000,0.000000,0.002758
25.492968,3.781332,-5.257394,0.129013,-0.007552,-0.000000,-0.000000,0.138455,0.000000,0.000000,-0.692701,0.692701,0.000000,0.000000,0.138455
25.714320,4.002638,-5.252867,0.128992,0.023095,-0.000000,-0.000000,0.085903,0.000000,0.000000,-0.683027,0.683027,0.000000,0.000000,0.085903
25.958357,4.246423,-5.241771,0.129017,0.044059,-0.000000,-0.000000,0.230467,0.000000,0.000000,-0.672982,0.672982,0.000000,0.000000,0.230467
26.212051,4.498854,-5.216487,0.128986,0.102527,-0.000000,-0.000000,0.186144,0.000000,0.000000,-0.662345,0.662345,0.000000,0.000000,0.186144
26.463094,4.746779,-5.177044,0.128997,0.149257,-0.000000,-0.000000,0.316122,0.000000,0.000000,-0.651990,0.651990,0.000000,0.000000,0.316122
26.714294,4.990445,-5.115987,0.129001,0.228666,-0.000000,-0.000000,0.432621,0.000000,0.000000,-0.638743,0.638743,0.000000,0.000000,0.432621
26.963115,5.226644,-5.037743,0.128998,0.336312,-0.000000,-0.000000,0.468383,0.000000,0.000000,-0.617714,0.617714,0.000000,0.000000,0.468383
27.225133,5.466970,-4.933352,0.129049,0.459037,-0.000000,-0.000000,0.620949,0.000000,0.000000,-0.593416,0.593416,0.000000,0.000000,0.620949
27.466294,5.671124,-4.804979,0.129068,0.608785,-0.000000,-0.000000,0.673433,0.000000,0.000000,-0.562073,0.562073,0.000000,0.000000,0.673433
27.705176,5.847807,-4.644207,0.128991,0.769656,-0.000000,-0.000000,0.830447,0.000000,0.000000,-0.530690,0.530690,0.000000,0.000000,0.830447
27.949810,5.995528,-4.449210,0.129090,0.972811,-0.000000,-0.000000,0.944005,0.000000,0.000000,-0.499776,0.499776,0.000000,0.000000,0.944005
28.190778,6.097143,-4.230715,0.129001,1.200286,-0.000000,-0.000000,0.955791,0.000000,0.000000,-0.473593,0.473593,0.000000,0.000000,0.955791
28.420882,6.154022,-4.007752,0.129035,1.420218,-0.000000,-0.000000,0.770899,0.000000,0.000000,-0.459812,0.459812,0.000000,0.000000,0.770899
28.642244,6.166802,-3.786759,0.128980,1.590865,-0.000000,-0.000000,0.588228,0.000000,0.000000,-0.460813,0.460813,0.000000,0.000000,0.588228
28.862679,6.149123,-3.567034,0.129023,1.720531,-0.000000,-0.000000,0.506810,0.000000,0.000000,-0.466958,0.466958,0.000000,0.000000,0.506810
