v_x,v_y,omega,delta
2.9415742853899847,-0.05456822251004903,1.337279241860003,0.26446028927959564,-2.094634596266116
2.9020866808823995,-0.053172665699639604,1.3561725380562297,0.27716123706522783,-2.06939510036732
2.8628197434884077,-0.0552940840419586,1.3683248420862506,0.28914253715053406,-2.03212566963139
2.8241177023867077,-0.06012116295970926,1.3742219175025978,0.3002716476801056,-1.9829155591198429
2.7862844427268154,-0.06688302414091418,1.37462593914039,0.3104545779796282,-1.9228591501806418
2.7495802668213023,-0.0748689609916271,1.3705696382801176,0.31964600013067584,-1.853862789851404
2.714223028049063,-0.08343237932643938,1.3633166835295556,0.3278471007200934,-1.7783721891366289
2.6803917007716933,-0.09198566410730794,1.3542879853936145,0.33508680866502255,-1.6990888707769758
2.6482314078761213,-0.09999404664534739,1.3449576810569501,0.34139565531509336,-1.6187303725351188
2.6178588944931502,-0.10697597247856264,1.3367296244945364,0.34678805981067495,-1.5398497495131693
2.5893663856846714,-0.11251369142718223,1.3308151398908556,0.3512618912264293,-1.4646953876366513
2.562821791080356,-0.1162722698495143,1.3281351391800935,0.35481307240969245,-1.3950798142905887
2.5382648879087983,-0.11802161703280448,1.3292606397847941,0.35745660281518854,-1.33222669698383
2.515701059227284,-0.11765510616437799,1.3343963198277518,0.3592452990038354,-1.2766108502386504
2.4950954505402123,-0.11519869543146402,1.343406857113626,0.3602811093626669,-1.2278832750078075
2.476370157554497,-0.11080665447426402,1.3558774888802756,0.36071621477092597,-1.1849466977325191
2.4594053678027157,-0.1047435663943713,1.3711913880104871,0.3607416132355903,-1.1461282767020613
2.4440445011312706,-0.09735455997630438,1.388609989148141,0.3605642516279435,-1.1093634206619274
2.4301036088548766,-0.08902687863726655,1.407353386075735,0.3603803044718633,-1.0723732828839123
2.41738439830953,-0.08014775542697403,1.426680035234035,0.3603551671472149,-1.0328717911223517
2.4056891283209865,-0.07106494153078668,1.4459587163615495,0.3606158808698265,-0.9888231202051789
2.3948362230434417,-0.062055524368401366,1.464721768776414,0.3612531097631271,-0.9387010462233188
2.384675910231121,-0.05330705818034123,1.4826889277517823,0.3623244051948076,-0.8816596142595688
2.3751043293341256,-0.04491350745731679,1.4997560862973598,0.36385193922414893,-0.8175772911514869
2.3660744065925794,-0.036886270610825805,1.5159551249975385,0.3658155904620095,-0.7470095617001749
2.3576023857897956,-0.02917778082339173,1.531400154312481,0.3681495195938093,-0.6710833694268366
2.349768676777347,-0.021713076228773054,1.5462319064188454,0.3707490649842494,-0.5913335132216813
2.342711685281207,-0.014423417789018428,1.5605644109139638,0.3734871688258956,-0.5094879944939981
2.3366147911992012,-0.007275777836922154,1.5744393137145996,0.3762343468152848,-0.4272366623418012
2.331688468083333,-0.0002935521965812815,1.5877979206950865,0.3788756220436501,-0.34602578331278505
2.328150426658451,0.006433938496208547,1.600478743648183,0.3813195507351826,-0.2669192490291503
2.3262066114495603,0.012754372338716763,1.612242453530989,0.3834978786833106,-0.19056498388322765
2.3260351498338245,0.018467867049647008,1.6228211397032481,0.38535797837819125,-0.11728029693377942
2.327774388783269,0.023352414514970637,1.6319799121321363,0.3868520071752952,-0.04722174545190328
2.3315152867503444,0.027194619972298495,1.6395702646974806,0.3879272097445695,0.019430598473497814
2.337297726014472,0.029822191636824535,1.6455586863207556,0.3885212781033735,0.082345556790612
2.3451103126609176,0.031136738729968833,1.6500275192050802,0.388563930312856,0.14100665504398818
2.3548937871366022,0.031144080292589943,1.6531521379165517,0.3879827280861168,0.1947686863356343
2.366547861807594,0.029975372365756675,1.6551568863732151,0.38671189369115955,0.24299198252528184
2.379940344851852,0.027890686384080432,1.6562553629749188,0.3847051945373825,0.2852316485330494
2.3949173845376635,0.025259082716163755,1.6565905314822433,0.38195164249535274,0.3214278821710224
2.4113138527732927,0.02251403519791928,1.6561916305930053,0.3784883450992835,0.3520263201519038
2.4289621373599597,0.020089074402076496,1.6549567072371971,0.3744050917569806,0.3779738825514397
2.447697661321101,0.018344845814941974,1.652664720226894,0.3698389499417529,0.40058815423604266
2.4673612348159835,0.01750213224871547,1.6490161653524706,0.3649598779317422,0.42136723654268243
2.487799771430659,0.01759354030404675,1.643690840850268,0.35995043525339154,0.441824314847588
2.508866870408722,0.018442211637305084,1.6364098090097163,0.35498417663846016,0.4633726840279651
2.5304239908553536,0.019671447880461018,1.6269965798726758,0.350205908630865,0.4872267936720901
2.5523420439697313,0.020743360628545593,1.6154308219527984,0.3457150878575394,0.5143001129784349
2.574503356058268,0.021019421528183063,1.6018819265885513,0.34155584997744604,0.545123374022363
2.5968051429557795,0.019834496293150594,1.586716865148519,0.33772008404600984,0.5797916462753663
2.6191654384414353,0.01657563271257484,1.5704829634007518,0.3341666231462398,0.6179347888007765
2.641530164026266,0.010755103715498121,1.5538617915504376,0.33085147427464406,0.6587233298999353
2.6638783695573376,0.0020677383327455667,1.5375959117138316,0.327758830124139,0.7008893339327802
2.686223377289285,-0.009573886510255675,1.5224063971507145,0.32492325143621975,0.742731172620905
2.7086097579794,-0.024029081563368693,1.5089230348453597,0.32243665849700176,0.7821594308877045
2.731107668962766,-0.04094297355074286,1.4976364719114865,0.3204378060251875,0.8168852921698646
2.753805659997966,-0.05978272400753251,1.4888642832876657,0.3190866225135595,0.8447824181744547
2.776801787579763,-0.07989363845776551,1.4827186828264598,0.31852859855541266,0.8643602486282966
2.800192700362117,-0.10056965496863296,1.479078388798517,0.318854299544209,0.8752144934367804
2.8240608620846923,-0.12112921310483943,1.4775762869032125,0.32005930294392193,0.8782897128116952
2.8484604633221546,-0.14098775763241947,1.4776068197637415,0.32201140767503034,0.8758233791694495
2.8734033472772658,-0.15971792861842712,1.4783553445201605,0.3244328830771171,0.8709302526344516
2.898847225958185,-0.17708616342637684,1.4788581396027636,0.326906074567992,0.8669209166746853
2.9246883424470598,-0.1930567524975997,1.4780984678782383,0.3289112231708524,0.8665725962294256
2.950759424092568,-0.20776325570451765,1.4751297342615708,0.3299019433959169,0.8715984535782301
2.976832984628798,-0.2214564025649502,1.4691975657096927,0.3294097732035266,0.8824791979280058
3.0026305993876297,-0.23444153250640917,1.4598217969595801,0.3271472723191005,0.8986613141335837
3.0278386954973175,-0.247016966483636,1.4468093877836292,0.3230684128494383,0.9189806424155226
3.052129461950823,-0.25942087868748953,1.4301927165893642,0.3173588359751466,0.9421451775048236
3.0751839355074027,-0.27179060235936287,1.4101144169284958,0.3103580496383101,0.9671683170053753
3.096715249372145,-0.2841356530060616,1.3867026475466029,0.3024440890627793,0.9936844978878998
3.11649228329973,-0.2963250476153596,1.3599855796279066,0.29392348043488364,1.022089365934748
3.134364522450431,-0.30808998128167175,1.3298762263726913,0.28495984551030096,1.053445697768691
3.150286359844047,-0.319042626909344,1.2962296913068139,0.2755561920502929,1.0891293661357524
3.164335379872136,-0.3287109936235393,1.2589498362721045,0.26559187904456993,1.1302831343853093
3.1767180194290767,-0.33658936368713077,1.218110397714532,0.25490132687978884,1.177246311360625
3.1877591505894927,-0.34220194048032754,1.174057101332958,0.24336491836917112,1.2291791755022548
3.1978775175034446,-0.34517293690262,1.127465388932037,0.2309771931001061,1.2840413082726052
3.2075527557685817,-0.3452927901751216,1.0793340631122768,0.21787260296323763,1.3389067520886497
3.2172900997723115,-0.342569996599593,1.030900848020425,0.2043095139975273,1.3904730883256302
3.2275871175109687,-0.3372594454500813,0.9834798469583902,0.1906218912327017,1.4356557568540709
3.238904964522732,-0.3298588828908504,0.9382436456934576,0.17715034494421544,1.4722085721595637
3.2516452153256545,-0.3210668654885873,0.8959979864911014,0.16416992090960494,1.499242413017516
3.266132076699299,-0.31170238050763976,0.8570090838879714,0.15183593823220057,1.5174433797929958
3.282599403880351,-0.30259705163876505,0.8209318344830678,0.14016345716461312,1.5288844485485198
3.301182912848853,-0.2944789146769146,0.7868600831273114,0.1290441601439736,1.5365196336092135
3.3219193583612903,-0.28786915251227235,0.7534892795697162,0.11829283737214338,1.543562184944477
3.3447546925746376,-0.28301110828907444,0.7193543521188971,0.10770683699701945,1.5529375307720463
3.369561716742101,-0.2798449988392546,0.6830893726954002,0.09711924069210497,1.5669425730168551
3.396165458413679,-0.27803252532002476,0.6436542319447833,0.08643251804721475,1.5871475018789982
3.424372738410543,-0.27702515015814233,0.600486128079515,0.07562990047482823,1.6144676463310108
3.4540016112417753,-0.27616175289273187,0.553554951110532,0.06476943619206275,1.6493005186695209
3.4849068288231946,-0.2747778158894611,0.5033219445261775,0.053967508978481876,1.6916691910928348
3.5169991392889264,-0.27230792753642324,0.4506180925246661,0.043377207788673,1.74137077641147
3.5502580181738894,-0.2683648226203969,0.39647842817196377,0.033165667926039456,1.7981533791039561
3.584738096809318,-0.26278273121364265,0.3419820586483396,0.023493830195249067,1.8619052025841971
3.6205690333832248,-0.2556210902868376,0.28813595317944435,0.01450151004233758,1.932781690084323
3.6579480023641597,-0.24713376736155496,0.23581023385683797,0.006299662893581829,2.0111992860273413
3.6971243826032825,-0.23771523618750273,0.18571146379719447,-0.0010304621100919672,2.097660943993461
3.738377278873738,-0.22783671523246454,0.1383793894452945,-0.007433890187249851,2.192412791194167
3.781987225237922,-0.21798244576592815,0.09420249501639574,-0.01287737496353752,2.295011247898348
3.8282038216379353,-0.20859212400363825,0.05345447352357173,-0.017345739459171797,2.403974721720432
3.877212060894464,-0.20001348423119822,0.016349003648256012,-0.02083961762002397,2.516676930519853
3.929101592797306,-0.19246924590665798,-0.016899737579074346,-0.023374482685557377,2.629522010974072
3.983843764792465,-0.18604231520486236,-0.04602839518907508,-0.02498093824191692,2.7383593608636243
4.041280500008278,-0.18068064952742033,-0.07070441794779893,-0.025706078248597625,2.8390562390661436
4.1011277288727115,-0.17621934685441903,-0.090544352399886,-0.025615325827291195,2.9280743885134872
4.162994269184237,-0.17241393535576519,-0.10516604062621732,-0.02479411631797999,3.002864631990249
4.226414025242954,-0.16897736054887563,-0.11425986059451074,-0.023348953681147568,3.0619955021793115
4.290885435005455,-0.16561485468413145,-0.11766656231415623,-0.02140758063252615,3.1050545051211267
4.355908758690961,-0.16205443037512463,-0.1154586189993116,-0.019118187422948126,3.1323612806032903
4.421011591321285,-0.15807355390766248,-0.10802610279834633,-0.01664730385232793,3.144484848102565
4.485758559128525,-0.1535230022623679,-0.09616211459801446,-0.014175624976212534,3.141603080949825
4.549748789388811,-0.14834741667296664,-0.08113247496791232,-0.011891457735888244,3.1228503024243652
4.6126051525906595,-0.14260067670241838,-0.06470909037477585,-0.00998249852301179,3.0858323567234245
4.673954377825557,-0.1364541235715023,-0.04914884016127147,-0.008627270775031903,3.026439128445007
4.733398528468559,-0.13019535833144133,-0.037104903251290726,-0.007987304201029716,2.9390603125963137
4.79048541517099,-0.12421356139633674,-0.031463522402925694,-0.008200224281519244,2.8172937386654358
4.844688449695213,-0.11896640832918218,-0.035111767018264475,-0.009373149727742029,2.655096661599493
4.895403284557012,-0.11492687213313496,-0.050660024371576004,-0.011575842348765998,2.448118113620425
4.941963315991411,-0.11251469211317192,-0.08015611864747973,-0.014833735397526252,2.1948705166450933
4.983671440043765,-0.11202329991212717,-0.12483070213289826,-0.019121700220303905,1.8974868889486896
5.019842715244213,-0.1135557317164778,-0.18490806602725873,-0.024359658655973827,1.561922959268767
5.049851660226381,-0.11698185243757456,-0.25950614135897176,-0.030410915700839748,1.1975317122795215
5.073177714572597,-0.12192542401791652,-0.34664101944031345,-0.037084294276174705,0.8160118519198046
5.089442702307809,-0.12778513453865872,-0.443347171809839,-0.044141965838166916,0.4298768345622571
5.0984352538902975,-0.1337884370502887,-0.5459146589259721,-0.051314748647395374,0.050792427945013575
5.10011888142505,-0.13907023041082037,-0.6502235021982897,-0.05832481529378634,-0.3117696115710802
5.094622213389147,-0.1427624401463144,-0.7521311242479364,-0.06491307606841397,-0.6512576806195092
5.082211386978249,-0.1440781282189636,-0.8478505918158149,-0.0708657355122293,-0.9641180328011743
5.063246391754489,-0.14237527646389006,-0.9342564350012771,-0.07603285858054203,-1.2493881688759807
5.038126546989807,-0.13719096871008393,-1.0090793348376836,-0.08033327523200545,-1.5080243643804034
5.007234483522002,-0.12824541845132448,-1.0709839679799664,-0.08374519385363237,-1.7421484086435806
4.970889896849404,-0.11542377795896858,-1.119541151088369,-0.08628787790798498,-1.9543376815940585
4.929323008469805,-0.09874850651649349,-1.1551102368372774,-0.08800252657216218,-2.147031752180727
4.8826748529334685,-0.07835436305931463,-1.178653717272763,-0.08893823169726073,-2.3220659091793285
4.831027096028773,-0.05447222153699188,-1.1915094239632678,-0.08914415436287947,-2.480310540040664
4.774457031347423,-0.027420893419303483,-1.1951467096474053,-0.0886654925367106,-2.6214755776058003
4.713105969038653,0.0023977381741404347,-1.190938871406882,-0.08754007827882257,-2.7442154660288978
4.64724524979175,0.03450588375118652,-1.1799860612629465,-0.08579444136820365,-2.846572284971247
4.577324943128625,0.06836487573456917,-1.163010418348352,-0.08344060288041029,-2.926609040807811
4.503994998581636,0.10340176151641892,-1.1403265902650992,-0.08047525538178397,-2.983019705328928
4.4280953706570525,0.1390461680028852,-1.1118761316362138,-0.07688199838542281,-3.015571271182757
4.350617942488247,0.17477063744015633,-1.0773038027931436,-0.07263678005886354,-3.0253065867698026
4.2726474270944115,0.2101255524858482,-1.0360516594076723,-0.06771644847599896,-3.0144873883968026
4.195291109247144,0.24476109717029818,-0.9874585184933838,-0.06210921271175992,-2.9863247007418288
4.119608116741767,0.2784311036876224,-0.930869429981203,-0.055824268172299595,-2.9446008943172677
4.046547186405169,0.31097653623813204,-0.8657652473359815,-0.04889780166146223,-2.893289235705385
3.976898729475182,0.3422903704964554,-0.7919094896618252,-0.041394972786083326,-2.8362191992779744
3.911264138175195,0.3722704182934389,-0.7094900222971615,-0.03340990569454488,-2.7767751887078616
3.850042893448313,0.40077009570329536,-0.6192261878518325,-0.02506540466299536,-2.7176189182221187
3.79343575956209,0.42755696989293523,-0.5224239371641123,-0.016512355358121393,-2.660464954929493
3.741460421956305,0.452285827987469,-0.42097945156609173,-0.00792862303552772,-2.6059613046579266
3.693974842342925,0.47448977914590384,-0.31734043373799353,0.0004816826733070917,-2.553729419312354
3.6507037534097284,0.49359084231565176,-0.21443207696196614,0.008487850579820993,-2.5025939996962836
3.61126503069107,0.5089298548089134,-0.11555152956557306,0.015832072794826436,-2.4509669060724466
3.575194477619014,0.5198135751313772,-0.02423473107701493,0.022230739029519556,-2.3972756861549276
3.5419687541451377,0.5255743947349586,0.055899905988408174,0.027378320486307464,-2.3403374144988423
3.5110261881675777,0.525635373256818,0.12132416096063997,0.030953543853745415,-2.2796767502424853
3.4817849153005875,0.5195714050893798,0.16877706048375873,0.03262812455097769,-2.2158298554899893
3.4536581764612424,0.5071574856683484,0.1954316133880294,0.03207829661319221,-2.1506059568284424
3.426067107261723,0.48839791785402614,0.1990420199144933,0.02899753781841316,-2.0872134295432425
3.398451433096046,0.463535697683411,0.17807369859860164,0.023108124983410278,-2.030163406610105
3.370278892364541,0.43304717786670327,0.13182556596322995,0.014171848219013483,-1.9848871797717553
3.341055330021344,0.39762906966414946,0.060547007066926686,0.002004267784119795,-1.9570416665875174
3.310338274863843,0.3581803162980608,-0.03446884460973527,-0.013502897907143227,-1.9515725205065724
3.277756630229587,0.31577471968145354,-0.1508520243789761,-0.03235214843078493,-1.9716925352074983
3.2430379935625564,0.27161938389336837,-0.28521198944889947,-0.05440996035614571,-2.0179399460138954
3.206042351943879,0.22700029247341819,-0.4332800493858993,-0.07938239447666781,-2.087501932833006
3.1667951936625554,0.1832218535141902,-0.5901098982589392,-0.10679873517122683,-2.1740929340077986
3.125507647261563,0.14154535606869026,-0.7503164969740233,-0.1360049832346218,-2.2686401975418202
3.0825729151017343,0.10312541657497518,-0.9083578884525796,-0.16617590388543144,-2.3606711579817095
3.038537282180677,0.06894302997092946,-1.0588656365319855,-0.1963592384979848,-2.439908266903937
2.9940528048603787,0.03974138175197467,-1.1969988781655108,-0.2255553785236693,-2.497534573978568
2.949821970419867,0.01597741413063075,-1.3187683730080257,-0.2528130266865398,-2.526895306166383
2.906542797524494,-0.0021997046097902984,-1.4212789138175315,-0.2773089240376855,-2.523751830720665
2.8648594216961234,-0.014939568874526438,-1.5028606995562568,-0.2983924530719987,-2.4863097665080427
2.8253207126233284,-0.02265393482560532,-1.5630838186677187,-0.31559959260935005,-2.4151328154922402
2.7883479180152437,-0.02595958085467709,-1.6026713062518523,-0.32865195125450264,-2.3129785455547403
2.754211362763756,-0.02560972568031486,-1.6233401096401676,-0.33745101090461704,-2.1845817893926798
2.7230166042014474,-0.02242278315966284,-1.6275977306022569,-0.34206958234300205,-2.0363649106647843
2.6947022597516477,-0.017215714395099252,-1.6185127743104466,-0.3427426714983671,-1.8760031082638653
2.6690535027313436,-0.01074813021120874,-1.5994745102485124,-0.3398634336619253,-1.711786814271779
2.6457342244051367,-0.0036816343924992168,-1.5739578152062348,-0.3339866655353721,-1.5518219850598927
2.624335257777007,0.003444398473438748,-1.5453052895224868,-0.32582905847353905,-1.4032330501812182
2.6044288054310987,0.010222053776795692,-1.5165333579099145,-0.31624210304715933,-1.2715634417114219
2.5856165417383496,0.016370842391993434,-1.490172439049211,-0.30614026334806077,-1.1604662134423516
2.5675629729016545,0.02172261566773817,-1.4681538769496898,-0.2963967971767973,-1.071636001988214
2.550012420378718,0.02619953988562332,-1.4517516741153358,-0.2877437184360731,-1.004884879506975
2.5327926962759184,0.029790025831633926,-1.441581042875886,-0.28070590512003635,-0.9583171206607786
2.515810128261541,0.03252692923348771,-1.4376479412054946,-0.2755746115811406,-0.9286022962977706
2.4990401157744007,0.03447164324692906,-1.439436115000958,-0.272410068229886,-0.9113606576699886
2.482515859610303,0.03570583858871204,-1.446020417405015,-0.27106379113236045,-0.9016811606785454
2.4663165407891037,0.036329811108747084,-1.456200400265042,-0.2712177815916014,-0.8947248005415703
2.4505556815108576,0.03646455176153618,-1.4686441456196713,-0.2724389725752268,-0.8862693850077622
2.4353700869280277,0.036253248843342606,-1.4820276429215564,-0.2742435030804403,-0.87307612706543
2.4209095333962587,0.03585662012927543,-1.4951584484124094,-0.2761634477854241,-0.853052616371702
2.407327425398436,0.035437609335021714,-1.5070748158755478,-0.2778076145310793,-0.825230841091609
2.394772463724215,0.03513531260915678,-1.5171097691382605,-0.2789072052239062,-0.7896162487730495
2.3833812514077417,0.035033130986335925,-1.5249132997785149,-0.2793425756205414,-0.7469886670555941
2.3732721873091145,0.035130102620355125,-1.530434069366866,-0.27915485395988826,-0.698682019392685
2.3645408962682546,0.035325375998262715,-1.5338665193594163,-0.27854475251370703,-0.6463392224933621
2.357256504449544,0.035421185089060725,-1.5355738999586146,-0.2778535492135574,-0.5916977375965327
2.351457855296391,0.035141443562348496,-1.5360058497329299,-0.27752069456010386,-0.536475620946518
2.3471497613561705,0.03415880461701745,-1.5356316929444216,-0.2780231658432501,-0.48236223604294776
2.3443002601547756,0.0321257449715486,-1.5349022859546537,-0.279812946396583,-0.4310819802329445
2.342839798239314,0.028709276082417773,-1.5342404825596785,-0.2832677830459813,-0.3844826125588829
2.3426626692464643,0.0236291090876731,-1.5340499957175027,-0.2886584829672214,-0.34455279684616436
2.343630405086129,0.01669689493866039,-1.5347262623456066,-0.29612626946999093,-0.31328597017442983
2.345576727299709,0.007852318010902859,-1.5366528259172487,-0.30566338685224104,-0.2924209477363263
2.3483142638819503,-0.0028101224619130616,-1.5401762939086616,-0.3170962649188814,-0.28316894178307594
2.3516436249373425,-0.0150312449420541,-1.5455664763332657,-0.33007823556190435,-0.28600150028976334
2.3553650508383623,-0.028399348628353083,-1.5529738103031832,-0.3441051031813936,-0.3005174701748915
2.3592922807775367,-0.042383686173773194,-1.5623937087377993,-0.3585646751272696,-0.3253948454110493
2.3632675864240364,-0.05638388844056494,-1.5736451274095564,-0.3728145194171669,-0.35841798922046886
2.367175881327368,-0.06978756341421744,-1.5863689806718446,-0.38626222299709834,-0.3965437914421678
2.370955590185212,-0.08202697639576179,-1.6000488799150865,-0.3984218904398001,-0.435995656311783
2.3746051051525248,-0.09262696528713302,-1.6140538496367642,-0.40894100908246556,-0.4724594147210524
2.378184719714167,-0.10124009178439136,-1.6277013225986299,-0.41760751085199693,-0.5014883444166756
2.381814258117544,-0.10766803317417847,-1.6403354417175011,-0.42434417277493747,-0.5190880477801523
2.385667221968767,-0.11186879737118735,-1.65140808085521,-0.4291911916866048,-0.5222536857236919
2.389963079185849,-0.11394937673721148,-1.6605456289265232,-0.43227952630826155,-0.5092348074309916
2.394959113304002,-0.11414437333145563,-1.6675902548869443,-0.4338010162311452,-0.4795070513498882
2.4009419749224374,-0.1127826278762668,-1.6726107900647686,-0.4339801238566193,-0.4335691163038467
2.408217897463038,-0.11024588326904086,-1.6758790794219933,-0.4330492337890005,-0.3726710554390543
2.4171002417402994,-0.10692556318366131,-1.6778130369603013,-0.4312288599486441,-0.2985628146185443
2.42789323405385,-0.10318357443880871,-1.6788991088354808,-0.4287149726036262,-0.21335263341780086
2.4408711065293436,-0.09932023374065532,-1.6796105583574397,-0.42567462727436184,-0.11947969572672609
2.456253263280821,-0.0955508853181136,-1.6803341875873798,-0.42224812291199043,-0.019706916361151804
2.474178959603756,-0.09199408782690213,-1.6813168969576782,-0.4185537325066084,0.08296216242524224
2.4946871701731586,-0.0886741666076617,-1.6826389189134128,-0.4146908985505277,0.18549695368783228
2.517706687563777,-0.08553758826011748,-1.6842109059000496,-0.4107397929053161,0.2851323885183321
2.5430583813181333,-0.08247923133749088,-1.685790791656502,-0.4067585011074115,0.3795485362964029
2.5704678035671575,-0.07937256544732543,-1.687019204291271,-0.4027807876445792,0.4668462094706394
2.599584599191609,-0.07609692714948613,-1.687468667765524,-0.3988159898112601,0.5455032128468239
2.630006604766884,-0.0725567792855189,-1.6867006940171605,-0.3948508830978798,0.6144827027317223
2.6613078874205107,-0.06869046806877874,-1.6843259623717546,-0.3908534706546208,0.6733919146784254
2.693068849056063,-0.06446702138588611,-1.6800567635100823,-0.3867793081438416,0.7225130962690686
2.7249052920427985,-0.059871521930551175,-1.6737386622305772,-0.382580792491146,0.762681268205693
2.7564932997671105,-0.05488454724640135,-1.6653579826487537,-0.3782188828693641,0.7950797919478871
2.787586726934207,-0.049465132991099836,-1.655031245611371,-0.37367572968116164,0.8210119640032911
