s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
9.385908,0.782604,-2.507960,0.139777,0.019976,-0.000000,-0.000000,-0.023385,0.000000,0.000000,-0.860082,0.860082,0.000000,0.000000,-0.023385
9.643509,1.040195,-2.505635,0.139980,0.013952,-0.000000,-0.000000,-0.010410,0.000000,0.000000,-0.856743,0.856743,0.000000,0.000000,-0.010410
9.898348,1.295033,-2.506279,0.139816,0.011299,-0.000000,-0.000000,0.001401,0.000000,0.000000,-0.849716,0.849716,0.000000,0.000000,0.001401
10.151432,1.548115,-2.507427,0.139819,0.011654,-0.000000,-0.000000,0.068971,0.000000,0.000000,-0.840896,0.840896,0.000000,0.000000,0.068971
10.388537,1.785218,-2.506807,0.139272,0.028007,-0.000000,-0.000000,0.079638,0.000000,0.000000,-0.832926,0.832926,0.000000,0.000000,0.079638
10.607201,2.003805,-2.501005,0.138997,0.045421,-0.000000,-0.000000,0.124366,0.000000,0.000000,-0.831194,0.831194,0.000000,0.000000,0.124366
10.853347,2.249521,-2.486467,0.139111,0.076034,-0.000000,-0.000000,-0.061756,0.000000,0.000000,-0.834410,0.834410,0.000000,0.000000,-0.061756
11.061346,2.456746,-2.468541,0.138989,0.063188,-0.000000,-0.000000,0.053921,0.000000,0.000000,-0.837516,0.837516,0.000000,0.000000,0.053921
11.316693,2.711032,-2.445285,0.138993,0.076957,-0.000000,-0.000000,-0.111051,0.000000,0.000000,-0.846504,0.846504,0.000000,0.000000,-0.111051
11.567470,2.961085,-2.426242,0.139023,0.049108,-0.000000,-0.000000,0.051722,0.000000,0.000000,-0.858356,0.858356,0.000000,0.000000,0.051722
11.839649,3.232501,-2.405872,0.138989,0.063185,-0.000000,-0.000000,-0.066543,0.000000,0.000000,-0.868818,0.868818,0.000000,0.000000,-0.066543
12.090275,3.482445,-2.387427,0.139816,0.046508,-0.000000,-0.000000,0.048910,0.000000,0.000000,-0.875811,0.875811,0.000000,0.000000,0.048910
12.349411,3.741047,-2.370802,0.139326,0.059182,-0.000000,-0.000000,-0.124938,0.000000,0.000000,-0.880033,0.880033,0.000000,0.000000,-0.124938
12.628205,4.019745,-2.363514,0.139694,0.024350,-0.000000,-0.000000,-0.260067,0.000000,0.000000,-0.881127,0.881127,0.000000,0.000000,-0.260067
12.903024,4.294481,-2.370303,0.139503,-0.047121,-0.000000,-0.000000,-0.487995,0.000000,0.000000,-0.875493,0.875493,0.000000,0.000000,-0.487995
13.145283,4.535353,-2.396188,0.139725,-0.165342,-0.000000,-0.000000,-0.603942,0.000000,0.000000,-0.868629,0.868629,0.000000,0.000000,-0.603942
13.386258,4.770454,-2.449063,0.139109,-0.310877,-0.000000,-0.000000,-0.708585,0.000000,0.000000,-0.864497,0.864497,0.000000,0.000000,-0.708585
13.615226,4.983096,-2.533974,0.139242,-0.473120,-0.000000,-0.000000,-0.769260,0.000000,0.000000,-0.868467,0.868467,0.000000,0.000000,-0.769260
13.849485,5.184347,-2.653872,0.139041,-0.653327,-0.000000,-0.000000,-0.769611,0.000000,0.000000,-0.876176,0.876176,0.000000,0.000000,-0.769611
14.070131,5.352246,-2.797029,0.139106,-0.823138,-0.000000,-0.000000,-0.884381,0.000000,0.000000,-0.886381,0.886381,0.000000,0.000000,-0.884381
14.369550,5.508676,-3.052337,0.139291,-1.087939,-0.000000,-0.000000,-0.756776,0.000000,0.000000,-0.870033,0.870033,0.000000,0.000000,-0.756776
14.650517,5.612013,-3.313610,0.139515,-1.300568,-0.000000,-0.000000,-0.751288,0.000000,0.000000,-0.880366,0.880366,0.000000,0.000000,-0.751288
14.997286,5.667704,-3.655877,0.139021,-1.561091,-0.000000,-0.000000,-0.649256,0.000000,0.000000,-0.900644,0.900644,0.000000,0.000000,-0.649256
15.298734,5.635718,-3.955622,0.139902,-1.756808,-0.000000,-0.000000,-0.780316,0.000000,0.000000,-0.902720,0.902720,0.000000,0.000000,-0.780316
15.638246,5.535082,-4.279876,0.139899,-2.021735,-0.000000,-0.000000,-0.835883,0.000000,0.000000,-0.919329,0.919329,0.000000,0.000000,-0.835883
15.941946,5.366694,-4.532620,0.139464,-2.275593,-0.000000,-0.000000,-0.883492,0.000000,0.000000,-0.919592,0.919592,0.000000,0.000000,-0.883492
16.228277,5.146945,-4.716184,0.139256,-2.528564,-0.000000,-0.000000,-0.863390,0.000000,0.000000,-0.909789,0.909789,0.000000,0.000000,-0.863390
16.486189,4.919839,-4.838420,0.139058,-2.751242,-0.000000,-0.000000,-0.760577,0.000000,0.000000,-0.908247,0.908247,0.000000,0.000000,-0.760577
16.710824,4.706681,-4.909303,0.139078,-2.922095,-0.000000,-0.000000,-0.423358,0.000000,0.000000,-0.912442,0.912442,0.000000,0.000000,-0.423358
16.933691,4.487042,-4.947092,0.139016,-3.016447,-0.000000,-0.000000,-0.206618,0.000000,0.000000,-0.923651,0.923651,0.000000,0.000000,-0.206618
17.182279,4.239491,-4.969787,0.139017,-3.067810,-0.000000,-0.000000,-0.099175,0.000000,0.000000,-0.935321,0.935321,0.000000,0.000000,-0.099175
17.453800,3.968370,-4.984519,0.138990,-3.094738,-0.000000,-0.000000,-0.092591,0.000000,0.000000,-0.942628,0.942628,0.000000,0.000000,-0.092591
17.724274,3.698050,-4.993607,0.139824,-3.119781,-0.000000,-0.000000,-0.018762,0.000000,0.000000,-0.944840,0.944840,0.000000,0.000000,-0.018762
17.981429,3.440937,-4.998228,0.139391,-3.124606,-0.000000,-0.000000,-0.050989,0.000000,0.000000,-0.943496,0.943496,0.000000,0.000000,-0.050989
18.243508,3.178865,-5.000089,0.139761,-3.137969,-0.000000,-0.000000,-0.033441,0.000000,0.000000,-0.939286,0.939286,0.000000,0.000000,-0.033441
18.500586,2.921788,-4.999274,0.139793,3.136619,-0.000000,-0.000000,-0.053371,0.000000,0.000000,-0.932741,0.932741,0.000000,0.000000,-0.053371
18.759938,2.662443,-4.997459,0.139470,3.122777,-0.000000,-0.000000,0.020972,0.000000,0.000000,-0.925787,0.925787,0.000000,0.000000,0.020972
19.011825,2.410571,-4.994709,0.139028,3.128060,-0.000000,-0.000000,-0.016778,0.000000,0.000000,-0.917840,0.917840,0.000000,0.000000,-0.016778
19.272790,2.149628,-4.991298,0.138987,3.123681,-0.000000,-0.000000,-0.026835,0.000000,0.000000,-0.909063,0.909063,0.000000,0.000000,-0.026835
19.528978,1.893483,-4.986649,0.139006,3.116807,-0.000000,-0.000000,-0.023454,0.000000,0.000000,-0.899190,0.899190,0.000000,0.000000,-0.023454
19.787228,1.635265,-4.982630,0.139753,3.110750,-0.000000,-0.000000,0.072582,0.000000,0.000000,-0.889940,0.889940,0.000000,0.000000,0.072582
20.025599,1.396910,-4.979973,0.140012,3.128051,-0.000000,-0.000000,0.024310,0.000000,0.000000,-0.881131,0.881131,0.000000,0.000000,0.024310
20.270857,1.151658,-4.978196,0.139908,3.134013,-0.000000,-0.000000,0.066388,0.000000,0.000000,-0.874175,0.874175,0.000000,0.000000,0.066388
