,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
62,12.380587,4.748311,0.209848,-0.324826,-3.906675,-7.596102,3.354340,-6.953160,15.525149
63,12.580274,4.570132,0.134815,-0.380340,-3.750568,-7.919693,4.027279,-6.008408,15.525149
64,12.779961,4.389624,0.047831,-0.424664,-3.551458,-8.216751,4.728741,-5.135666,15.525149
65,12.979648,4.213696,-0.046137,-0.452364,-3.308931,-8.480149,5.524890,-4.336870,15.525149
66,13.179335,4.051108,-0.139886,-0.460011,-3.025303,-8.702788,6.446339,-3.550634,15.525149
67,13.379022,3.909073,-0.226646,-0.447631,-2.705779,-8.878781,7.474572,-2.691850,15.525149
68,13.578708,3.791135,-0.302021,-0.416742,-2.357576,-9.004181,8.551600,-1.687411,15.525149
69,13.778395,3.697388,-0.364117,-0.369529,-1.988669,-9.076974,9.249641,-1.196159,15.525149
70,13.978082,3.625623,-0.412704,-0.308001,-1.620863,-9.124539,9.757218,-0.913039,15.525149
71,14.177769,3.572516,-0.448408,-0.234784,-1.261292,-9.158186,9.890500,-0.753635,15.525149
72,14.377456,3.534201,-0.472876,-0.159098,-0.912660,-9.184751,9.668736,-0.239702,15.525149
73,14.577143,3.508045,-0.488265,-0.091814,-0.571972,-9.193197,9.185248,-0.178606,15.525149
74,14.776830,3.493427,-0.496144,-0.035456,-0.242116,-9.199611,8.803708,-0.084685,15.525149
75,14.976517,3.490474,-0.497582,0.011319,0.081376,-9.202723,8.608637,0.557370,15.525149
76,15.176204,3.499531,-0.493393,0.052410,0.403178,-9.181888,8.883409,0.429630,15.525149
77,15.375890,3.520595,-0.483725,0.098413,0.732656,-9.165953,9.333131,0.724829,15.525149
78,15.575577,3.553212,-0.467555,0.157648,1.070340,-9.139728,9.826012,0.674314,15.525149
79,15.775264,3.597714,-0.443097,0.229589,1.421334,-9.115641,10.057751,0.664714,15.525149
80,15.974951,3.655847,-0.408107,0.309817,1.785933,-9.091544,9.710254,1.086995,15.525149
81,16.174638,3.730966,-0.359659,0.391748,2.156015,-9.050116,8.864985,1.599674,15.525149
82,16.374325,3.828470,-0.294014,0.464752,2.525302,-8.983479,7.753466,2.074520,15.525149
83,16.574012,3.954880,-0.208127,0.513350,2.887450,-8.886583,6.647103,2.658840,15.525149
84,16.773699,4.112447,-0.104557,0.523085,3.229878,-8.749611,5.775516,3.443850,15.525149
85,16.973386,4.292819,0.004989,0.493607,3.537738,-8.566039,5.318276,4.223353,15.525149
86,17.173072,4.482510,0.107102,0.439615,3.812250,-8.348044,4.839298,5.170510,15.525149
87,17.372759,4.672906,0.195260,0.377806,4.046729,-8.097517,4.303865,6.083619,15.525149
88,17.572446,4.861086,0.268984,0.318169,4.242148,-7.821288,3.693347,6.924292,15.525149
89,17.772133,5.046018,0.329674,0.263194,4.400211,-7.524950,3.023617,7.686293,15.525149
90,17.971820,5.227101,0.378765,0.213108,4.522931,-7.212985,2.302688,8.341404,15.525149
91,18.171507,5.404499,0.417866,0.169099,4.612363,-6.889021,1.554196,8.901773,15.525149
92,18.371194,5.578113,0.448493,0.131133,4.670498,-6.556049,0.798560,9.405229,15.525149
93,18.570881,5.747209,0.471767,0.097711,4.699321,-6.216579,0.044600,9.887527,15.525149
94,18.770568,5.910643,0.488380,0.066461,4.700872,-5.872764,-0.705797,10.328019,15.525149
95,18.970254,6.067888,0.498676,0.036349,4.677203,-5.526419,-1.439385,10.638966,15.525149
96,19.169941,6.219809,0.503193,0.009551,4.630214,-5.179108,-2.143665,10.836954,15.525149
97,19.369628,6.366924,0.502826,-0.012406,4.561596,-4.832217,-2.830399,11.026115,15.525149
98,19.569315,6.508366,0.498391,-0.031402,4.472972,-4.486976,-3.517267,11.270804,15.525149
99,19.769002,6.642740,0.490187,-0.051207,4.366030,-4.144288,-4.193503,11.539529,15.525149
100,19.968689,6.769592,0.477896,-0.073690,4.242442,-3.804202,-4.818502,11.727531,15.525149
101,20.168376,6.889728,0.461118,-0.097076,4.103726,-3.466588,-5.392473,11.854041,15.525149
102,20.368063,7.003628,0.439817,-0.120233,3.951222,-3.131344,-5.933045,11.968314,15.525149
103,20.567750,7.111265,0.413985,-0.143710,3.786150,-2.798357,-6.427231,12.047876,15.525149
104,20.767436,7.212812,0.383519,-0.167288,3.609652,-2.467510,-6.863876,12.077945,15.525149
105,20.967123,7.308539,0.348365,-0.190021,3.422788,-2.138698,-7.220578,12.026729,15.525149
106,21.166810,7.398901,0.308661,-0.208798,3.226537,-1.811818,-7.502593,11.911788,15.525149
107,21.366497,7.484151,0.265361,-0.219215,3.021813,-1.486779,-7.777711,11.844748,15.525149
108,21.566184,7.563733,0.220402,-0.221026,2.809524,-1.163483,-8.074498,11.864885,15.525149
109,21.765871,7.636933,0.175530,-0.217331,2.590622,-0.841823,-8.377970,11.944873,15.525149
110,21.965558,7.703356,0.131745,-0.212064,2.366079,-0.521680,-8.661095,12.043477,15.525149
111,22.165245,7.762945,0.089027,-0.209027,2.136850,-0.202931,-8.889160,12.112275,15.525149
112,22.364932,7.815900,0.046750,-0.208278,1.903858,0.114541,-9.060925,12.150910,15.525149
113,22.564618,7.862390,0.004524,-0.208813,1.667992,0.430843,-9.181921,12.167732,15.525149
114,22.764305,7.902521,-0.037974,-0.210601,1.430112,0.746077,-9.256153,12.168506,15.525149
115,22.963992,7.936368,-0.080936,-0.212506,1.191065,1.060337,-9.299790,12.174572,15.525149
116,23.163679,7.963946,-0.124126,-0.212143,0.951686,1.373715,-9.337162,12.217519,15.525149
117,23.363366,7.985239,-0.166639,-0.206515,0.712798,1.686296,-9.362138,12.289040,15.525149
118,23.563053,8.000313,-0.207221,-0.195706,0.475208,1.998164,-9.323033,12.320994,15.525149
119,23.762740,8.009342,-0.245353,-0.184017,0.239705,2.309396,-9.207873,12.296560,15.525149
120,23.962427,8.012460,-0.281381,-0.174236,0.007078,2.620056,-9.059959,12.272282,15.525149
121,24.162114,8.009745,-0.315577,-0.165053,-0.221885,2.930201,-8.886681,12.257745,15.525149
122,24.361800,8.001304,-0.347841,-0.155271,-0.446399,3.239881,-8.678108,12.238896,15.525149
123,24.561487,7.987253,-0.378046,-0.144696,-0.665681,3.549138,-8.426205,12.203430,15.525149
124,24.761174,7.967706,-0.406053,-0.133652,-0.878946,3.858004,-8.132797,12.152418,15.525149
125,24.960861,7.942773,-0.431844,-0.122324,-1.085402,4.166501,-7.830945,12.134332,15.525149
126,25.160548,7.912685,-0.455142,-0.109142,-1.284263,4.474642,-7.498566,12.115947,15.525149
127,25.360235,7.877641,-0.475492,-0.093929,-1.474752,4.782429,-7.109371,12.052916,15.525149
128,25.559922,7.837714,-0.492698,-0.077900,-1.656083,5.089849,-6.677908,11.965101,15.525149
129,25.759609,7.793020,-0.506665,-0.061439,-1.827440,5.396878,-6.218779,11.875545,15.525149
130,25.959296,7.743767,-0.517272,-0.044166,-1.987994,5.703476,-5.748911,11.816415,15.525149
131,26.158982,7.690337,-0.524210,-0.024727,-2.136924,6.009590,-5.265372,11.781591,15.525149
132,26.358669,7.633163,-0.526917,-0.001873,-2.273442,6.315056,-4.747059,11.710473,15.525149
133,26.558356,7.572489,-0.524750,0.024321,-2.396784,6.619329,-4.181123,11.558377,15.525149
134,26.758043,7.508350,-0.517177,0.052701,-2.506177,6.921737,-3.550055,11.253739,15.525149
