s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
0.000000,-7.546813,-0.618205,0.139071,-1.619283,0.000206,-0.000002,0.607966,-0.000073,0.000004,-0.889443,0.875364,-0.000121,-0.000074,0.607966
0.049977,-7.548480,-0.668152,0.139061,-1.589095,0.000200,-0.000001,0.600121,-0.000137,0.000006,-0.881610,0.874027,-0.000114,-0.000138,0.600121
0.099955,-7.548647,-0.718127,0.139051,-1.559219,0.000192,-0.000001,0.595439,-0.000188,0.000006,-0.874859,0.871436,-0.000108,-0.000189,0.595439
0.149932,-7.547325,-0.768085,0.139042,-1.529494,0.000182,-0.000001,0.594138,-0.000226,0.000005,-0.871040,0.866389,-0.000103,-0.000227,0.594138
0.199909,-7.544520,-0.817982,0.139033,-1.499762,0.000170,-0.000001,0.595666,-0.000253,0.000003,-0.861153,0.864780,-0.000099,-0.000254,0.595666
0.249886,-7.540230,-0.867773,0.139025,-1.469909,0.000157,-0.000001,0.598993,-0.000272,0.000001,-0.847381,0.865197,-0.000093,-0.000272,0.598993
0.299864,-7.534452,-0.917413,0.139017,-1.439867,0.000143,-0.000001,0.603249,-0.000284,0.000001,-0.836303,0.863338,-0.000086,-0.000285,0.603249
0.349841,-7.527179,-0.966856,0.139010,-1.409603,0.000129,-0.000000,0.607834,-0.000293,0.000001,-0.826409,0.860164,-0.000077,-0.000293,0.607834
0.399818,-7.518408,-1.016056,0.139004,-1.379113,0.000114,-0.000000,0.612341,-0.000300,0.000002,-0.818122,0.855466,-0.000068,-0.000301,0.612341
0.449795,-7.508136,-1.064964,0.138999,-1.348406,0.000098,-0.000000,0.616485,-0.000309,0.000003,-0.811395,0.848998,-0.000058,-0.000309,0.616485
0.499773,-7.496362,-1.113533,0.138994,-1.317507,0.000083,-0.000000,0.620047,-0.000322,0.000004,-0.806092,0.841864,-0.000047,-0.000322,0.620047
0.549750,-7.483090,-1.161713,0.138991,-1.286449,0.000066,0.000000,0.622837,-0.000340,0.000005,-0.800651,0.843907,-0.000037,-0.000340,0.622837
0.599727,-7.468325,-1.209457,0.138988,-1.255275,0.000049,0.000000,0.624710,-0.000364,0.000005,-0.796893,0.843703,-0.000025,-0.000364,0.624710
0.649704,-7.452077,-1.256718,0.138986,-1.224032,0.000030,0.000001,0.625570,-0.000397,0.000006,-0.794666,0.842121,-0.000013,-0.000397,0.625570
0.699682,-7.434360,-1.303447,0.138985,-1.192773,0.000009,0.000001,0.625349,-0.000437,0.000006,-0.794113,0.838811,0.000001,-0.000437,0.625349
0.749659,-7.415192,-1.349600,0.138985,-1.161554,-0.000014,0.000001,0.623999,-0.000485,0.000007,-0.794833,0.834283,0.000016,-0.000485,0.623999
0.799636,-7.394594,-1.395133,0.138986,-1.130430,-0.000040,0.000002,0.621506,-0.000540,0.000009,-0.798254,0.826867,0.000034,-0.000539,0.621506
0.849613,-7.372593,-1.440005,0.138989,-1.099458,-0.000068,0.000002,0.617927,-0.000599,0.000011,-0.797262,0.824797,0.000053,-0.000597,0.617927
0.899591,-7.349217,-1.484176,0.138993,-1.068689,-0.000100,0.000003,0.613390,-0.000660,0.000013,-0.793912,0.825695,0.000074,-0.000658,0.613390
0.949568,-7.324499,-1.527611,0.138999,-1.038168,-0.000134,0.000003,0.608007,-0.000721,0.000015,-0.793011,0.823994,0.000097,-0.000719,0.608007
0.999545,-7.298472,-1.570274,0.139007,-1.007935,-0.000172,0.000004,0.601885,-0.000777,0.000017,-0.793370,0.821060,0.000120,-0.000775,0.601885
1.049522,-7.271175,-1.612135,0.139016,-0.978022,-0.000212,0.000005,0.595176,-0.000825,0.000018,-0.795387,0.816449,0.000144,-0.000822,0.595176
1.099500,-7.242644,-1.653166,0.139028,-0.948452,-0.000254,0.000006,0.588145,-0.000862,0.000016,-0.798530,0.810681,0.000166,-0.000858,0.588145
1.149477,-7.212920,-1.693341,0.139042,-0.919231,-0.000298,0.000007,0.581250,-0.000881,0.000013,-0.804368,0.802264,0.000186,-0.000877,0.581250
1.199454,-7.182041,-1.732636,0.139058,-0.890332,-0.000342,0.000007,0.575230,-0.000881,0.000008,-0.803032,0.800561,0.000205,-0.000877,0.575230
1.249431,-7.150045,-1.771026,0.139076,-0.861692,-0.000385,0.000008,0.570889,-0.000856,0.000003,-0.800217,0.800165,0.000223,-0.000852,0.570889
1.299409,-7.116967,-1.808487,0.139096,-0.833217,-0.000426,0.000008,0.568636,-0.000806,-0.000001,-0.799565,0.797609,0.000242,-0.000801,0.568636
1.349386,-7.082836,-1.844993,0.139118,-0.804803,-0.000465,0.000008,0.568423,-0.000727,-0.000003,-0.800032,0.793954,0.000261,-0.000723,0.568423
1.399363,-7.047682,-1.880514,0.139143,-0.776361,-0.000498,0.000007,0.569781,-0.000620,-0.000005,-0.802325,0.788291,0.000279,-0.000616,0.569781
1.449340,-7.011530,-1.915019,0.139168,-0.747833,-0.000526,0.000007,0.571847,-0.000487,-0.000006,-0.804561,0.783349,0.000295,-0.000483,0.571847
1.499318,-6.974408,-1.948478,0.139195,-0.719214,-0.000547,0.000007,0.573441,-0.000331,-0.000007,-0.802541,0.785337,0.000306,-0.000328,0.573440
1.549295,-6.936342,-1.980859,0.139223,-0.690556,-0.000559,0.000006,0.573399,-0.000159,-0.000008,-0.802644,0.784874,0.000313,-0.000156,0.573399
1.599272,-6.897365,-2.012138,0.139251,-0.661965,-0.000562,0.000006,0.570770,0.000021,-0.000009,-0.804030,0.783193,0.000312,0.000024,0.570770
1.649249,-6.857512,-2.042293,0.139279,-0.633588,-0.000557,0.000005,0.564834,0.000202,-0.000009,-0.806688,0.780296,0.000305,0.000205,0.564834
1.699227,-6.816825,-2.071312,0.139306,-0.605601,-0.000542,0.000005,0.555139,0.000373,-0.000009,-0.811429,0.775000,0.000292,0.000376,0.555139
1.749204,-6.775350,-2.099193,0.139333,-0.578196,-0.000520,0.000005,0.541562,0.000529,-0.000008,-0.811824,0.776540,0.000274,0.000531,0.541562
1.799181,-6.733136,-2.125943,0.139358,-0.551563,-0.000490,0.000004,0.524260,0.000661,-0.000007,-0.812133,0.778762,0.000250,0.000663,0.524260
1.849158,-6.690236,-2.151579,0.139382,-0.525879,-0.000454,0.000004,0.503545,0.000766,-0.000006,-0.814016,0.779304,0.000223,0.000768,0.503545
1.899136,-6.646705,-2.176128,0.139403,-0.501302,-0.000414,0.000004,0.479978,0.000841,-0.000006,-0.817314,0.778171,0.000193,0.000843,0.479978
1.949113,-6.602598,-2.199627,0.139423,-0.477950,-0.000371,0.000003,0.454533,0.000884,-0.000007,-0.820694,0.777986,0.000161,0.000886,0.454533
1.999090,-6.557969,-2.222118,0.139441,-0.455880,-0.000327,0.000003,0.428684,0.000896,-0.000009,-0.820492,0.785890,0.000131,0.000898,0.428684
2.049067,-6.512868,-2.243648,0.139456,-0.435074,-0.000282,0.000002,0.403923,0.000879,-0.000010,-0.821881,0.791628,0.000104,0.000880,0.403923
2.099045,-6.467341,-2.264262,0.139469,-0.415448,-0.000239,0.000002,0.381504,0.000836,-0.000011,-0.824157,0.796541,0.000080,0.000837,0.381504
2.149022,-6.421428,-2.284003,0.139480,-0.396853,-0.000199,0.000001,0.362600,0.000770,-0.000012,-0.827230,0.800824,0.000060,0.000771,0.362600
2.198999,-6.375165,-2.302906,0.139489,-0.379086,-0.000163,0.000001,0.348409,0.000687,-0.000012,-0.827804,0.811562,0.000044,0.000687,0.348409
2.248976,-6.328579,-2.321000,0.139496,-0.361890,-0.000131,0.000000,0.339763,0.000588,-0.000011,-0.829359,0.821097,0.000033,0.000589,0.339763
2.298954,-6.281691,-2.338297,0.139502,-0.344985,-0.000104,-0.000000,0.336749,0.000481,-0.000011,-0.831681,0.829864,0.000024,0.000481,0.336749
2.348931,-6.234518,-2.354801,0.139507,-0.328106,-0.000083,-0.000001,0.338690,0.000372,-0.000011,-0.834910,0.837704,0.000017,0.000371,0.338690
2.398908,-6.187072,-2.370503,0.139510,-0.311043,-0.000067,-0.000002,0.344158,0.000268,-0.000013,-0.836453,0.846095,0.000010,0.000267,0.344158
2.448885,-6.139363,-2.385386,0.139513,-0.293665,-0.000056,-0.000002,0.351288,0.000182,-0.000014,-0.838721,0.853702,0.000005,0.000181,0.351288
2.498863,-6.091400,-2.399429,0.139516,-0.275938,-0.000048,-0.000003,0.358097,0.000125,-0.000014,-0.841984,0.860345,0.000004,0.000124,0.358097
2.548840,-6.043193,-2.412613,0.139518,-0.257933,-0.000042,-0.000004,0.362451,0.000109,-0.000010,-0.845754,0.866353,0.000005,0.000108,0.362451
2.598817,-5.994757,-2.424923,0.139520,-0.239826,-0.000036,-0.000004,0.362136,0.000142,-0.000004,-0.849291,0.872201,0.000009,0.000140,0.362136
2.648794,-5.946106,-2.436357,0.139522,-0.221891,-0.000027,-0.000004,0.355585,0.000226,0.000002,-0.853776,0.877053,0.000011,0.000224,0.355585
2.698772,-5.897260,-2.446927,0.139523,-0.204451,-0.000012,-0.000004,0.342329,0.000359,0.000008,-0.859410,0.880804,0.000012,0.000358,0.342329
2.748749,-5.848240,-2.456663,0.139523,-0.187824,0.000010,-0.000003,0.323080,0.000534,0.000013,-0.863675,0.884962,0.000010,0.000533,0.323080
2.798726,-5.799071,-2.465608,0.139522,-0.172271,0.000042,-0.000002,0.299324,0.000737,0.000016,-0.867901,0.888794,0.000003,0.000737,0.299324
2.848703,-5.749773,-2.473817,0.139519,-0.157983,0.000084,-0.000002,0.272447,0.000952,0.000016,-0.872999,0.891821,-0.000007,0.000952,0.272447
2.898681,-5.700368,-2.481356,0.139513,-0.145084,0.000137,-0.000001,0.243739,0.001159,0.000015,-0.879022,0.893900,-0.000018,0.001159,0.243739
2.948658,-5.650874,-2.488292,0.139505,-0.133630,0.000199,-0.000000,0.214639,0.001336,0.000013,-0.883386,0.897508,-0.000029,0.001336,0.214639
2.998635,-5.601309,-2.494696,0.139493,-0.123603,0.000269,0.000000,0.186612,0.001464,0.000011,-0.887642,0.901194,-0.000039,0.001464,0.186612
3.048612,-5.551687,-2.500637,0.139478,-0.114923,0.000344,0.000001,0.160739,0.001526,0.000009,-0.892418,0.904249,-0.000046,0.001526,0.160739
3.098590,-5.502018,-2.506178,0.139459,-0.107462,0.000420,0.000001,0.137867,0.001510,0.000009,-0.897951,0.906936,-0.000049,0.001510,0.137867
3.148567,-5.452311,-2.511375,0.139436,-0.101046,0.000493,0.000002,0.118858,0.001412,0.000010,-0.901778,0.909286,-0.000049,0.001412,0.118858
3.198544,-5.402575,-2.516275,0.139409,-0.095464,0.000559,0.000002,0.104547,0.001236,0.000011,-0.904335,0.911349,-0.000047,0.001237,0.104547
3.248521,-5.352813,-2.520912,0.139380,-0.090472,0.000615,0.000003,0.095201,0.000998,0.000011,-0.907509,0.913128,-0.000048,0.000998,0.095201
3.298499,-5.303030,-2.525311,0.139348,-0.085833,0.000658,0.000003,0.090459,0.000715,0.000007,-0.910767,0.914699,-0.000052,0.000715,0.090459
3.348476,-5.253227,-2.529484,0.139315,-0.081338,0.000686,0.000004,0.089421,0.000411,-0.000000,-0.914484,0.915911,-0.000062,0.000411,0.089421
3.398453,-5.203406,-2.533432,0.139280,-0.076837,0.000699,0.000003,0.090704,0.000105,-0.000009,-0.917185,0.917628,-0.000072,0.000105,0.090704
3.448430,-5.153568,-2.537155,0.139245,-0.072253,0.000697,0.000003,0.092740,-0.000185,-0.000016,-0.919485,0.919479,-0.000080,-0.000185,0.092740
3.498408,-5.103713,-2.540646,0.139211,-0.067578,0.000681,0.000002,0.094361,-0.000447,-0.000018,-0.922181,0.921007,-0.000082,-0.000446,0.094361
3.548385,-5.053842,-2.543903,0.139177,-0.062848,0.000653,0.000001,0.094924,-0.000672,-0.000015,-0.924986,0.922307,-0.000077,-0.000672,0.094924
3.598362,-5.003956,-2.546924,0.139145,-0.058119,0.000615,0.000000,0.094308,-0.000855,-0.000010,-0.928335,0.923399,-0.000068,-0.000855,0.094308
3.648339,-4.954057,-2.549710,0.139116,-0.053441,0.000568,0.000000,0.092898,-0.000996,-0.000003,-0.929595,0.923949,-0.000055,-0.000996,0.092898
3.698317,-4.904145,-2.552265,0.139089,-0.048838,0.000516,0.000000,0.091327,-0.001094,0.000002,-0.930453,0.924184,-0.000045,-0.001094,0.091327
3.748294,-4.854222,-2.554591,0.139064,-0.044306,0.000460,0.000000,0.090027,-0.001151,0.000005,-0.931717,0.924204,-0.000037,-0.001151,0.090027
3.798271,-4.804289,-2.556693,0.139043,-0.039828,0.000402,0.000001,0.089174,-0.001170,0.000004,-0.933082,0.924018,-0.000031,-0.001170,0.089174
3.848248,-4.754347,-2.558571,0.139024,-0.035383,0.000344,0.000001,0.088698,-0.001156,0.000002,-0.934975,0.923513,-0.000028,-0.001156,0.088698
3.898226,-4.704397,-2.560229,0.139008,-0.030960,0.000287,0.000001,0.088298,-0.001114,-0.000000,-0.935881,0.923175,-0.000026,-0.001114,0.088298
3.948203,-4.654441,-2.561666,0.138995,-0.026567,0.000233,0.000001,0.087503,-0.001049,-0.000003,-0.934126,0.923545,-0.000023,-0.001049,0.087503
3.998180,-4.604478,-2.562885,0.138985,-0.022234,0.000183,0.000000,0.085895,-0.000967,-0.000004,-0.933056,0.923549,-0.000019,-0.000967,0.085895
4.048157,-4.554511,-2.563890,0.138977,-0.018008,0.000137,0.000000,0.083231,-0.000872,-0.000004,-0.932038,0.923379,-0.000015,-0.000872,0.083231
4.098135,-4.504540,-2.564688,0.138971,-0.013942,0.000096,0.000000,0.079458,-0.000771,-0.000003,-0.931412,0.922989,-0.000011,-0.000771,0.079458
4.148112,-4.454567,-2.565287,0.138967,-0.010089,0.000060,-0.000000,0.074740,-0.000666,-0.000002,-0.930349,0.922411,-0.000007,-0.000666,0.074740
4.198089,-4.404591,-2.565700,0.138965,-0.006487,0.000029,-0.000000,0.069428,-0.000562,-0.000001,-0.927965,0.921669,-0.000003,-0.000562,0.069428
4.248066,-4.354615,-2.565940,0.138964,-0.003158,0.000004,-0.000000,0.063790,-0.000462,-0.000001,-0.925988,0.920741,-0.000001,-0.000462,0.063790
4.298044,-4.304637,-2.566021,0.138965,-0.000117,-0.000017,-0.000000,0.057902,-0.000368,-0.000000,-0.924122,0.919691,0.000001,-0.000368,0.057902
4.348021,-4.254660,-2.565957,0.138966,0.002622,-0.000033,-0.000000,0.051699,-0.000281,-0.000000,-0.922364,0.918359,0.000002,-0.000281,0.051699
4.397998,-4.204683,-2.565764,0.138968,0.005039,-0.000045,-0.000000,0.045033,-0.000204,0.000000,-0.920957,0.917480,0.000002,-0.000204,0.045033
4.447975,-4.154707,-2.565459,0.138970,0.007108,-0.000054,-0.000000,0.037744,-0.000136,0.000001,-0.920058,0.917496,0.000003,-0.000136,0.037744
4.497953,-4.104731,-2.565060,0.138973,0.008794,-0.000059,-0.000000,0.029757,-0.000077,0.000001,-0.919175,0.917232,0.000002,-0.000077,0.029757
4.547930,-4.054756,-2.564587,0.138976,0.010067,-0.000062,-0.000000,0.021161,-0.000028,0.000001,-0.918408,0.916943,0.000002,-0.000028,0.021161
4.597907,-4.004782,-2.564061,0.138979,0.010903,-0.000062,-0.000000,0.012296,0.000012,0.000000,-0.917604,0.916593,0.000001,0.000012,0.012296
4.647884,-3.954808,-2.563504,0.138983,0.011306,-0.000061,-0.000000,0.003830,0.000043,-0.000000,-0.917200,0.916177,-0.000000,0.000043,0.003830
4.697862,-3.904834,-2.562937,0.138985,0.011319,-0.000058,-0.000000,-0.003311,0.000067,-0.000001,-0.917314,0.915698,-0.000001,0.000067,-0.003311
4.747839,-3.854860,-2.562378,0.138988,0.011025,-0.000054,-0.000000,-0.008448,0.000084,-0.000001,-0.917316,0.915233,-0.000001,0.000084,-0.008448
4.797816,-3.804885,-2.561839,0.138991,0.010531,-0.000050,-0.000000,-0.011307,0.000095,-0.000001,-0.917331,0.914786,-0.000001,0.000095,-0.011307
4.847793,-3.754911,-2.561327,0.138993,0.009950,-0.000045,-0.000000,-0.011964,0.000102,-0.000000,-0.917273,0.914359,-0.000001,0.000102,-0.011964
4.897771,-3.704936,-2.560844,0.138995,0.009380,-0.000040,-0.000000,-0.010820,0.000105,0.000000,-0.917347,0.913990,-0.000000,0.000105,-0.010820
4.947748,-3.654961,-2.560388,0.138997,0.008898,-0.000034,-0.000000,-0.008498,0.000105,0.000001,-0.917615,0.913690,0.000000,0.000105,-0.008498
4.997725,-3.604985,-2.559952,0.138999,0.008547,-0.000029,-0.000000,-0.005551,0.000104,0.000001,-0.917824,0.913403,0.000001,0.000104,-0.005551
5.047703,-3.555010,-2.559531,0.139000,0.008349,-0.000024,-0.000000,-0.002356,0.000100,0.000001,-0.918004,0.913125,0.000001,0.000100,-0.002356
5.097680,-3.505034,-2.559115,0.139001,0.008312,-0.000019,-0.000000,0.000858,0.000096,0.000001,-0.918269,0.912872,0.000001,0.000096,0.000858
5.147657,-3.455059,-2.558698,0.139002,0.008433,-0.000015,-0.000000,0.003980,0.000091,0.000000,-0.918143,0.912534,0.000001,0.000091,0.003980
5.197634,-3.405083,-2.558270,0.139003,0.008706,-0.000010,-0.000000,0.006972,0.000086,0.000000,-0.917174,0.912006,0.000000,0.000086,0.006972
5.247612,-3.355108,-2.557825,0.139003,0.009125,-0.000006,-0.000000,0.009773,0.000080,0.000000,-0.916362,0.911490,0.000000,0.000080,0.009773
5.297589,-3.305133,-2.557356,0.139003,0.009675,-0.000002,-0.000000,0.012241,0.000073,0.000000,-0.915539,0.910943,0.000000,0.000073,0.012241
5.347566,-3.255158,-2.556856,0.139003,0.010333,0.000001,-0.000000,0.014120,0.000065,0.000000,-0.914742,0.910357,0.000000,0.000065,0.014120
5.397543,-3.205184,-2.556322,0.139003,0.011062,0.000004,0.000000,0.015015,0.000055,0.000000,-0.914034,0.909774,0.000000,0.000055,0.015015
5.447521,-3.155210,-2.555750,0.139003,0.011798,0.000007,0.000000,0.014450,0.000045,0.000000,-0.913449,0.909215,0.000000,0.000045,0.014450
5.497498,-3.105236,-2.555144,0.139003,0.012462,0.000009,0.000000,0.012128,0.000034,0.000000,-0.912888,0.908607,0.000000,0.000034,0.012128
5.547475,-3.055263,-2.554507,0.139002,0.012966,0.000010,0.000000,0.008057,0.000023,0.000000,-0.912337,0.907969,0.000000,0.000023,0.008057
5.597452,-3.005290,-2.553852,0.139002,0.013232,0.000011,0.000000,0.002570,0.000011,0.000000,-0.911889,0.907315,0.000000,0.000011,0.002570
5.647430,-2.955317,-2.553190,0.139001,0.013205,0.000011,0.000000,-0.003634,0.000001,0.000000,-0.911072,0.906622,0.000000,0.000001,-0.003634
5.697407,-2.905344,-2.552537,0.139000,0.012875,0.000011,0.000000,-0.009575,-0.000009,0.000000,-0.909666,0.905889,0.000000,-0.000009,-0.009575
5.747384,-2.855371,-2.551907,0.139000,0.012274,0.000011,0.000000,-0.014476,-0.000016,0.000000,-0.908336,0.905185,0.000000,-0.000016,-0.014476
5.797361,-2.805397,-2.551313,0.138999,0.011465,0.000010,0.000000,-0.017926,-0.000022,0.000000,-0.906964,0.904519,0.000000,-0.000022,-0.017926
5.847339,-2.755423,-2.550764,0.138999,0.010521,0.000008,0.000000,-0.019838,-0.000026,-0.000000,-0.905466,0.903871,0.000000,-0.000026,-0.019838
5.897316,-2.705448,-2.550263,0.138998,0.009515,0.000007,0.000000,-0.020410,-0.000029,-0.000000,-0.904427,0.903420,0.000000,-0.000029,-0.020410
5.947293,-2.655473,-2.549813,0.138998,0.008505,0.000006,0.000000,-0.020000,-0.000030,-0.000000,-0.903593,0.903093,-0.000000,-0.000030,-0.020000
5.997270,-2.605497,-2.549412,0.138998,0.007534,0.000004,0.000000,-0.018883,-0.000030,-0.000000,-0.902646,0.902799,-0.000000,-0.000030,-0.018883
6.047248,-2.555521,-2.549058,0.138998,0.006632,0.000003,0.000000,-0.017207,-0.000030,-0.000000,-0.901672,0.902550,-0.000000,-0.000030,-0.017207
6.097225,-2.505545,-2.548748,0.138998,0.005827,0.000001,0.000000,-0.015004,-0.000030,-0.000000,-0.900635,0.902365,-0.000000,-0.000030,-0.015004
6.147202,-2.455569,-2.548474,0.138998,0.005147,-0.000000,0.000000,-0.012207,-0.000030,-0.000000,-0.899648,0.902084,-0.000000,-0.000030,-0.012207
6.197179,-2.405592,-2.548230,0.138998,0.004624,-0.000002,-0.000000,-0.008720,-0.000032,-0.000000,-0.898676,0.901761,-0.000000,-0.000032,-0.008720
6.247157,-2.355615,-2.548009,0.138998,0.004293,-0.000004,-0.000000,-0.004524,-0.000034,-0.000000,-0.897667,0.901475,-0.000000,-0.000034,-0.004524
6.297134,-2.305638,-2.547798,0.138998,0.004187,-0.000005,-0.000000,0.000264,-0.000036,-0.000000,-0.896663,0.901197,-0.000000,-0.000036,0.000264
6.347111,-2.255662,-2.547586,0.138998,0.004327,-0.000007,-0.000000,0.005347,-0.000039,-0.000000,-0.895596,0.900907,-0.000000,-0.000039,0.005347
6.397088,-2.205685,-2.547361,0.138999,0.004716,-0.000009,-0.000000,0.010204,-0.000041,-0.000000,-0.894841,0.900652,-0.000000,-0.000041,0.010204
6.447066,-2.155708,-2.547111,0.138999,0.005325,-0.000011,-0.000000,0.014181,-0.000042,-0.000000,-0.894344,0.900409,0.000000,-0.000042,0.014181
6.497043,-2.105732,-2.546826,0.139000,0.006100,-0.000013,-0.000000,0.016817,-0.000041,0.000000,-0.893830,0.900120,0.000000,-0.000041,0.016817
6.547020,-2.055756,-2.546500,0.139001,0.006968,-0.000015,-0.000000,0.017923,-0.000040,0.000000,-0.893360,0.899789,0.000000,-0.000040,0.017923
6.596997,-2.005780,-2.546129,0.139001,0.007854,-0.000017,-0.000000,0.017549,-0.000037,0.000000,-0.892967,0.899413,0.000000,-0.000037,0.017549
6.646975,-1.955804,-2.545715,0.139002,0.008692,-0.000019,-0.000000,0.015977,-0.000032,-0.000000,-0.892461,0.898989,0.000000,-0.000032,0.015977
6.696952,-1.905829,-2.545262,0.139003,0.009433,-0.000020,-0.000000,0.013674,-0.000025,-0.000000,-0.891567,0.898517,0.000000,-0.000025,0.013674
6.746929,-1.855854,-2.544775,0.139004,0.010052,-0.000021,-0.000000,0.011090,-0.000016,-0.000000,-0.890770,0.898011,-0.000000,-0.000016,0.011090
6.796906,-1.805879,-2.544260,0.139006,0.010542,-0.000022,-0.000000,0.008551,-0.000004,-0.000000,-0.889985,0.897480,-0.000000,-0.000004,0.008551
6.846884,-1.755905,-2.543723,0.139007,0.010913,-0.000022,-0.000000,0.006282,0.000010,-0.000000,-0.889221,0.896916,-0.000000,0.000010,0.006282
6.896861,-1.705931,-2.543170,0.139008,0.011181,-0.000021,-0.000000,0.004428,0.000026,-0.000000,-0.888498,0.896389,-0.000000,0.000026,0.004428
6.946838,-1.655957,-2.542607,0.139009,0.011368,-0.000019,-0.000000,0.003076,0.000045,-0.000000,-0.887848,0.895974,-0.000000,0.000045,0.003076
6.996815,-1.605983,-2.542035,0.139010,0.011501,-0.000016,-0.000000,0.002258,0.000066,0.000000,-0.887196,0.895533,0.000000,0.000066,0.002258
7.046793,-1.556009,-2.541458,0.139010,0.011607,-0.000013,-0.000000,0.001959,0.000088,0.000000,-0.886552,0.895087,0.000000,0.000088,0.001959
7.096770,-1.506035,-2.540875,0.139011,0.011709,-0.000008,-0.000000,0.002123,0.000112,0.000000,-0.885916,0.894652,0.000000,0.000112,0.002123
7.146747,-1.456061,-2.540287,0.139011,0.011828,-0.000001,-0.000000,0.002653,0.000136,0.000000,-0.885271,0.894137,0.000001,0.000136,0.002653
7.196724,-1.406088,-2.539692,0.139011,0.011980,0.000006,-0.000000,0.003425,0.000159,0.000001,-0.884610,0.893478,0.000001,0.000159,0.003425
7.246702,-1.356114,-2.539089,0.139010,0.012173,0.000014,-0.000000,0.004311,0.000180,0.000001,-0.883961,0.892835,0.000001,0.000180,0.004311
7.296679,-1.306140,-2.538475,0.139009,0.012411,0.000024,0.000000,0.005192,0.000197,0.000001,-0.883321,0.892175,0.000001,0.000197,0.005192
7.346656,-1.256167,-2.537848,0.139008,0.012689,0.000034,0.000000,0.005948,0.000208,0.000001,-0.882699,0.891499,0.000001,0.000208,0.005948
7.396633,-1.206194,-2.537206,0.139006,0.012999,0.000045,0.000000,0.006453,0.000212,0.000001,-0.882067,0.890825,0.000001,0.000212,0.006453
7.446611,-1.156221,-2.536548,0.139004,0.013325,0.000055,0.000000,0.006578,0.000207,0.000001,-0.881413,0.890159,0.000000,0.000207,0.006578
7.496588,-1.106248,-2.535874,0.139001,0.013645,0.000065,0.000000,0.006243,0.000189,0.000001,-0.880784,0.889472,0.000000,0.000189,0.006243
7.546565,-1.056276,-2.535185,0.138997,0.013937,0.000074,0.000000,0.005443,0.000157,0.000001,-0.880163,0.888769,0.000000,0.000157,0.005443
7.596542,-1.006304,-2.534482,0.138993,0.014179,0.000080,0.000000,0.004245,0.000110,0.000001,-0.879573,0.888056,0.000001,0.000110,0.004245
7.646520,-0.956331,-2.533769,0.138989,0.014355,0.000084,0.000000,0.002800,0.000045,0.000001,-0.878926,0.887319,0.000001,0.000045,0.002800
7.696497,-0.906359,-2.533048,0.138985,0.014458,0.000084,0.000000,0.001328,-0.000039,0.000001,-0.878094,0.886539,0.000001,-0.000039,0.001328
7.746474,-0.856387,-2.532325,0.138981,0.014492,0.000080,0.000000,0.000006,-0.000142,0.000001,-0.877292,0.885761,0.000001,-0.000142,0.000006
7.796451,-0.806415,-2.531601,0.138977,0.014465,0.000070,0.000000,-0.001094,-0.000264,0.000001,-0.876488,0.884983,0.000001,-0.000264,-0.001094
7.846429,-0.756443,-2.530880,0.138974,0.014388,0.000053,0.000000,-0.001987,-0.000403,0.000000,-0.875665,0.884199,0.000000,-0.000403,-0.001987
7.896406,-0.706471,-2.530163,0.138972,0.014269,0.000029,0.000000,-0.002773,-0.000558,-0.000001,-0.874906,0.883455,-0.000000,-0.000558,-0.002773
7.946383,-0.656499,-2.529454,0.138971,0.014109,-0.000003,0.000000,-0.003608,-0.000723,-0.000001,-0.874388,0.882842,-0.000001,-0.000723,-0.003608
7.996360,-0.606527,-2.528754,0.138972,0.013904,-0.000044,0.000000,-0.004610,-0.000895,-0.000001,-0.873829,0.882222,-0.000002,-0.000895,-0.004610
8.046338,-0.556554,-2.528065,0.138976,0.013644,-0.000093,0.000000,-0.005803,-0.001067,-0.000002,-0.873264,0.881616,-0.000002,-0.001067,-0.005803
8.096315,-0.506581,-2.527391,0.138982,0.013321,-0.000150,0.000000,-0.007100,-0.001231,-0.000003,-0.872691,0.881029,-0.000004,-0.001231,-0.007100
8.146292,-0.456608,-2.526735,0.138991,0.012936,-0.000215,-0.000000,-0.008299,-0.001381,-0.000004,-0.872065,0.880435,-0.000006,-0.001381,-0.008299
8.196269,-0.406635,-2.526099,0.139003,0.012502,-0.000288,-0.000000,-0.009085,-0.001509,-0.000005,-0.871144,0.879675,-0.000008,-0.001509,-0.009085
8.246247,-0.356662,-2.525486,0.139020,0.012045,-0.000365,-0.000001,-0.009186,-0.001607,-0.000006,-0.870224,0.878954,-0.000009,-0.001607,-0.009186
8.296224,-0.306688,-2.524895,0.139040,0.011604,-0.000447,-0.000001,-0.008477,-0.001668,-0.000006,-0.869281,0.878252,-0.000010,-0.001668,-0.008477
8.346201,-0.256714,-2.524325,0.139064,0.011217,-0.000531,-0.000001,-0.006997,-0.001685,-0.000004,-0.868290,0.877568,-0.000008,-0.001685,-0.006997
8.396178,-0.206740,-2.523772,0.139093,0.010919,-0.000614,-0.000001,-0.004947,-0.001654,-0.000002,-0.867398,0.876914,-0.000005,-0.001654,-0.004947
